RC_id,SR_id,RC_path,RC_filename,RC_read_direction,RC_reads
RC_seq240710_DR8PG_T_110723_16S_c_66F_1_S18_L001_R1_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-110723-16S-c-66F-1_S18_L001_R1_001.fastq.gz,T-110723-16S-c-66F-1_S18_L001_R1_001.fastq.gz,R1,21958
RC_seq240710_DR8PG_T_200623_16S_c_89D_1_S142_L001_R1_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-200623-16S-c-89D-1_S142_L001_R1_001.fastq.gz,T-200623-16S-c-89D-1_S142_L001_R1_001.fastq.gz,R1,26627
RC_seq240710_DR8PG_T_180723_16S_c_35G_1_S44_L001_R2_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-180723-16S-c-35G-1_S44_L001_R2_001.fastq.gz,T-180723-16S-c-35G-1_S44_L001_R2_001.fastq.gz,R2,19261
RC_seq240710_DR8PG_T_040723_16S_c_5E_1_S148_L001_R2_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-040723-16S-c-5E-1_S148_L001_R2_001.fastq.gz,T-040723-16S-c-5E-1_S148_L001_R2_001.fastq.gz,R2,24160
RC_seq240710_DR8PG_T_060623_ITS_c_66B_1_S62_L001_R1_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-060623-ITS-c-66B-1_S62_L001_R1_001.fastq.gz,T-060623-ITS-c-66B-1_S62_L001_R1_001.fastq.gz,R1,35250
RC_seq240710_DR8PG_T_270623_ITS_c_103_S11_L001_R2_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-270623-ITS-c-103_S11_L001_R2_001.fastq.gz,T-270623-ITS-c-103_S11_L001_R2_001.fastq.gz,R2,40583
RC_seq240710_DR8PG_T_180723_16S_c_53G_1_S50_L001_R2_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-180723-16S-c-53G-1_S50_L001_R2_001.fastq.gz,T-180723-16S-c-53G-1_S50_L001_R2_001.fastq.gz,R2,24080
RC_seq240710_DR8PG_T_110723_16S_c_81F_1_S23_L001_R2_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-110723-16S-c-81F-1_S23_L001_R2_001.fastq.gz,T-110723-16S-c-81F-1_S23_L001_R2_001.fastq.gz,R2,27982
RC_seq240710_DR8PG_T_130623_ITS_c_17C_1_S80_L001_R2_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-130623-ITS-c-17C-1_S80_L001_R2_001.fastq.gz,T-130623-ITS-c-17C-1_S80_L001_R2_001.fastq.gz,R2,46958
RC_seq240710_DR8PG_T_200623_16S_c_10D_1_S117_L001_R2_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-200623-16S-c-10D-1_S117_L001_R2_001.fastq.gz,T-200623-16S-c-10D-1_S117_L001_R2_001.fastq.gz,R2,30868
RC_seq240710_DR8PG_T_040723_16S_c_59E_1_S166_L001_R2_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-040723-16S-c-59E-1_S166_L001_R2_001.fastq.gz,T-040723-16S-c-59E-1_S166_L001_R2_001.fastq.gz,R2,46464
RC_seq240710_DR8PG_T_300523_ITS_c_51A_1_S25_L001_R1_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-300523-ITS-c-51A-1_S25_L001_R1_001.fastq.gz,T-300523-ITS-c-51A-1_S25_L001_R1_001.fastq.gz,R1,15338
RC_seq240710_DR8PG_T_180723_16S_c_P4_neg_S68_L001_R2_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-180723-16S-c-P4-neg_S68_L001_R2_001.fastq.gz,T-180723-16S-c-P4-neg_S68_L001_R2_001.fastq.gz,R2,19121
RC_seq240710_DR8PG_T_2023_ITS_c_P2_neg_S93_L001_R2_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-2023-ITS-c-P2-neg_S93_L001_R2_001.fastq.gz,T-2023-ITS-c-P2-neg_S93_L001_R2_001.fastq.gz,R2,35587
RC_seq240710_DR8PG_T_040723_16S_c_88E_1_S176_L001_R1_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-040723-16S-c-88E-1_S176_L001_R1_001.fastq.gz,T-040723-16S-c-88E-1_S176_L001_R1_001.fastq.gz,R1,25413
RC_seq240710_DR8PG_T_180723_16S_s_72H_S96_L001_R1_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-180723-16S-s-72H_S96_L001_R1_001.fastq.gz,T-180723-16S-s-72H_S96_L001_R1_001.fastq.gz,R1,10730
RC_seq240710_DR8PG_A_230622_ITS_c_63_2_S118_L001_R1_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/A-230622-ITS-c-63-2_S118_L001_R1_001.fastq.gz,A-230622-ITS-c-63-2_S118_L001_R1_001.fastq.gz,R1,52044
RC_seq240710_DR8PG_T_060623_ITS_c_3B_1_S41_L001_R2_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-060623-ITS-c-3B-1_S41_L001_R2_001.fastq.gz,T-060623-ITS-c-3B-1_S41_L001_R2_001.fastq.gz,R2,16902
RC_seq240710_DR8PG_T_200623_16S_c_44D_1_S128_L001_R2_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-200623-16S-c-44D-1_S128_L001_R2_001.fastq.gz,T-200623-16S-c-44D-1_S128_L001_R2_001.fastq.gz,R2,31091
RC_seq240710_DR8PG_T_200623_16S_c_26D_1_S122_L001_R2_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-200623-16S-c-26D-1_S122_L001_R2_001.fastq.gz,T-200623-16S-c-26D-1_S122_L001_R2_001.fastq.gz,R2,28011
RC_seq240710_DR8PG_T_200623_16S_c_18D_1_S119_L001_R1_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-200623-16S-c-18D-1_S119_L001_R1_001.fastq.gz,T-200623-16S-c-18D-1_S119_L001_R1_001.fastq.gz,R1,10038
RC_seq240710_DR8PG_T_180723_16S_c_5G_1_S34_L001_R1_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-180723-16S-c-5G-1_S34_L001_R1_001.fastq.gz,T-180723-16S-c-5G-1_S34_L001_R1_001.fastq.gz,R1,23764
RC_seq240710_DR8PG_T_180723_16S_s_66H_S94_L001_R2_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-180723-16S-s-66H_S94_L001_R2_001.fastq.gz,T-180723-16S-s-66H_S94_L001_R2_001.fastq.gz,R2,10913
RC_seq240710_DR8PG_T_300523_ITS_c_87A_1_S33_L001_R2_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-300523-ITS-c-87A-1_S33_L001_R2_001.fastq.gz,T-300523-ITS-c-87A-1_S33_L001_R2_001.fastq.gz,R2,20486
RC_seq240710_DR8PG_T_300523_ITS_c_107A_1_S40_L001_R2_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-300523-ITS-c-107A-1_S40_L001_R2_001.fastq.gz,T-300523-ITS-c-107A-1_S40_L001_R2_001.fastq.gz,R2,39476
RC_seq240710_DR8PG_T_040723_16S_c_38E_1_S160_L001_R2_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-040723-16S-c-38E-1_S160_L001_R2_001.fastq.gz,T-040723-16S-c-38E-1_S160_L001_R2_001.fastq.gz,R2,24607
RC_seq240710_DR8PG_T_180723_ITS_s_80H_S75_L001_R2_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-180723-ITS-s-80H_S75_L001_R2_001.fastq.gz,T-180723-ITS-s-80H_S75_L001_R2_001.fastq.gz,R2,50736
RC_seq240710_DR8PG_T_060623_ITS_c_89B_1_S70_L001_R2_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-060623-ITS-c-89B-1_S70_L001_R2_001.fastq.gz,T-060623-ITS-c-89B-1_S70_L001_R2_001.fastq.gz,R2,47139
RC_seq240710_DR8PG_T_110723_16S_c_44F_1_S12_L001_R2_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-110723-16S-c-44F-1_S12_L001_R2_001.fastq.gz,T-110723-16S-c-44F-1_S12_L001_R2_001.fastq.gz,R2,20509
RC_seq240710_DR8PG_T_200623_16S_c_5D_1_S115_L001_R1_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-200623-16S-c-5D-1_S115_L001_R1_001.fastq.gz,T-200623-16S-c-5D-1_S115_L001_R1_001.fastq.gz,R1,31664
RC_seq240710_DR8PG_T_180723_16S_c_41G_1_S47_L001_R1_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-180723-16S-c-41G-1_S47_L001_R1_001.fastq.gz,T-180723-16S-c-41G-1_S47_L001_R1_001.fastq.gz,R1,22794
RC_seq240710_DR8PG_T_040723_16S_c_25E_1_S155_L001_R2_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-040723-16S-c-25E-1_S155_L001_R2_001.fastq.gz,T-040723-16S-c-25E-1_S155_L001_R2_001.fastq.gz,R2,28716
RC_seq240710_DR8PG_T_040723_16S_c_66E_1_S168_L001_R1_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-040723-16S-c-66E-1_S168_L001_R1_001.fastq.gz,T-040723-16S-c-66E-1_S168_L001_R1_001.fastq.gz,R1,35305
RC_seq240710_DR8PG_A_230622_ITS_c_71_5_S133_L001_R1_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/A-230622-ITS-c-71-5_S133_L001_R1_001.fastq.gz,A-230622-ITS-c-71-5_S133_L001_R1_001.fastq.gz,R1,79497
RC_seq240710_DR8PG_T_130623_ITS_c_38C_1_S89_L001_R1_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-130623-ITS-c-38C-1_S89_L001_R1_001.fastq.gz,T-130623-ITS-c-38C-1_S89_L001_R1_001.fastq.gz,R1,39341
RC_seq240710_DR8PG_T_110723_16S_c_41F_1_S11_L001_R1_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-110723-16S-c-41F-1_S11_L001_R1_001.fastq.gz,T-110723-16S-c-41F-1_S11_L001_R1_001.fastq.gz,R1,22053
RC_seq240710_DR8PG_T_180723_16S_c_53G_1_S50_L001_R1_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-180723-16S-c-53G-1_S50_L001_R1_001.fastq.gz,T-180723-16S-c-53G-1_S50_L001_R1_001.fastq.gz,R1,24080
RC_seq240710_DR8PG_T_300523_ITS_c_104A_1_S39_L001_R1_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-300523-ITS-c-104A-1_S39_L001_R1_001.fastq.gz,T-300523-ITS-c-104A-1_S39_L001_R1_001.fastq.gz,R1,41680
RC_seq240710_DR8PG_T_110723_16S_c_81F_1_S23_L001_R1_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-110723-16S-c-81F-1_S23_L001_R1_001.fastq.gz,T-110723-16S-c-81F-1_S23_L001_R1_001.fastq.gz,R1,27982
RC_seq240710_DR8PG_T_130623_ITS_c_17C_1_S80_L001_R1_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-130623-ITS-c-17C-1_S80_L001_R1_001.fastq.gz,T-130623-ITS-c-17C-1_S80_L001_R1_001.fastq.gz,R1,46958
RC_seq240710_DR8PG_T_200623_16S_c_10D_1_S117_L001_R1_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-200623-16S-c-10D-1_S117_L001_R1_001.fastq.gz,T-200623-16S-c-10D-1_S117_L001_R1_001.fastq.gz,R1,30868
RC_seq240710_DR8PG_T_200623_16S_c_89D_1_S142_L001_R2_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-200623-16S-c-89D-1_S142_L001_R2_001.fastq.gz,T-200623-16S-c-89D-1_S142_L001_R2_001.fastq.gz,R2,26627
RC_seq240710_DR8PG_T_110723_16S_c_66F_1_S18_L001_R2_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-110723-16S-c-66F-1_S18_L001_R2_001.fastq.gz,T-110723-16S-c-66F-1_S18_L001_R2_001.fastq.gz,R2,21958
RC_seq240710_DR8PG_T_040723_16S_c_59E_1_S166_L001_R1_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-040723-16S-c-59E-1_S166_L001_R1_001.fastq.gz,T-040723-16S-c-59E-1_S166_L001_R1_001.fastq.gz,R1,46464
RC_seq240710_DR8PG_A_230622_ITS_c_70_7_S128_L001_R2_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/A-230622-ITS-c-70-7_S128_L001_R2_001.fastq.gz,A-230622-ITS-c-70-7_S128_L001_R2_001.fastq.gz,R2,63671
RC_seq240710_DR8PG_T_180723_16S_c_35G_1_S44_L001_R1_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-180723-16S-c-35G-1_S44_L001_R1_001.fastq.gz,T-180723-16S-c-35G-1_S44_L001_R1_001.fastq.gz,R1,19261
RC_seq240710_DR8PG_T_040723_16S_c_51E_1_S163_L001_R2_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-040723-16S-c-51E-1_S163_L001_R2_001.fastq.gz,T-040723-16S-c-51E-1_S163_L001_R2_001.fastq.gz,R2,28135
RC_seq240710_DR8PG_T_200623_16S_c_61D_1_S132_L001_R2_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-200623-16S-c-61D-1_S132_L001_R2_001.fastq.gz,T-200623-16S-c-61D-1_S132_L001_R2_001.fastq.gz,R2,29034
RC_seq240710_DR8PG_T_270623_ITS_c_103_S11_L001_R1_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-270623-ITS-c-103_S11_L001_R1_001.fastq.gz,T-270623-ITS-c-103_S11_L001_R1_001.fastq.gz,R1,40583
RC_seq240710_DR8PG_T_040723_16S_c_5E_1_S148_L001_R1_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-040723-16S-c-5E-1_S148_L001_R1_001.fastq.gz,T-040723-16S-c-5E-1_S148_L001_R1_001.fastq.gz,R1,24160
RC_seq240710_DR8PG_T_060623_ITS_c_66B_1_S62_L001_R2_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-060623-ITS-c-66B-1_S62_L001_R2_001.fastq.gz,T-060623-ITS-c-66B-1_S62_L001_R2_001.fastq.gz,R2,35250
RC_seq240710_DR8PG_T_130623_16S_c_80C_1_S103_L001_R1_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-130623-16S-c-80C-1_S103_L001_R1_001.fastq.gz,T-130623-16S-c-80C-1_S103_L001_R1_001.fastq.gz,R1,22700
RC_seq240710_DR8PG_T_270623_ITS_c_108_S16_L001_R1_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-270623-ITS-c-108_S16_L001_R1_001.fastq.gz,T-270623-ITS-c-108_S16_L001_R1_001.fastq.gz,R1,31478
RC_seq240710_DR8PG_T_040723_16S_c_9E_1_S149_L001_R1_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-040723-16S-c-9E-1_S149_L001_R1_001.fastq.gz,T-040723-16S-c-9E-1_S149_L001_R1_001.fastq.gz,R1,18908
RC_seq240710_DR8PG_T_200623_16S_c_35D_1_S124_L001_R1_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-200623-16S-c-35D-1_S124_L001_R1_001.fastq.gz,T-200623-16S-c-35D-1_S124_L001_R1_001.fastq.gz,R1,28396
RC_seq240710_DR8PG_T_300523_ITS_c_61A_1_S29_L001_R2_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-300523-ITS-c-61A-1_S29_L001_R2_001.fastq.gz,T-300523-ITS-c-61A-1_S29_L001_R2_001.fastq.gz,R2,25642
RC_seq240710_DR8PG_A_230622_ITS_c_67_S123_L001_R2_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/A-230622-ITS-c-67_S123_L001_R2_001.fastq.gz,A-230622-ITS-c-67_S123_L001_R2_001.fastq.gz,R2,52073
RC_seq240710_DR8PG_T_180723_16S_c_66G_1_S54_L001_R2_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-180723-16S-c-66G-1_S54_L001_R2_001.fastq.gz,T-180723-16S-c-66G-1_S54_L001_R2_001.fastq.gz,R2,26325
RC_seq240710_DR8PG_T_200623_16S_c_37D_1_S125_L001_R2_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-200623-16S-c-37D-1_S125_L001_R2_001.fastq.gz,T-200623-16S-c-37D-1_S125_L001_R2_001.fastq.gz,R2,38813
RC_seq240710_DR8PG_T_180723_ITS_s_22H_S88_L001_R1_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-180723-ITS-s-22H_S88_L001_R1_001.fastq.gz,T-180723-ITS-s-22H_S88_L001_R1_001.fastq.gz,R1,27884
RC_seq240710_DR8PG_T_060623_ITS_c_88B_1_S69_L001_R2_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-060623-ITS-c-88B-1_S69_L001_R2_001.fastq.gz,T-060623-ITS-c-88B-1_S69_L001_R2_001.fastq.gz,R2,46913
RC_seq240710_DR8PG_T_2023_16S_s_P2_neg_S109_L001_R1_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-2023-16S-s-P2-neg_S109_L001_R1_001.fastq.gz,T-2023-16S-s-P2-neg_S109_L001_R1_001.fastq.gz,R1,34348
RC_seq240710_DR8PG_T_2023_16S_c_P3_pos_S186_L001_R1_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-2023-16S-c-P3-pos_S186_L001_R1_001.fastq.gz,T-2023-16S-c-P3-pos_S186_L001_R1_001.fastq.gz,R1,24962
RC_seq240710_DR8PG_T_180723_ITS_s_82H_S77_L001_R1_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-180723-ITS-s-82H_S77_L001_R1_001.fastq.gz,T-180723-ITS-s-82H_S77_L001_R1_001.fastq.gz,R1,62331
RC_seq240710_DR8PG_T_300523_ITS_c_66A_1_S30_L001_R1_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-300523-ITS-c-66A-1_S30_L001_R1_001.fastq.gz,T-300523-ITS-c-66A-1_S30_L001_R1_001.fastq.gz,R1,38397
RC_seq240710_DR8PG_T_060623_ITS_c_104B_1_S74_L001_R1_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-060623-ITS-c-104B-1_S74_L001_R1_001.fastq.gz,T-060623-ITS-c-104B-1_S74_L001_R1_001.fastq.gz,R1,37467
RC_seq240710_DR8PG_T_060623_ITS_c_61B_1_S61_L001_R1_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-060623-ITS-c-61B-1_S61_L001_R1_001.fastq.gz,T-060623-ITS-c-61B-1_S61_L001_R1_001.fastq.gz,R1,35644
RC_seq240710_DR8PG_T_200623_16S_c_5D_1_S115_L001_R2_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-200623-16S-c-5D-1_S115_L001_R2_001.fastq.gz,T-200623-16S-c-5D-1_S115_L001_R2_001.fastq.gz,R2,31664
RC_seq240710_DR8PG_T_110723_16S_c_44F_1_S12_L001_R1_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-110723-16S-c-44F-1_S12_L001_R1_001.fastq.gz,T-110723-16S-c-44F-1_S12_L001_R1_001.fastq.gz,R1,20509
RC_seq240710_DR8PG_T_040723_16S_c_25E_1_S155_L001_R1_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-040723-16S-c-25E-1_S155_L001_R1_001.fastq.gz,T-040723-16S-c-25E-1_S155_L001_R1_001.fastq.gz,R1,28716
RC_seq240710_DR8PG_T_180723_16S_c_41G_1_S47_L001_R2_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-180723-16S-c-41G-1_S47_L001_R2_001.fastq.gz,T-180723-16S-c-41G-1_S47_L001_R2_001.fastq.gz,R2,22794
RC_seq240710_DR8PG_T_040723_16S_c_66E_1_S168_L001_R2_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-040723-16S-c-66E-1_S168_L001_R2_001.fastq.gz,T-040723-16S-c-66E-1_S168_L001_R2_001.fastq.gz,R2,35305
RC_seq240710_DR8PG_A_230622_ITS_c_70_7_S128_L001_R1_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/A-230622-ITS-c-70-7_S128_L001_R1_001.fastq.gz,A-230622-ITS-c-70-7_S128_L001_R1_001.fastq.gz,R1,63671
RC_seq240710_DR8PG_T_110723_16S_c_41F_1_S11_L001_R2_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-110723-16S-c-41F-1_S11_L001_R2_001.fastq.gz,T-110723-16S-c-41F-1_S11_L001_R2_001.fastq.gz,R2,22053
RC_seq240710_DR8PG_A_230622_ITS_c_71_5_S133_L001_R2_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/A-230622-ITS-c-71-5_S133_L001_R2_001.fastq.gz,A-230622-ITS-c-71-5_S133_L001_R2_001.fastq.gz,R2,79497
RC_seq240710_DR8PG_T_300523_ITS_c_104A_1_S39_L001_R2_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-300523-ITS-c-104A-1_S39_L001_R2_001.fastq.gz,T-300523-ITS-c-104A-1_S39_L001_R2_001.fastq.gz,R2,41680
RC_seq240710_DR8PG_T_130623_ITS_c_38C_1_S89_L001_R2_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-130623-ITS-c-38C-1_S89_L001_R2_001.fastq.gz,T-130623-ITS-c-38C-1_S89_L001_R2_001.fastq.gz,R2,39341
RC_seq240710_DR8PG_T_300523_ITS_c_87A_1_S33_L001_R1_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-300523-ITS-c-87A-1_S33_L001_R1_001.fastq.gz,T-300523-ITS-c-87A-1_S33_L001_R1_001.fastq.gz,R1,20486
RC_seq240710_DR8PG_T_040723_16S_c_38E_1_S160_L001_R1_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-040723-16S-c-38E-1_S160_L001_R1_001.fastq.gz,T-040723-16S-c-38E-1_S160_L001_R1_001.fastq.gz,R1,24607
RC_seq240710_DR8PG_T_180723_16S_c_5G_1_S34_L001_R2_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-180723-16S-c-5G-1_S34_L001_R2_001.fastq.gz,T-180723-16S-c-5G-1_S34_L001_R2_001.fastq.gz,R2,23764
RC_seq240710_DR8PG_T_200623_16S_c_18D_1_S119_L001_R2_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-200623-16S-c-18D-1_S119_L001_R2_001.fastq.gz,T-200623-16S-c-18D-1_S119_L001_R2_001.fastq.gz,R2,10038
RC_seq240710_DR8PG_T_060623_ITS_c_89B_1_S70_L001_R1_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-060623-ITS-c-89B-1_S70_L001_R1_001.fastq.gz,T-060623-ITS-c-89B-1_S70_L001_R1_001.fastq.gz,R1,47139
RC_seq240710_DR8PG_T_180723_16S_s_66H_S94_L001_R1_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-180723-16S-s-66H_S94_L001_R1_001.fastq.gz,T-180723-16S-s-66H_S94_L001_R1_001.fastq.gz,R1,10913
RC_seq240710_DR8PG_T_180723_ITS_s_80H_S75_L001_R1_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-180723-ITS-s-80H_S75_L001_R1_001.fastq.gz,T-180723-ITS-s-80H_S75_L001_R1_001.fastq.gz,R1,50736
RC_seq240710_DR8PG_T_300523_ITS_c_51A_1_S25_L001_R2_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-300523-ITS-c-51A-1_S25_L001_R2_001.fastq.gz,T-300523-ITS-c-51A-1_S25_L001_R2_001.fastq.gz,R2,15338
RC_seq240710_DR8PG_T_180723_16S_c_P4_neg_S68_L001_R1_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-180723-16S-c-P4-neg_S68_L001_R1_001.fastq.gz,T-180723-16S-c-P4-neg_S68_L001_R1_001.fastq.gz,R1,19121
RC_seq240710_DR8PG_T_2023_ITS_c_P2_neg_S93_L001_R1_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-2023-ITS-c-P2-neg_S93_L001_R1_001.fastq.gz,T-2023-ITS-c-P2-neg_S93_L001_R1_001.fastq.gz,R1,35587
RC_seq240710_DR8PG_T_300523_ITS_c_107A_1_S40_L001_R1_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-300523-ITS-c-107A-1_S40_L001_R1_001.fastq.gz,T-300523-ITS-c-107A-1_S40_L001_R1_001.fastq.gz,R1,39476
RC_seq240710_DR8PG_T_200623_16S_c_44D_1_S128_L001_R1_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-200623-16S-c-44D-1_S128_L001_R1_001.fastq.gz,T-200623-16S-c-44D-1_S128_L001_R1_001.fastq.gz,R1,31091
RC_seq240710_DR8PG_T_040723_16S_c_88E_1_S176_L001_R2_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-040723-16S-c-88E-1_S176_L001_R2_001.fastq.gz,T-040723-16S-c-88E-1_S176_L001_R2_001.fastq.gz,R2,25413
RC_seq240710_DR8PG_T_180723_16S_s_72H_S96_L001_R2_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-180723-16S-s-72H_S96_L001_R2_001.fastq.gz,T-180723-16S-s-72H_S96_L001_R2_001.fastq.gz,R2,10730
RC_seq240710_DR8PG_T_110723_16S_c_87F_1_S25_L001_R1_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-110723-16S-c-87F-1_S25_L001_R1_001.fastq.gz,T-110723-16S-c-87F-1_S25_L001_R1_001.fastq.gz,R1,18776
RC_seq240710_DR8PG_T_200623_16S_c_26D_1_S122_L001_R1_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-200623-16S-c-26D-1_S122_L001_R1_001.fastq.gz,T-200623-16S-c-26D-1_S122_L001_R1_001.fastq.gz,R1,28011
RC_seq240710_DR8PG_T_060623_ITS_c_3B_1_S41_L001_R1_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-060623-ITS-c-3B-1_S41_L001_R1_001.fastq.gz,T-060623-ITS-c-3B-1_S41_L001_R1_001.fastq.gz,R1,16902
RC_seq240710_DR8PG_T_180723_16S_c_75G_1_S57_L001_R2_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-180723-16S-c-75G-1_S57_L001_R2_001.fastq.gz,T-180723-16S-c-75G-1_S57_L001_R2_001.fastq.gz,R2,17216
RC_seq240710_DR8PG_A_230622_ITS_c_63_2_S118_L001_R2_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/A-230622-ITS-c-63-2_S118_L001_R2_001.fastq.gz,A-230622-ITS-c-63-2_S118_L001_R2_001.fastq.gz,R2,52044
RC_seq240710_DR8PG_T_130623_16S_c_72C_1_S101_L001_R1_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-130623-16S-c-72C-1_S101_L001_R1_001.fastq.gz,T-130623-16S-c-72C-1_S101_L001_R1_001.fastq.gz,R1,29989
RC_seq240710_DR8PG_T_180723_16S_c_91G_1_S64_L001_R2_001_fastq_gz,seq240710_DR8PG,./seq240710_DR8PG/T-180723-16S-c-91G-1_S64_L001_R2_001.fastq.gz,T-180723-16S-c-91G-1_S64_L001_R2_001.fastq.gz,R2,23847
