bio_sample_ID,suggested_correct_seq_sample_ID,corrected_forward_fq,amplicon.x,sample_type,TYPE,YEAR,sample_date,density,cultivar,fertiliser,spray_fungicide,block,subplot,ID_on_field,run_ID,S5_index_ID,lib_plate_number,crushed_or_washed_date,lyophilised_date,PCR1_date,PCR2_date,days_between_DNA_x,DNA_ext_date,plate_position,lib_DNA_conc,DNA_conc_plate,DNA_conc_individual,sample_weight,sample,raw_reads,amplicon.y,seq_run,filtered_reads,ASV_reads,location,ddmmyy,amplicon,type,aphid,plot,seq_control_run,lib_control_type,replicate,date,lost_filtering,lost_denoising,lost_total,lost_filtering_pct,lost_denoising_pct,lost_total_pct,pass_filter,purpose,sample_day_of_the_year,library,fertiliser_wrong,ID_on_field.1,lib_date,Days_between_DNA_x,speedvac_DNA_conc_individual,sample_weight_g
3913,A-230622-w-9-4,A-230622-16S-w-9-4,A-230622-16S-w-9-4_S116_L001_R1_001.fastq.gz,16S,,washed,2022,,,Kvium,,no,,,B5,seq240412_BRLUV,,8,2023-07-21,,,,7,2023-07-28,8D,17.5479157763086,0.142,,,A-230622-16S-w-9-4_S116,28408,16S,seq240412_BRLUV,2185,629,A,230622,16S,w,,9,,,4,2022-06-23,26223,1556,27779,92.3085046465784,5.47733032948465,97.7858349760631,no,sample,173,seq240412_BRLUV_8,,,,,,
3914,A-230622-w-9-3,A-230622-16S-w-9-3,A-230622-16S-w-9-3_S115_L001_R1_001.fastq.gz,16S,,washed,2022,,,Kvium,,no,,,B5,seq240412_BRLUV,,8,2023-07-21,,,,7,2023-07-28,8C,22.379925927877,0.137,,,A-230622-16S-w-9-3_S115,35232,16S,seq240412_BRLUV,2644,1730,A,230622,16S,w,,9,,,3,2022-06-23,32588,914,33502,92.4954586739328,2.59423251589464,95.0896911898274,no,sample,173,seq240412_BRLUV_8,,,,,,
3915,A-230622-w-10-6,A-230622-16S-w-10-6,A-230622-16S-w-10-6_S125_L001_R1_001.fastq.gz,16S,,washed,2022,,,Rembrandt,,no,,,A16,seq240412_BRLUV,,8,2023-07-21,,,,7,2023-07-28,9E,17.7993896994038,0.368,,,A-230622-16S-w-10-6_S125,38022,16S,seq240412_BRLUV,2782,1848,A,230622,16S,w,,10,,,6,2022-06-23,35240,934,36174,92.6831834201252,2.45647256851297,95.1396559886382,no,sample,173,seq240412_BRLUV_8,,,,,,
3916,A-230622-w-9-1,A-230622-16S-w-9-1,A-230622-16S-w-9-1_S113_L001_R1_001.fastq.gz,16S,,washed,2022,,,Kvium,,no,,,B5,seq240412_BRLUV,,8,2023-07-21,,,,7,2023-07-28,8A,21.30104566,0.177,,,A-230622-16S-w-9-1_S113,29531,16S,seq240412_BRLUV,2117,1730,A,230622,16S,w,,9,,,1,2022-06-23,27414,387,27801,92.8312620635942,1.31048728454844,94.1417493481426,no,sample,173,seq240412_BRLUV_8,,,,,,
3917,A-230622-w-7-1,A-230622-16S-w-7-1,A-230622-16S-w-7-1_S99_L001_R1_001.fastq.gz,16S,,washed,2022,,,Heerup,,yes,,,B7,seq240412_BRLUV,,8,2023-07-21,,,,5,2023-07-26,6C,8.49438724,0.13,,,A-230622-16S-w-7-1_S99,40036,16S,seq240412_BRLUV,3025,1417,A,230622,16S,w,,7,,,1,2022-06-23,37011,1608,38619,92.4443001298831,4.01638525327205,96.4606853831552,no,sample,173,seq240412_BRLUV_8,,,,,,
3918,A-230622-w-9-2,A-230622-16S-w-9-2,A-230622-16S-w-9-2_S114_L001_R1_001.fastq.gz,16S,,washed,2022,,,Kvium,,no,,,B5,seq240412_BRLUV,,8,2023-07-21,,,,7,2023-07-28,8B,15.3617027242194,0.069,,,A-230622-16S-w-9-2_S114,25082,16S,seq240412_BRLUV,1878,1399,A,230622,16S,w,,9,,,2,2022-06-23,23204,479,23683,92.5125588071127,1.90973606570449,94.4222948728172,no,sample,173,seq240412_BRLUV_8,,,,,,
3919,A-230622-w-7-2,A-230622-16S-w-7-2,A-230622-16S-w-7-2_S100_L001_R1_001.fastq.gz,16S,,washed,2022,,,Heerup,,yes,,,B7,seq240412_BRLUV,,8,2023-07-21,,,,5,2023-07-26,6D,18.8562110384286,0.145,,,A-230622-16S-w-7-2_S100,34726,16S,seq240412_BRLUV,2598,2001,A,230622,16S,w,,7,,,2,2022-06-23,32128,597,32725,92.5185739791511,1.71917295398261,94.2377469331337,no,sample,173,seq240412_BRLUV_8,,,,,,
3920,A-230622-w-7-3,A-230622-16S-w-7-3,A-230622-16S-w-7-3_S101_L001_R1_001.fastq.gz,16S,,washed,2022,,,Heerup,,yes,,,B7,seq240412_BRLUV,,8,2023-07-21,,,,5,2023-07-26,6E,6.53730242548394,0.336,,,A-230622-16S-w-7-3_S101,32858,16S,seq240412_BRLUV,2460,1391,A,230622,16S,w,,7,,,3,2022-06-23,30398,1069,31467,92.5132387850752,3.25339338973766,95.7666321748128,no,sample,173,seq240412_BRLUV_8,,,,,,
3921,A-230622-w-7-4,A-230622-16S-w-7-4,A-230622-16S-w-7-4_S102_L001_R1_001.fastq.gz,16S,,washed,2022,,,Heerup,,yes,,,B7,seq240412_BRLUV,,8,2023-07-21,,,,5,2023-07-26,6F,0.410293968959039,0.06,,,A-230622-16S-w-7-4_S102,9883,16S,seq240412_BRLUV,725,0,A,230622,16S,w,,7,,,4,2022-06-23,9158,725,9883,92.6641707983406,7.33582920165941,100,no,sample,173,seq240412_BRLUV_8,,,,,,
3922,A-230622-w-7-5,A-230622-16S-w-7-5,A-230622-16S-w-7-5_S103_L001_R1_001.fastq.gz,16S,,washed,2022,,,Heerup,,yes,,,B7,seq240412_BRLUV,,8,2023-07-21,,,,5,2023-07-26,6G,2.10417974767218,0.031,,,A-230622-16S-w-7-5_S103,42388,16S,seq240412_BRLUV,3116,2041,A,230622,16S,w,,7,,,5,2022-06-23,39272,1075,40347,92.6488628857224,2.53609512126073,95.1849580069831,no,sample,173,seq240412_BRLUV_8,,,,,,
3923,A-230622-w-7-6,A-230622-16S-w-7-6,A-230622-16S-w-7-6_S104_L001_R1_001.fastq.gz,16S,,washed,2022,,,Heerup,,yes,,,B7,seq240412_BRLUV,,8,2023-07-21,,,,5,2023-07-26,6H,2.50036959593394,0.019,,,A-230622-16S-w-7-6_S104,31981,16S,seq240412_BRLUV,2415,1481,A,230622,16S,w,,7,,,6,2022-06-23,29566,934,30500,92.4486413808199,2.9204840373972,95.3691254182171,no,sample,173,seq240412_BRLUV_8,,,,,,
3924,A-230622-w-7-7,A-230622-16S-w-7-7,A-230622-16S-w-7-7_S105_L001_R1_001.fastq.gz,16S,,washed,2022,,,Heerup,,yes,,,B7,seq240412_BRLUV,,8,2023-07-21,,,,5,2023-07-26,7A,22.7711347274888,0.459,,,A-230622-16S-w-7-7_S105,29101,16S,seq240412_BRLUV,2248,1548,A,230622,16S,w,,7,,,7,2022-06-23,26853,700,27553,92.2751795470946,2.40541562145631,94.6805951685509,no,sample,173,seq240412_BRLUV_8,,,,,,
3925,A-230622-w-8-1,A-230622-16S-w-8-1,A-230622-16S-w-8-1_S106_L001_R1_001.fastq.gz,16S,,washed,2022,,,Rembrandt,,yes,,,B16,seq240412_BRLUV,,8,2023-07-21,,,,5,2023-07-26,7B,8.75881826160765,0.105,,,A-230622-16S-w-8-1_S106,32436,16S,seq240412_BRLUV,2497,1803,A,230622,16S,w,,8,,,1,2022-06-23,29939,694,30633,92.3017634726847,2.1395979775558,94.4413614502405,no,sample,173,seq240412_BRLUV_8,,,,,,
3926,A-230622-w-8-6,A-230622-16S-w-8-6,A-230622-16S-w-8-6_S111_L001_R1_001.fastq.gz,16S,,washed,2022,,,Rembrandt,,yes,,,B16,seq240412_BRLUV,,8,2023-07-21,,,,7,2023-07-28,7G,14.8036447256961,0.032,,,A-230622-16S-w-8-6_S111,39046,16S,seq240412_BRLUV,2927,1949,A,230622,16S,w,,8,,,6,2022-06-23,36119,978,37097,92.5037135686114,2.50473800133176,95.0084515699431,no,sample,173,seq240412_BRLUV_8,,,,,,
3927,A-230622-w-8-7,A-230622-16S-w-8-7,A-230622-16S-w-8-7_S112_L001_R1_001.fastq.gz,16S,,washed,2022,,,Rembrandt,,yes,,,B16,seq240412_BRLUV,,8,2023-07-21,,,,7,2023-07-28,7H,27.1364025655905,0.229,,,A-230622-16S-w-8-7_S112,37829,16S,seq240412_BRLUV,2765,1190,A,230622,16S,w,,8,,,7,2022-06-23,35064,1575,36639,92.6907927780274,4.16347246821222,96.8542652462397,no,sample,173,seq240412_BRLUV_8,,,,,,
3928,A-230622-w-8-3,A-230622-16S-w-8-3,A-230622-16S-w-8-3_S108_L001_R1_001.fastq.gz,16S,,washed,2022,,,Rembrandt,,yes,,,B16,seq240412_BRLUV,,8,2023-07-21,,,,7,2023-07-28,7D,19.940900760518,0.17,,,A-230622-16S-w-8-3_S108,33828,16S,seq240412_BRLUV,2517,1844,A,230622,16S,w,,8,,,3,2022-06-23,31311,673,31984,92.5594182334161,1.98947617358401,94.5488944070001,no,sample,173,seq240412_BRLUV_8,,,,,,
3929,A-230622-w-8-4,A-230622-16S-w-8-4,A-230622-16S-w-8-4_S109_L001_R1_001.fastq.gz,16S,,washed,2022,,,Rembrandt,,yes,,,B16,seq240412_BRLUV,,8,2023-07-21,,,,7,2023-07-28,7E,15.3485969373667,0.055,,,A-230622-16S-w-8-4_S109,29905,16S,seq240412_BRLUV,2306,1850,A,230622,16S,w,,8,,,4,2022-06-23,27599,456,28055,92.2889148971744,1.52482862397592,93.8137435211503,no,sample,173,seq240412_BRLUV_8,,,,,,
3930,A-230622-w-8-5,A-230622-16S-w-8-5,A-230622-16S-w-8-5_S110_L001_R1_001.fastq.gz,16S,,washed,2022,,,Rembrandt,,yes,,,B16,seq240412_BRLUV,,8,2023-07-21,,,,7,2023-07-28,7F,17.2365524431141,0.158,,,A-230622-16S-w-8-5_S110,26693,16S,seq240412_BRLUV,1948,866,A,230622,16S,w,,8,,,5,2022-06-23,24745,1082,25827,92.7022065710111,4.0534971715431,96.7557037425542,no,sample,173,seq240412_BRLUV_8,,,,,,
3931,A-230622-w-8-2,A-230622-16S-w-8-2,A-230622-16S-w-8-2_S107_L001_R1_001.fastq.gz,16S,,washed,2022,,,Rembrandt,,yes,,,B16,seq240412_BRLUV,,8,2023-07-21,,,,7,2023-07-28,7C,3.89627396319844,0.04,,,A-230622-16S-w-8-2_S107,29491,16S,seq240412_BRLUV,2252,1197,A,230622,16S,w,,8,,,2,2022-06-23,27239,1055,28294,92.3637719982368,3.57736258519548,95.9411345834322,no,sample,173,seq240412_BRLUV_8,,,,,,
3932,R-210622-w-2-2,R-210622-16S-w-2-2,R-210622-16S-w-2-2_S89_L001_R1_001.fastq.gz,16S,,washed,2022,,,Heerup,,yes,,,A7,seq240424_T6U6R,,12,2023-03-06,,2024-03-13,2024-03-14,3,2023-03-09,2A,20.8771134490743,0.101719589952594,,,R-210622-16S-w-2-2_S89,21142,16S,seq240424_T6U6R,21142,19889,R,210622,16S,w,,2,,,2,2022-06-21,0,1253,1253,0,5.92659161857913,5.92659161857913,yes,sample,171,seq240424_T6U6R_12,,,,,,
3933,R-210622-w-3-5,R-210622-16S-w-3-5,R-210622-16S-w-3-5_S99_L001_R1_001.fastq.gz,16S,,washed,2022,,,Kvium,,no,,,B5,seq240424_T6U6R,,12,2023-03-06,,2024-03-13,2024-03-14,3,2023-03-09,3C,16.9946116622044,0.021000242,,,R-210622-16S-w-3-5_S99,31137,16S,seq240424_T6U6R,31137,28429,R,210622,16S,w,,3,,,5,2022-06-21,0,2708,2708,0,8.69704852747535,8.69704852747535,yes,sample,171,seq240424_T6U6R_12,,,,,,
3934,R-210622-w-3-4,R-210622-16S-w-3-4,R-210622-16S-w-3-4_S98_L001_R1_001.fastq.gz,16S,,washed,2022,,,Kvium,,no,,,B5,seq240424_T6U6R,,12,2023-03-06,,2024-03-13,2024-03-14,3,2023-03-09,3B,20.3639668902857,0.563913950621925,,,R-210622-16S-w-3-4_S98,28526,16S,seq240424_T6U6R,28526,24424,R,210622,16S,w,,3,,,4,2022-06-21,0,4102,4102,0,14.3798639837341,14.3798639837341,yes,sample,171,seq240424_T6U6R_12,,,,,,
3935,R-210622-w-3-3,R-210622-16S-w-3-3,R-210622-16S-w-3-3_S97_L001_R1_001.fastq.gz,16S,,washed,2022,,,Kvium,,no,,,B5,seq240424_T6U6R,,12,2023-03-06,,2024-03-13,2024-03-14,3,2023-03-09,3A,24.7238984542519,0.031705331,,,R-210622-16S-w-3-3_S97,31056,16S,seq240424_T6U6R,31056,27340,R,210622,16S,w,,3,,,3,2022-06-21,0,3716,3716,0,11.9654817104585,11.9654817104585,yes,sample,171,seq240424_T6U6R_12,,,,,,
3936,R-210622-w-3-2,R-210622-16S-w-3-2,R-210622-16S-w-3-2_S96_L001_R1_001.fastq.gz,16S,,washed,2022,,,Kvium,,no,,,B5,seq240424_T6U6R,,12,2023-03-06,,2024-03-13,2024-03-14,3,2023-03-09,2H,14.7786353241342,0.067325242,,,R-210622-16S-w-3-2_S96,37521,16S,seq240424_T6U6R,37521,33940,R,210622,16S,w,,3,,,2,2022-06-21,0,3581,3581,0,9.54398869966152,9.54398869966152,yes,sample,171,seq240424_T6U6R_12,,,,,,
3937,R-210622-w-2-5,R-210622-16S-w-2-5,R-210622-16S-w-2-5_S92_L001_R1_001.fastq.gz,16S,,washed,2022,,,Heerup,,yes,,,A7,seq240424_T6U6R,,12,2023-03-06,,2024-03-13,2024-03-14,3,2023-03-09,2D,23.01803816016,0.243872133,,,R-210622-16S-w-2-5_S92,20622,16S,seq240424_T6U6R,20622,16967,R,210622,16S,w,,2,,,5,2022-06-21,0,3655,3655,0,17.7237901270488,17.7237901270488,yes,sample,171,seq240424_T6U6R_12,,,,,,
3938,R-210622-w-2-4,R-210622-16S-w-2-4,R-210622-16S-w-2-4_S91_L001_R1_001.fastq.gz,16S,,washed,2022,,,Heerup,,yes,,,A7,seq240424_T6U6R,,12,2023-03-06,,2024-03-13,2024-03-14,3,2023-03-09,2C,13.6660240738324,0.254912818303834,,,R-210622-16S-w-2-4_S91,35472,16S,seq240424_T6U6R,35472,31567,R,210622,16S,w,,2,,,4,2022-06-21,0,3905,3905,0,11.0086829048263,11.0086829048263,yes,sample,171,seq240424_T6U6R_12,,,,,,
3939,R-210622-w-3-6,R-210622-16S-w-3-6,R-210622-16S-w-3-6_S100_L001_R1_001.fastq.gz,16S,,washed,2022,,,Kvium,,no,,,B5,seq240424_T6U6R,,12,2023-03-06,,2024-03-13,2024-03-14,3,2023-03-09,3D,21.3935894510047,0.293257853956667,,,R-210622-16S-w-3-6_S100,24836,16S,seq240424_T6U6R,24836,20822,R,210622,16S,w,,3,,,6,2022-06-21,0,4014,4014,0,16.1620228700274,16.1620228700274,yes,sample,171,seq240424_T6U6R_12,,,,,,
3940,R-210622-w-3-1,R-210622-16S-w-3-1,R-210622-16S-w-3-1_S95_L001_R1_001.fastq.gz,16S,,washed,2022,,,Kvium,,no,,,B5,seq240424_T6U6R,,12,2023-03-06,,2024-03-13,2024-03-14,3,2023-03-09,2G,15.4762825107753,0.058427698,,,R-210622-16S-w-3-1_S95,32564,16S,seq240424_T6U6R,32564,28663,R,210622,16S,w,,3,,,1,2022-06-21,0,3901,3901,0,11.9794865495639,11.9794865495639,yes,sample,171,seq240424_T6U6R_12,,,,,,
3941,R-210622-w-2-7,R-210622-16S-w-2-7,R-210622-16S-w-2-7_S94_L001_R1_001.fastq.gz,16S,,washed,2022,,,Heerup,,yes,,,A7,seq240424_T6U6R,,12,2023-03-06,,2024-03-13,2024-03-14,3,2023-03-09,2F,18.7185416585492,0.17702479651303,,,R-210622-16S-w-2-7_S94,32341,16S,seq240424_T6U6R,32341,27738,R,210622,16S,w,,2,,,7,2022-06-21,0,4603,4603,0,14.2327077084815,14.2327077084815,yes,sample,171,seq240424_T6U6R_12,,,,,,
3942,R-210622-w-2-6,R-210622-16S-w-2-6,R-210622-16S-w-2-6_S93_L001_R1_001.fastq.gz,16S,,washed,2022,,,Heerup,,yes,,,A7,seq240424_T6U6R,,12,2023-03-06,,2024-03-13,2024-03-14,3,2023-03-09,2E,18.0274090479627,0.083340396,,,R-210622-16S-w-2-6_S93,36671,16S,seq240424_T6U6R,36671,33787,R,210622,16S,w,,2,,,6,2022-06-21,0,2884,2884,0,7.8645251015789,7.8645251015789,yes,sample,171,seq240424_T6U6R_12,,,,,,
3943,R-210622-w-2-3,R-210622-16S-w-2-3,R-210622-16S-w-2-3_S90_L001_R1_001.fastq.gz,16S,,washed,2022,,,Heerup,,yes,,,A7,seq240424_T6U6R,,12,2023-03-06,,2024-03-13,2024-03-14,3,2023-03-09,2B,22.1111823728766,0.470480184858203,,,R-210622-16S-w-2-3_S90,25662,16S,seq240424_T6U6R,25662,22424,R,210622,16S,w,,2,,,3,2022-06-21,0,3238,3238,0,12.6178785753254,12.6178785753254,yes,sample,171,seq240424_T6U6R_12,,,,,,
3944,R-210622-w-4-7,R-210622-16S-w-4-7,R-210622-16S-w-4-7_S108_L001_R1_001.fastq.gz,16S,,washed,2022,,,Heerup,,no,,,B7,seq240424_T6U6R,,12,2023-03-06,,2024-03-13,2024-03-14,3,2023-03-09,4D,19.8764147814081,0.453275576826965,,,R-210622-16S-w-4-7_S108,30528,16S,seq240424_T6U6R,30528,27458,R,210622,16S,w,,4,,,7,2022-06-21,0,3070,3070,0,10.0563417190776,10.0563417190776,yes,sample,171,seq240424_T6U6R_12,,,,,,
3945,R-210622-w-4-2,R-210622-16S-w-4-2,R-210622-16S-w-4-2_S103_L001_R1_001.fastq.gz,16S,,washed,2022,,,Heerup,,no,,,B7,seq240424_T6U6R,,12,2023-03-06,,2024-03-13,2024-03-14,3,2023-03-09,3G,13.1272933730063,0.013349501,,,R-210622-16S-w-4-2_S103,38440,16S,seq240424_T6U6R,38440,36527,R,210622,16S,w,,4,,,2,2022-06-21,0,1913,1913,0,4.97658688865765,4.97658688865765,yes,sample,171,seq240424_T6U6R_12,,,,,,
3946,R-210622-w-4-3,R-210622-16S-w-4-3,R-210622-16S-w-4-3_S104_L001_R1_001.fastq.gz,16S,,washed,2022,,,Heerup,,no,,,B7,seq240424_T6U6R,,12,2023-03-06,,2024-03-13,2024-03-14,3,2023-03-09,3H,22.7336336223043,0.050265068,,,R-210622-16S-w-4-3_S104,42325,16S,seq240424_T6U6R,42325,37563,R,210622,16S,w,,4,,,3,2022-06-21,0,4762,4762,0,11.2510336680449,11.2510336680449,yes,sample,171,seq240424_T6U6R_12,,,,,,
3947,R-210622-w-4-4,R-210622-16S-w-4-4,R-210622-16S-w-4-4_S105_L001_R1_001.fastq.gz,16S,,washed,2022,,,Heerup,,no,,,B7,seq240424_T6U6R,,12,2023-03-06,,2024-03-13,2024-03-14,3,2023-03-09,4A,24.8229468107542,0.235556572,,,R-210622-16S-w-4-4_S105,25273,16S,seq240424_T6U6R,25273,21180,R,210622,16S,w,,4,,,4,2022-06-21,0,4093,4093,0,16.1951489732125,16.1951489732125,yes,sample,171,seq240424_T6U6R_12,,,,,,
3948,R-210622-w-4-5,R-210622-16S-w-4-5,R-210622-16S-w-4-5_S106_L001_R1_001.fastq.gz,16S,,washed,2022,,,Heerup,,no,,,B7,seq240424_T6U6R,,12,2023-03-06,,2024-03-13,2024-03-14,3,2023-03-09,4B,14.9843907871525,0.062529192,,,R-210622-16S-w-4-5_S106,29228,16S,seq240424_T6U6R,29228,27221,R,210622,16S,w,,4,,,5,2022-06-21,0,2007,2007,0,6.86670316135213,6.86670316135213,yes,sample,171,seq240424_T6U6R_12,,,,,,
3949,R-210622-w-4-6,R-210622-16S-w-4-6,R-210622-16S-w-4-6_S107_L001_R1_001.fastq.gz,16S,,washed,2022,,,Heerup,,no,,,B7,seq240424_T6U6R,,12,2023-03-06,,2024-03-13,2024-03-14,3,2023-03-09,4C,15.0471451210464,0.009505015,,,R-210622-16S-w-4-6_S107,36362,16S,seq240424_T6U6R,36362,34815,R,210622,16S,w,,4,,,6,2022-06-21,0,1547,1547,0,4.25444144986524,4.25444144986524,yes,sample,171,seq240424_T6U6R_12,,,,,,
3950,R-210622-w-5-1,R-210622-16S-w-5-1,R-210622-16S-w-5-1_S109_L001_R1_001.fastq.gz,16S,,washed,2022,,,Rembrandt,,no,,,B16,seq240424_T6U6R,,12,2023-03-06,,2024-03-13,2024-03-14,3,2023-03-09,4E,17.3592629952907,0.059311293,,,R-210622-16S-w-5-1_S109,32064,16S,seq240424_T6U6R,32064,29808,R,210622,16S,w,,5,,,1,2022-06-21,0,2256,2256,0,7.03592814371257,7.03592814371257,yes,sample,171,seq240424_T6U6R_12,,,,,,
3951,R-210622-w-5-7,R-210622-16S-w-5-7,R-210622-16S-w-5-7_S115_L001_R1_001.fastq.gz,16S,,washed,2022,,,Rembrandt,,no,,,B16,seq240424_T6U6R,,12,2023-03-06,,2024-03-13,2024-03-14,7,2023-03-13,5C,8.99290838918655,0.034288147,,,R-210622-16S-w-5-7_S115,32642,16S,seq240424_T6U6R,32642,30443,R,210622,16S,w,,5,,,7,2022-06-21,0,2199,2199,0,6.73671956375222,6.73671956375222,yes,sample,171,seq240424_T6U6R_12,,,,,,
3952,R-210622-w-5-6,R-210622-16S-w-5-6,R-210622-16S-w-5-6_S114_L001_R1_001.fastq.gz,16S,,washed,2022,,,Rembrandt,,no,,,B16,seq240424_T6U6R,,12,2023-03-06,,2024-03-13,2024-03-14,7,2023-03-13,5B,12.4694139623445,0.027552861,,,R-210622-16S-w-5-6_S114,30328,16S,seq240424_T6U6R,30328,28846,R,210622,16S,w,,5,,,6,2022-06-21,0,1482,1482,0,4.8865734634661,4.8865734634661,yes,sample,171,seq240424_T6U6R_12,,,,,,
3953,R-210622-w-5-5,R-210622-16S-w-5-5,R-210622-16S-w-5-5_S113_L001_R1_001.fastq.gz,16S,,washed,2022,,,Rembrandt,,no,,,B16,seq240424_T6U6R,,12,2023-03-06,,2024-03-13,2024-03-14,7,2023-03-13,5A,18.1861709156752,0.148945177,,,R-210622-16S-w-5-5_S113,29932,16S,seq240424_T6U6R,29932,26979,R,210622,16S,w,,5,,,5,2022-06-21,0,2953,2953,0,9.86569557664038,9.86569557664038,yes,sample,171,seq240424_T6U6R_12,,,,,,
3954,R-210622-w-2-1,R-210622-16S-w-2-1,R-210622-16S-w-2-1_S88_L001_R1_001.fastq.gz,16S,,washed,2022,,,Heerup,,yes,,,A7,seq240424_T6U6R,,12,2023-03-06,,2024-03-13,2024-03-14,3,2023-03-09,1H,22.1930165806268,0.085638592,,,R-210622-16S-w-2-1_S88,33755,16S,seq240424_T6U6R,33755,31888,R,210622,16S,w,,2,,,1,2022-06-21,0,1867,1867,0,5.53103243963857,5.53103243963857,yes,sample,171,seq240424_T6U6R_12,,,,,,
3955,R-210622-w-5-4,R-210622-16S-w-5-4,R-210622-16S-w-5-4_S112_L001_R1_001.fastq.gz,16S,,washed,2022,,,Rembrandt,,no,,,B16,seq240424_T6U6R,,12,2023-03-06,,2024-03-13,2024-03-14,7,2023-03-13,4H,18.5125078829463,0.020732615,,,R-210622-16S-w-5-4_S112,43839,16S,seq240424_T6U6R,43839,37850,R,210622,16S,w,,5,,,4,2022-06-21,0,5989,5989,0,13.6613517644107,13.6613517644107,yes,sample,171,seq240424_T6U6R_12,,,,,,
3956,R-210622-w-5-3,R-210622-16S-w-5-3,R-210622-16S-w-5-3_S111_L001_R1_001.fastq.gz,16S,,washed,2022,,,Rembrandt,,no,,,B16,seq240424_T6U6R,,12,2023-03-06,,2024-03-13,2024-03-14,7,2023-03-13,4G,19.7740472896374,0.213572906438155,,,R-210622-16S-w-5-3_S111,29745,16S,seq240424_T6U6R,29745,26029,R,210622,16S,w,,5,,,3,2022-06-21,0,3716,3716,0,12.4928559421752,12.4928559421752,yes,sample,171,seq240424_T6U6R_12,,,,,,
3957,R-210622-w-5-2,R-210622-16S-w-5-2,R-210622-16S-w-5-2_S110_L001_R1_001.fastq.gz,16S,,washed,2022,,,Rembrandt,,no,,,B16,seq240424_T6U6R,,12,2023-03-06,,2024-03-13,2024-03-14,7,2023-03-13,4F,19.3979645248349,0.989577193571594,,,R-210622-16S-w-5-2_S110,23187,16S,seq240424_T6U6R,23187,20293,R,210622,16S,w,,5,,,2,2022-06-21,0,2894,2894,0,12.4811316686074,12.4811316686074,yes,sample,171,seq240424_T6U6R_12,,,,,,
3958,R-210622-w-4-1,R-210622-16S-w-4-1,R-210622-16S-w-4-1_S102_L001_R1_001.fastq.gz,16S,,washed,2022,,,Heerup,,no,,,B7,seq240424_T6U6R,,12,2023-03-06,,2024-03-13,2024-03-14,3,2023-03-09,3F,15.901080285759,0.084043448,,,R-210622-16S-w-4-1_S102,33283,16S,seq240424_T6U6R,33283,31079,R,210622,16S,w,,4,,,1,2022-06-21,0,2204,2204,0,6.62199921882042,6.62199921882042,yes,sample,171,seq240424_T6U6R_12,,,,,,
3959,R-210622-w-1-7,R-210622-16S-w-1-7,R-210622-16S-w-1-7_S87_L001_R1_001.fastq.gz,16S,,washed,2022,,,Rembrandt,,yes,,,A16,seq240424_T6U6R,,12,2023-03-02,,2024-03-13,2024-03-14,7,2023-03-09,1G,18.4507637206558,0.16115195258495,,,R-210622-16S-w-1-7_S87,36936,16S,seq240424_T6U6R,36936,34236,R,210622,16S,w,,1,,,7,2022-06-21,0,2700,2700,0,7.30994152046784,7.30994152046784,yes,sample,171,seq240424_T6U6R_12,,,,,,
3960,A-230622-w-15-5,A-230622-16S-w-15-5,A-230622-16S-w-15-5_S11_L001_R1_001.fastq.gz,16S,,washed,2022,,,Kvium,,no,,,A5,seq240424_T6U6R,,9,2023-07-27,,2024-03-13,2024-03-14,6,2023-08-02,2C,20.6539977820125,0.182671619685211,,,A-230622-16S-w-15-5_S11,27690,16S,seq240424_T6U6R,27690,25858,A,230622,16S,w,,15,,,5,2022-06-23,0,1832,1832,0,6.61610689779704,6.61610689779704,yes,sample,173,seq240424_T6U6R_9,,,,,,
3961,R-210622-w-1-5,R-210622-16S-w-1-5,R-210622-16S-w-1-5_S85_L001_R1_001.fastq.gz,16S,,washed,2022,,,Rembrandt,,yes,,,A16,seq240424_T6U6R,,12,2023-03-02,,2024-03-13,2024-03-14,6,2023-03-08,1E,16.729286998205,0.003812626,,,R-210622-16S-w-1-5_S85,31206,16S,seq240424_T6U6R,31206,29583,R,210622,16S,w,,1,,,5,2022-06-21,0,1623,1623,0,5.20092289944242,5.20092289944242,yes,sample,171,seq240424_T6U6R_12,,,,,,
3962,A-230622-w-14-5,A-230622-16S-w-14-5,A-230622-16S-w-14-5_S4_L001_R1_001.fastq.gz,16S,,washed,2022,,,Rembrandt,,no,,,A16,seq240424_T6U6R,,9,2023-07-27,,2024-03-13,2024-03-14,4,2023-07-31,1D,28.3901653617762,0.091817282,,,A-230622-16S-w-14-5_S4,22481,16S,seq240424_T6U6R,22481,20200,A,230622,16S,w,,14,,,5,2022-06-23,0,2281,2281,0,10.1463458031226,10.1463458031226,yes,sample,173,seq240424_T6U6R_9,,,,,,
3963,A-230622-w-14-4,A-230622-16S-w-14-4,A-230622-16S-w-14-4_S3_L001_R1_001.fastq.gz,16S,,washed,2022,,,Rembrandt,,no,,,A16,seq240424_T6U6R,,9,2023-07-27,,2024-03-13,2024-03-14,4,2023-07-31,1C,22.9667987018901,0.076486654,,,A-230622-16S-w-14-4_S3,32163,16S,seq240424_T6U6R,32163,29222,A,230622,16S,w,,14,,,4,2022-06-23,0,2941,2941,0,9.1440475080061,9.1440475080061,yes,sample,173,seq240424_T6U6R_9,,,,,,
