Path	Reads	TTC	ACG
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-110723-ITS-c-25F-1_S98_L001_R2_001.fastq.gz	46825	29389	3
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-040723-16S-s-68F_S22_L001_R1_001.fastq.gz	35192	0	22905
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-040723-ITS-c-107E-1_S87_L001_R1_001.fastq.gz	38581	0	25
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-130623-16S-c-28C-1_S178_L001_R1_001.fastq.gz	49469	0	32740
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-180723-ITS-c-25G-1_S134_L001_R1_001.fastq.gz	39465	1	22
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-200623-ITS-c-59D-1_S37_L001_R2_001.fastq.gz	37963	23261	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-110723-ITS-c-38F-1_S103_L001_R2_001.fastq.gz	48017	30132	2
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-180723-ITS-c-59G-1_S145_L001_R2_001.fastq.gz	51342	31978	2
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-110723-16S-s-25G_S44_L001_R2_001.fastq.gz	53460	50	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/A-230622-16S-c-59-2_S182_L001_R1_001.fastq.gz	33737	0	22391
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-180723-ITS-c-38G-1_S139_L001_R2_001.fastq.gz	49875	31127	3
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-200623-ITS-c-100D-1_S51_L001_R2_001.fastq.gz	69586	44706	2
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/A-230622-16S-c-59-4_S184_L001_R2_001.fastq.gz	32356	72	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/A-230622-16S-c-55_S171_L001_R2_001.fastq.gz	30436	47	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-2023-16S-s-P1-neg_S92_L001_R2_001.fastq.gz	49110	90	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-110723-16S-s-10G_S39_L001_R1_001.fastq.gz	41627	0	27467
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-040723-ITS-c-88E-1_S82_L001_R2_001.fastq.gz	48014	31166	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-110723-ITS-c-81F-1_S116_L001_R1_001.fastq.gz	50375	0	49
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-130623-16S-c-38C-1_S181_L001_R1_001.fastq.gz	22467	0	15452
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-060623-16S-c-89B-1_S163_L001_R1_001.fastq.gz	34962	0	23075
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-200623-ITS-c-22D-1_S26_L001_R1_001.fastq.gz	43613	1	18
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-180723-ITS-c-91G-1_S157_L001_R1_001.fastq.gz	49202	0	18
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-110723-ITS-c-66F-1_S111_L001_R1_001.fastq.gz	45422	1	21
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-180723-ITS-c-55G-1_S144_L001_R2_001.fastq.gz	43944	27388	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-060623-16S-c-80B-1_S158_L001_R2_001.fastq.gz	26021	43	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-130623-ITS-c-72C-1_S7_L001_R1_001.fastq.gz	37438	0	13
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-040723-16S-s-72F_S23_L001_R1_001.fastq.gz	37130	0	24525
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-040723-ITS-c-87E-1_S81_L001_R2_001.fastq.gz	43548	27540	2
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-040723-ITS-c-81E-1_S79_L001_R2_001.fastq.gz	57513	36488	4
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-060623-16S-c-3B-1_S134_L001_R2_001.fastq.gz	21200	35	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-270623-16S-c-107_S108_L001_R2_001.fastq.gz	35867	49	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-040723-16S-s-59F_S19_L001_R2_001.fastq.gz	24063	110	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-040723-16S-s-66F_S21_L001_R2_001.fastq.gz	32679	54	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-110723-ITS-c-87F-1_S118_L001_R1_001.fastq.gz	41778	0	15
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-180723-16S-s-35H_S83_L001_R1_001.fastq.gz	32751	0	21746
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-040723-16S-s-18F_S6_L001_R2_001.fastq.gz	34553	67	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-110723-16S-s-9G_S38_L001_R1_001.fastq.gz	39930	0	26066
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-130623-ITS-c-91C-1_S15_L001_R2_001.fastq.gz	37444	22847	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-180723-16S-s-51H_S88_L001_R2_001.fastq.gz	32356	32	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-060623-16S-c-104B-1_S167_L001_R2_001.fastq.gz	44728	210	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-180723-ITS-c-88G-1_S155_L001_R1_001.fastq.gz	52873	0	16
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-040723-16S-s-55F_S18_L001_R1_001.fastq.gz	54096	0	35657
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-300523-16S-c-100A-1_S131_L001_R2_001.fastq.gz	42072	44	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-130623-16S-c-3C-1_S169_L001_R1_001.fastq.gz	34440	0	22976
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-270623-16S-c-108_S109_L001_R2_001.fastq.gz	35349	34	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-180723-ITS-c-3G-1_S126_L001_R1_001.fastq.gz	34594	0	15
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-180723-16S-s-5H_S73_L001_R1_001.fastq.gz	33012	0	21943
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/A-230622-16S-c-57_S173_L001_R2_001.fastq.gz	35451	53	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/A-230622-16S-c-59-6_S186_L001_R2_001.fastq.gz	38886	80	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-130623-ITS-c-53C-1_S1_L001_R1_001.fastq.gz	37486	0	12
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-060623-16S-c-37B-1_S146_L001_R2_001.fastq.gz	36685	45	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-110723-ITS-c-17F-1_S94_L001_R2_001.fastq.gz	45459	28638	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-110723-ITS-c-89F-1_S120_L001_R1_001.fastq.gz	44738	0	19
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-130623-16S-c-5C-1_S170_L001_R1_001.fastq.gz	43350	0	28520
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-060623-16S-c-17B-1_S138_L001_R1_001.fastq.gz	42571	0	27873
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-110723-ITS-c-3F-1_S88_L001_R2_001.fastq.gz	26238	19791	3
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-040723-ITS-c-51E-1_S69_L001_R1_001.fastq.gz	50668	0	17
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-040723-16S-s-80F_S25_L001_R2_001.fastq.gz	27691	268	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-270623-16S-c-102_S103_L001_R2_001.fastq.gz	35274	57	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-110723-16S-s-80G_S61_L001_R1_001.fastq.gz	29859	0	19522
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-110723-16S-s-104G_S70_L001_R1_001.fastq.gz	39613	0	25543
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-180723-16S-s-59H_S91_L001_R2_001.fastq.gz	27798	116	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-270623-16S-c-104_S105_L001_R1_001.fastq.gz	25416	0	16879
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-130623-16S-c-51C-1_S184_L001_R2_001.fastq.gz	38520	132	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-110723-ITS-c-22F-1_S96_L001_R1_001.fastq.gz	49197	0	20
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-040723-ITS-c-25E-1_S61_L001_R2_001.fastq.gz	37588	23230	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/A-230622-16S-c-58-1_S174_L001_R1_001.fastq.gz	48621	0	31965
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-110723-ITS-c-53F-1_S107_L001_R2_001.fastq.gz	49229	30447	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-110723-ITS-c-51F-1_S106_L001_R1_001.fastq.gz	46325	0	16
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-130623-16S-c-9C-1_S171_L001_R1_001.fastq.gz	48312	0	31833
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-040723-ITS-c-26E-1_S62_L001_R1_001.fastq.gz	29517	0	23
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-040723-16S-s-3F_S1_L001_R2_001.fastq.gz	14121	32	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-110723-ITS-c-82F-1_S117_L001_R1_001.fastq.gz	43272	0	11
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-110723-16S-s-68G_S58_L001_R1_001.fastq.gz	30107	0	19849
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-040723-16S-s-100F_S33_L001_R1_001.fastq.gz	38846	0	25536
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-270623-16S-c-106_S107_L001_R1_001.fastq.gz	37051	0	24273
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-110723-16S-s-82G_S63_L001_R1_001.fastq.gz	41743	0	27550
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-200623-ITS-c-44D-1_S34_L001_R1_001.fastq.gz	36596	0	18
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-270623-16S-c-100_S101_L001_R2_001.fastq.gz	42626	48	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-110723-ITS-c-44F-1_S105_L001_R1_001.fastq.gz	41816	0	15
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-180723-ITS-c-26G-1_S135_L001_R1_001.fastq.gz	305	0	8
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-180723-ITS-c-17G-1_S130_L001_R1_001.fastq.gz	48137	1	15
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-130623-ITS-c-75C-1_S8_L001_R1_001.fastq.gz	39285	0	31
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-180723-16S-s-24H_S79_L001_R2_001.fastq.gz	21710	18	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/A-230622-16S-c-58-3_S176_L001_R1_001.fastq.gz	39916	0	26028
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-180723-16S-s-9H_S74_L001_R2_001.fastq.gz	35435	62	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-060623-16S-c-9B-1_S136_L001_R2_001.fastq.gz	35108	95	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-2023-ITS-c-P3-pos_S92_L001_R1_001.fastq.gz	36243	0	15
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-040723-16S-s-35F_S11_L001_R1_001.fastq.gz	24830	0	16632
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-110723-16S-s-72G_S59_L001_R1_001.fastq.gz	17827	0	11885
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-180723-ITS-c-10G-1_S129_L001_R2_001.fastq.gz	43160	26491	4
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-110723-16S-s-89G_S66_L001_R2_001.fastq.gz	18667	52	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-040723-ITS-c-10E-1_S56_L001_R2_001.fastq.gz	46365	29504	2
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-270623-16S-c-93_S94_L001_R1_001.fastq.gz	27411	0	18755
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-200623-ITS-c-17D-1_S24_L001_R2_001.fastq.gz	41945	26243	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-300523-16S-c-88A-1_S127_L001_R1_001.fastq.gz	34761	0	22863
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-040723-16S-s-22F_S7_L001_R1_001.fastq.gz	30099	0	19869
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-040723-16S-s-82F_S27_L001_R2_001.fastq.gz	32228	83	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-180723-16S-s-55H_S90_L001_R1_001.fastq.gz	26077	0	17412
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-300523-16S-c-66A-1_S123_L001_R1_001.fastq.gz	37329	0	24637
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-110723-ITS-c-100F-1_S123_L001_R2_001.fastq.gz	49032	30613	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-110723-ITS-c-51F-1_S106_L001_R2_001.fastq.gz	46325	29241	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/A-230622-16S-c-58-1_S174_L001_R2_001.fastq.gz	48621	90	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-110723-ITS-c-53F-1_S107_L001_R1_001.fastq.gz	49229	0	20
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-040723-ITS-c-25E-1_S61_L001_R1_001.fastq.gz	37588	0	12
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-130623-16S-c-9C-1_S171_L001_R2_001.fastq.gz	48312	74	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-180723-16S-s-59H_S91_L001_R1_001.fastq.gz	27798	0	18383
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-270623-16S-c-104_S105_L001_R2_001.fastq.gz	25416	76	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-110723-16S-s-80G_S61_L001_R2_001.fastq.gz	29859	35	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-110723-16S-s-104G_S70_L001_R2_001.fastq.gz	39613	43	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-270623-16S-c-102_S103_L001_R1_001.fastq.gz	35274	0	23098
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-130623-16S-c-51C-1_S184_L001_R1_001.fastq.gz	38520	0	25655
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-110723-ITS-c-22F-1_S96_L001_R2_001.fastq.gz	49197	31233	2
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-040723-ITS-c-51E-1_S69_L001_R2_001.fastq.gz	50668	31726	3
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-040723-16S-s-80F_S25_L001_R1_001.fastq.gz	27691	0	18045
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-130623-16S-c-5C-1_S170_L001_R2_001.fastq.gz	43350	69	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-060623-16S-c-17B-1_S138_L001_R2_001.fastq.gz	42571	58	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-110723-ITS-c-3F-1_S88_L001_R1_001.fastq.gz	26238	2	31
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-300523-16S-c-88A-1_S127_L001_R2_001.fastq.gz	34761	128	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-200623-ITS-c-17D-1_S24_L001_R1_001.fastq.gz	41945	0	27
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-040723-16S-s-82F_S27_L001_R1_001.fastq.gz	32228	0	21468
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-040723-16S-s-22F_S7_L001_R2_001.fastq.gz	30099	44	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-180723-16S-s-55H_S90_L001_R2_001.fastq.gz	26077	65	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-110723-ITS-c-100F-1_S123_L001_R1_001.fastq.gz	49032	0	19
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-300523-16S-c-66A-1_S123_L001_R2_001.fastq.gz	37329	74	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-180723-ITS-c-10G-1_S129_L001_R1_001.fastq.gz	43160	0	125
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-2023-ITS-c-P3-pos_S92_L001_R2_001.fastq.gz	36243	23030	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-110723-16S-s-72G_S59_L001_R2_001.fastq.gz	17827	42	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-040723-16S-s-35F_S11_L001_R2_001.fastq.gz	24830	55	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-040723-ITS-c-10E-1_S56_L001_R1_001.fastq.gz	46365	0	6
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-110723-16S-s-89G_S66_L001_R1_001.fastq.gz	18667	0	12314
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-270623-16S-c-93_S94_L001_R2_001.fastq.gz	27411	38	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-180723-ITS-c-17G-1_S130_L001_R2_001.fastq.gz	48137	30077	6
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-180723-ITS-c-26G-1_S135_L001_R2_001.fastq.gz	305	166	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-180723-16S-s-24H_S79_L001_R1_001.fastq.gz	21710	0	14412
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-130623-ITS-c-75C-1_S8_L001_R2_001.fastq.gz	39285	24658	3
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/A-230622-16S-c-58-3_S176_L001_R2_001.fastq.gz	39916	90	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-060623-16S-c-9B-1_S136_L001_R1_001.fastq.gz	35108	0	23071
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-180723-16S-s-9H_S74_L001_R1_001.fastq.gz	35435	0	23302
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-040723-16S-s-3F_S1_L001_R1_001.fastq.gz	14121	0	9811
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-040723-ITS-c-26E-1_S62_L001_R2_001.fastq.gz	29517	18453	3
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240719_NR8NI/T-110723-16S-s-68G_S58_L001_R2_001.fastq.gz	30107	40	0
