Path	Reads
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230315_PF2CP/R-040722-s-19G_S166_L003_R2_001.fastq.gz	3131088
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230315_PF2CP/R-040722-s-19G_S166_L004_R1_001.fastq.gz	3256862
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230315_PF2CP/R-040722-s-19G_S166_L004_R2_001.fastq.gz	3256862
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230315_PF2CP/R-040722-s-1G_S7_L001_R1_001.fastq.gz	6922572
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230315_PF2CP/R-040722-s-1G_S7_L001_R2_001.fastq.gz	6922572
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230315_PF2CP/R-040722-s-1G_S7_L002_R1_001.fastq.gz	7117616
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230315_PF2CP/R-040722-s-1G_S7_L002_R2_001.fastq.gz	7117616
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230315_PF2CP/R-040722-s-1G_S7_L003_R1_001.fastq.gz	7317863
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230315_PF2CP/R-040722-s-1G_S7_L003_R2_001.fastq.gz	7317863
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230315_PF2CP/R-040722-s-1G_S7_L004_R1_001.fastq.gz	7403926
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230315_PF2CP/R-040722-s-1G_S7_L004_R2_001.fastq.gz	7403926
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230315_PF2CP/R-040722-s-20G_S174_L001_R1_001.fastq.gz	17559673
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230315_PF2CP/R-040722-s-20G_S174_L001_R2_001.fastq.gz	17559673
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230315_PF2CP/R-040722-s-20G_S174_L002_R1_001.fastq.gz	17904399
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230315_PF2CP/R-040722-s-20G_S174_L002_R2_001.fastq.gz	17904399
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230315_PF2CP/R-040722-s-20G_S174_L003_R1_001.fastq.gz	18305356
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230315_PF2CP/R-040722-s-20G_S174_L003_R2_001.fastq.gz	18305356
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230315_PF2CP/R-040722-s-20G_S174_L004_R1_001.fastq.gz	18465451
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230315_PF2CP/R-040722-s-20G_S174_L004_R2_001.fastq.gz	18465451
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230315_PF2CP/R-040722-s-21G_S183_L001_R1_001.fastq.gz	6860886
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230315_PF2CP/R-040722-s-21G_S183_L001_R2_001.fastq.gz	6860886
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230315_PF2CP/R-040722-s-21G_S183_L002_R1_001.fastq.gz	7456629
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230315_PF2CP/R-040722-s-21G_S183_L002_R2_001.fastq.gz	7456629
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230315_PF2CP/R-040722-s-21G_S183_L003_R1_001.fastq.gz	7950741
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230315_PF2CP/R-040722-s-21G_S183_L003_R2_001.fastq.gz	7950741
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230315_PF2CP/R-040722-s-21G_S183_L004_R1_001.fastq.gz	8313392
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230315_PF2CP/R-040722-s-21G_S183_L004_R2_001.fastq.gz	8313392
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230315_PF2CP/R-040722-s-22G_S192_L001_R1_001.fastq.gz	3925982
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230315_PF2CP/R-040722-s-22G_S192_L001_R2_001.fastq.gz	3925982
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230315_PF2CP/R-040722-s-22G_S192_L002_R1_001.fastq.gz	4140352
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230315_PF2CP/R-040722-s-22G_S192_L002_R2_001.fastq.gz	4140352
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230315_PF2CP/R-040722-s-22G_S192_L003_R1_001.fastq.gz	4292105
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230315_PF2CP/R-040722-s-22G_S192_L003_R2_001.fastq.gz	4292105
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230315_PF2CP/R-040722-s-22G_S192_L004_R1_001.fastq.gz	4410850
