FP_id,SA_id,SR_id,LP_id,FP_source,FP_rowname,FP_pair_number,FP_forward_fq,FP_reverse_fq,FP_forward_path,FP_reverse_path,FP_forward_reads,FP_reverse_reads,FP_include_control_crushed_amplicon,FP_control_crushed_amplicon_SA_id,FP_pair_reads,FP_total_reads,FP_has_read_count,FP_include_candidate,FP_exclude_reason
FP_SA_seq230710_GW4I8_T_2020_ITS_c_48_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_48__2020_washed_amplicon,seq230710_GW4I8,LP_LY_T_2020_SP_048_BS_200603_W_1_EX_210109_LP_230428_ITS,2020_washed_amplicon,seq230710_GW4I8/T-2020-ITS-c-48_S48_L001_R1_001.fastq.gz,1,T-2020-ITS-c-48_S48_L001_R1_001.fastq.gz,T-2020-ITS-c-48_S48_L001_R2_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-48_S48_L001_R1_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-48_S48_L001_R2_001.fastq.gz,32858,32858,False,,32858,65716,True,True,
FP_SA_seq230710_GW4I8_T_2020_ITS_c_47_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_47__2020_washed_amplicon,seq230710_GW4I8,LP_LY_T_2020_SP_047_BS_200603_W_1_EX_210109_LP_230428_ITS,2020_washed_amplicon,seq230710_GW4I8/T-2020-ITS-c-47_S47_L001_R1_001.fastq.gz,1,T-2020-ITS-c-47_S47_L001_R1_001.fastq.gz,T-2020-ITS-c-47_S47_L001_R2_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-47_S47_L001_R1_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-47_S47_L001_R2_001.fastq.gz,27256,27256,False,,27256,54512,True,True,
FP_SA_seq230710_GW4I8_T_2020_ITS_c_46_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_46__2020_washed_amplicon,seq230710_GW4I8,LP_LY_T_2020_SP_046_BS_200603_W_1_EX_210109_LP_230428_ITS,2020_washed_amplicon,seq230710_GW4I8/T-2020-ITS-c-46_S46_L001_R1_001.fastq.gz,1,T-2020-ITS-c-46_S46_L001_R1_001.fastq.gz,T-2020-ITS-c-46_S46_L001_R2_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-46_S46_L001_R1_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-46_S46_L001_R2_001.fastq.gz,31108,31108,False,,31108,62216,True,True,
FP_SA_seq230710_GW4I8_T_2020_ITS_c_45_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_45__2020_washed_amplicon,seq230710_GW4I8,LP_LY_T_2020_SP_045_BS_200603_W_1_EX_210109_LP_230428_ITS,2020_washed_amplicon,seq230710_GW4I8/T-2020-ITS-c-45_S45_L001_R1_001.fastq.gz,1,T-2020-ITS-c-45_S45_L001_R1_001.fastq.gz,T-2020-ITS-c-45_S45_L001_R2_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-45_S45_L001_R1_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-45_S45_L001_R2_001.fastq.gz,33123,33123,False,,33123,66246,True,True,
FP_SA_seq230710_GW4I8_T_2020_ITS_c_44_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_44__2020_washed_amplicon,seq230710_GW4I8,LP_LY_T_2020_SP_044_BS_200603_W_1_EX_210109_LP_230428_ITS,2020_washed_amplicon,seq230710_GW4I8/T-2020-ITS-c-44_S44_L001_R1_001.fastq.gz,1,T-2020-ITS-c-44_S44_L001_R1_001.fastq.gz,T-2020-ITS-c-44_S44_L001_R2_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-44_S44_L001_R1_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-44_S44_L001_R2_001.fastq.gz,30905,30905,False,,30905,61810,True,True,
FP_SA_seq230710_GW4I8_T_2020_ITS_c_43_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_43__2020_washed_amplicon,seq230710_GW4I8,LP_LY_T_2020_SP_043_BS_200603_W_1_EX_210109_LP_230428_ITS,2020_washed_amplicon,seq230710_GW4I8/T-2020-ITS-c-43_S43_L001_R1_001.fastq.gz,1,T-2020-ITS-c-43_S43_L001_R1_001.fastq.gz,T-2020-ITS-c-43_S43_L001_R2_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-43_S43_L001_R1_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-43_S43_L001_R2_001.fastq.gz,27491,27491,False,,27491,54982,True,True,
FP_SA_seq230710_GW4I8_T_2020_ITS_c_42_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_42__2020_washed_amplicon,seq230710_GW4I8,LP_LY_T_2020_SP_042_BS_200603_W_1_EX_210109_LP_230428_ITS,2020_washed_amplicon,seq230710_GW4I8/T-2020-ITS-c-42_S42_L001_R1_001.fastq.gz,1,T-2020-ITS-c-42_S42_L001_R1_001.fastq.gz,T-2020-ITS-c-42_S42_L001_R2_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-42_S42_L001_R1_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-42_S42_L001_R2_001.fastq.gz,23384,23384,False,,23384,46768,True,True,
FP_SA_seq230710_GW4I8_T_2020_ITS_c_1_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_1__2020_washed_amplicon,seq230710_GW4I8,LP_LY_T_2020_SP_001_BS_200603_W_1_EX_210109_LP_230428_ITS,2020_washed_amplicon,seq230710_GW4I8/T-2020-ITS-c-1_S1_L001_R1_001.fastq.gz,1,T-2020-ITS-c-1_S1_L001_R1_001.fastq.gz,T-2020-ITS-c-1_S1_L001_R2_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-1_S1_L001_R1_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-1_S1_L001_R2_001.fastq.gz,30296,30296,False,,30296,60592,True,True,
FP_SA_seq230710_GW4I8_T_2020_ITS_c_41_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_41__2020_washed_amplicon,seq230710_GW4I8,LP_LY_T_2020_SP_041_BS_200603_W_1_EX_210109_LP_230428_ITS,2020_washed_amplicon,seq230710_GW4I8/T-2020-ITS-c-41_S41_L001_R1_001.fastq.gz,1,T-2020-ITS-c-41_S41_L001_R1_001.fastq.gz,T-2020-ITS-c-41_S41_L001_R2_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-41_S41_L001_R1_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-41_S41_L001_R2_001.fastq.gz,21377,21377,False,,21377,42754,True,True,
FP_SA_seq230710_GW4I8_T_2020_ITS_c_39_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_39__2020_washed_amplicon,seq230710_GW4I8,LP_LY_T_2020_SP_039_BS_200603_W_1_EX_210109_LP_230428_ITS,2020_washed_amplicon,seq230710_GW4I8/T-2020-ITS-c-39_S39_L001_R1_001.fastq.gz,1,T-2020-ITS-c-39_S39_L001_R1_001.fastq.gz,T-2020-ITS-c-39_S39_L001_R2_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-39_S39_L001_R1_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-39_S39_L001_R2_001.fastq.gz,41084,41084,False,,41084,82168,True,True,
FP_SA_seq230710_GW4I8_T_2020_ITS_c_38_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_38__2020_washed_amplicon,seq230710_GW4I8,LP_LY_T_2020_SP_038_BS_200603_W_1_EX_210109_LP_230428_ITS,2020_washed_amplicon,seq230710_GW4I8/T-2020-ITS-c-38_S38_L001_R1_001.fastq.gz,1,T-2020-ITS-c-38_S38_L001_R1_001.fastq.gz,T-2020-ITS-c-38_S38_L001_R2_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-38_S38_L001_R1_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-38_S38_L001_R2_001.fastq.gz,29619,29619,False,,29619,59238,True,True,
FP_SA_seq230710_GW4I8_T_2020_ITS_c_37_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_37__2020_washed_amplicon,seq230710_GW4I8,LP_LY_T_2020_SP_037_BS_200603_W_1_EX_210109_LP_230428_ITS,2020_washed_amplicon,seq230710_GW4I8/T-2020-ITS-c-37_S37_L001_R1_001.fastq.gz,1,T-2020-ITS-c-37_S37_L001_R1_001.fastq.gz,T-2020-ITS-c-37_S37_L001_R2_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-37_S37_L001_R1_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-37_S37_L001_R2_001.fastq.gz,33974,33974,False,,33974,67948,True,True,
FP_SA_seq230710_GW4I8_T_2020_ITS_c_36_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_36__2020_washed_amplicon,seq230710_GW4I8,LP_LY_T_2020_SP_036_BS_200603_W_1_EX_210109_LP_230428_ITS,2020_washed_amplicon,seq230710_GW4I8/T-2020-ITS-c-36_S36_L001_R1_001.fastq.gz,1,T-2020-ITS-c-36_S36_L001_R1_001.fastq.gz,T-2020-ITS-c-36_S36_L001_R2_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-36_S36_L001_R1_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-36_S36_L001_R2_001.fastq.gz,38084,38084,False,,38084,76168,True,True,
FP_SA_seq230710_GW4I8_T_2020_ITS_c_35_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_35__2020_washed_amplicon,seq230710_GW4I8,LP_LY_T_2020_SP_035_BS_200603_W_1_EX_210109_LP_230428_ITS,2020_washed_amplicon,seq230710_GW4I8/T-2020-ITS-c-35_S35_L001_R1_001.fastq.gz,1,T-2020-ITS-c-35_S35_L001_R1_001.fastq.gz,T-2020-ITS-c-35_S35_L001_R2_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-35_S35_L001_R1_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-35_S35_L001_R2_001.fastq.gz,38839,38839,False,,38839,77678,True,True,
FP_SA_seq230710_GW4I8_T_2020_ITS_c_34_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_34__2020_washed_amplicon,seq230710_GW4I8,LP_LY_T_2020_SP_034_BS_200603_W_1_EX_210109_LP_230428_ITS,2020_washed_amplicon,seq230710_GW4I8/T-2020-ITS-c-34_S34_L001_R1_001.fastq.gz,1,T-2020-ITS-c-34_S34_L001_R1_001.fastq.gz,T-2020-ITS-c-34_S34_L001_R2_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-34_S34_L001_R1_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-34_S34_L001_R2_001.fastq.gz,28612,28612,False,,28612,57224,True,True,
FP_SA_seq230710_GW4I8_T_2020_ITS_c_33_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_33__2020_washed_amplicon,seq230710_GW4I8,LP_LY_T_2020_SP_033_BS_200603_W_1_EX_210109_LP_230428_ITS,2020_washed_amplicon,seq230710_GW4I8/T-2020-ITS-c-33_S33_L001_R1_001.fastq.gz,1,T-2020-ITS-c-33_S33_L001_R1_001.fastq.gz,T-2020-ITS-c-33_S33_L001_R2_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-33_S33_L001_R1_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-33_S33_L001_R2_001.fastq.gz,30608,30608,False,,30608,61216,True,True,
FP_SA_seq230710_GW4I8_T_2020_ITS_c_32_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_32__2020_washed_amplicon,seq230710_GW4I8,LP_LY_T_2020_SP_032_BS_200603_W_1_EX_210109_LP_230428_ITS,2020_washed_amplicon,seq230710_GW4I8/T-2020-ITS-c-32_S32_L001_R1_001.fastq.gz,1,T-2020-ITS-c-32_S32_L001_R1_001.fastq.gz,T-2020-ITS-c-32_S32_L001_R2_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-32_S32_L001_R1_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-32_S32_L001_R2_001.fastq.gz,38443,38443,False,,38443,76886,True,True,
FP_SA_seq230710_GW4I8_T_2020_ITS_c_31_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_31__2020_washed_amplicon,seq230710_GW4I8,LP_LY_T_2020_SP_031_BS_200603_W_1_EX_210109_LP_230428_ITS,2020_washed_amplicon,seq230710_GW4I8/T-2020-ITS-c-31_S31_L001_R1_001.fastq.gz,1,T-2020-ITS-c-31_S31_L001_R1_001.fastq.gz,T-2020-ITS-c-31_S31_L001_R2_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-31_S31_L001_R1_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-31_S31_L001_R2_001.fastq.gz,46552,46552,False,,46552,93104,True,True,
FP_SA_seq230710_GW4I8_T_2020_ITS_c_30_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_30__2020_washed_amplicon,seq230710_GW4I8,LP_LY_T_2020_SP_030_BS_200603_W_1_EX_210109_LP_230428_ITS,2020_washed_amplicon,seq230710_GW4I8/T-2020-ITS-c-30_S30_L001_R1_001.fastq.gz,1,T-2020-ITS-c-30_S30_L001_R1_001.fastq.gz,T-2020-ITS-c-30_S30_L001_R2_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-30_S30_L001_R1_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-30_S30_L001_R2_001.fastq.gz,32583,32583,False,,32583,65166,True,True,
FP_SA_seq230710_GW4I8_T_2020_ITS_c_29_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_29__2020_washed_amplicon,seq230710_GW4I8,LP_LY_T_2020_SP_029_BS_200603_W_1_EX_210109_LP_230428_ITS,2020_washed_amplicon,seq230710_GW4I8/T-2020-ITS-c-29_S29_L001_R1_001.fastq.gz,1,T-2020-ITS-c-29_S29_L001_R1_001.fastq.gz,T-2020-ITS-c-29_S29_L001_R2_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-29_S29_L001_R1_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-29_S29_L001_R2_001.fastq.gz,26513,26513,False,,26513,53026,True,True,
FP_SA_seq230710_GW4I8_T_2020_ITS_c_40_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_40__2020_washed_amplicon,seq230710_GW4I8,LP_LY_T_2020_SP_040_BS_200603_W_1_EX_210109_LP_230428_ITS,2020_washed_amplicon,seq230710_GW4I8/T-2020-ITS-c-40_S40_L001_R1_001.fastq.gz,1,T-2020-ITS-c-40_S40_L001_R1_001.fastq.gz,T-2020-ITS-c-40_S40_L001_R2_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-40_S40_L001_R1_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-40_S40_L001_R2_001.fastq.gz,38972,38972,False,,38972,77944,True,True,
FP_SA_seq230710_GW4I8_T_2020_ITS_c_neg_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_neg__2020_washed_amplicon,seq230710_GW4I8,LP_LY_X_0000_SP_000_BS_ULWCTL_X_0_EX_000000_LP_230428_ITS,2020_washed_amplicon,seq230710_GW4I8/T-2020-ITS-c-neg_S53_L001_R1_001.fastq.gz,1,T-2020-ITS-c-neg_S53_L001_R1_001.fastq.gz,T-2020-ITS-c-neg_S53_L001_R2_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-neg_S53_L001_R1_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-neg_S53_L001_R2_001.fastq.gz,2819,2819,False,,2819,5638,True,True,
FP_SA_seq230714_FWU63_T_2020_16S_c_1_2020_washed_amplicon__P01,SA_seq230714_FWU63__T_2020_16S_c_1__2020_washed_amplicon,seq230714_FWU63,LP_LY_T_2020_SP_001_BS_200603_W_1_EX_210109_LP_230323_16S,2020_washed_amplicon,seq230714_FWU63/T-2020-16S-c-1_S1_L001_R1_001.fastq.gz,1,T-2020-16S-c-1_S1_L001_R1_001.fastq.gz,T-2020-16S-c-1_S1_L001_R2_001.fastq.gz,./seq230714_FWU63/T-2020-16S-c-1_S1_L001_R1_001.fastq.gz,./seq230714_FWU63/T-2020-16S-c-1_S1_L001_R2_001.fastq.gz,26387,26387,False,,26387,52774,True,True,
FP_SA_seq230714_FWU63_T_2020_16S_c_52_2020_washed_amplicon__P01,SA_seq230714_FWU63__T_2020_16S_c_52__2020_washed_amplicon,seq230714_FWU63,LP_LY_X_0000_SP_000_BS_ALXCTL_X_0_EX_000000_LP_230323_16S,2020_washed_amplicon,seq230714_FWU63/T-2020-16S-c-52_S52_L001_R1_001.fastq.gz,1,T-2020-16S-c-52_S52_L001_R1_001.fastq.gz,T-2020-16S-c-52_S52_L001_R2_001.fastq.gz,./seq230714_FWU63/T-2020-16S-c-52_S52_L001_R1_001.fastq.gz,./seq230714_FWU63/T-2020-16S-c-52_S52_L001_R2_001.fastq.gz,37370,37370,False,,37370,74740,True,True,
FP_SA_seq230714_FWU63_T_2020_16S_c_24_2020_washed_amplicon__P01,SA_seq230714_FWU63__T_2020_16S_c_24__2020_washed_amplicon,seq230714_FWU63,LP_LY_T_2020_SP_024_BS_200603_W_1_EX_210109_LP_230323_16S,2020_washed_amplicon,seq230714_FWU63/T-2020-16S-c-24_S24_L001_R1_001.fastq.gz,1,T-2020-16S-c-24_S24_L001_R1_001.fastq.gz,T-2020-16S-c-24_S24_L001_R2_001.fastq.gz,./seq230714_FWU63/T-2020-16S-c-24_S24_L001_R1_001.fastq.gz,./seq230714_FWU63/T-2020-16S-c-24_S24_L001_R2_001.fastq.gz,17095,17095,False,,17095,34190,True,True,
FP_SA_seq230714_FWU63_T_2020_16S_c_23_2020_washed_amplicon__P01,SA_seq230714_FWU63__T_2020_16S_c_23__2020_washed_amplicon,seq230714_FWU63,LP_LY_T_2020_SP_023_BS_200603_W_1_EX_210109_LP_230323_16S,2020_washed_amplicon,seq230714_FWU63/T-2020-16S-c-23_S23_L001_R1_001.fastq.gz,1,T-2020-16S-c-23_S23_L001_R1_001.fastq.gz,T-2020-16S-c-23_S23_L001_R2_001.fastq.gz,./seq230714_FWU63/T-2020-16S-c-23_S23_L001_R1_001.fastq.gz,./seq230714_FWU63/T-2020-16S-c-23_S23_L001_R2_001.fastq.gz,29323,29323,False,,29323,58646,True,True,
FP_SA_seq230714_FWU63_T_2020_16S_c_22_2020_washed_amplicon__P01,SA_seq230714_FWU63__T_2020_16S_c_22__2020_washed_amplicon,seq230714_FWU63,LP_LY_T_2020_SP_022_BS_200603_W_1_EX_210109_LP_230323_16S,2020_washed_amplicon,seq230714_FWU63/T-2020-16S-c-22_S22_L001_R1_001.fastq.gz,1,T-2020-16S-c-22_S22_L001_R1_001.fastq.gz,T-2020-16S-c-22_S22_L001_R2_001.fastq.gz,./seq230714_FWU63/T-2020-16S-c-22_S22_L001_R1_001.fastq.gz,./seq230714_FWU63/T-2020-16S-c-22_S22_L001_R2_001.fastq.gz,21050,21050,False,,21050,42100,True,True,
FP_SA_seq230714_FWU63_T_2020_16S_c_21_2020_washed_amplicon__P01,SA_seq230714_FWU63__T_2020_16S_c_21__2020_washed_amplicon,seq230714_FWU63,LP_LY_T_2020_SP_021_BS_200603_W_1_EX_210109_LP_230323_16S,2020_washed_amplicon,seq230714_FWU63/T-2020-16S-c-21_S21_L001_R1_001.fastq.gz,1,T-2020-16S-c-21_S21_L001_R1_001.fastq.gz,T-2020-16S-c-21_S21_L001_R2_001.fastq.gz,./seq230714_FWU63/T-2020-16S-c-21_S21_L001_R1_001.fastq.gz,./seq230714_FWU63/T-2020-16S-c-21_S21_L001_R2_001.fastq.gz,31201,31201,False,,31201,62402,True,True,
FP_SA_seq230714_FWU63_T_2020_16S_c_20_2020_washed_amplicon__P01,SA_seq230714_FWU63__T_2020_16S_c_20__2020_washed_amplicon,seq230714_FWU63,LP_LY_T_2020_SP_020_BS_200603_W_1_EX_210109_LP_230323_16S,2020_washed_amplicon,seq230714_FWU63/T-2020-16S-c-20_S20_L001_R1_001.fastq.gz,1,T-2020-16S-c-20_S20_L001_R1_001.fastq.gz,T-2020-16S-c-20_S20_L001_R2_001.fastq.gz,./seq230714_FWU63/T-2020-16S-c-20_S20_L001_R1_001.fastq.gz,./seq230714_FWU63/T-2020-16S-c-20_S20_L001_R2_001.fastq.gz,24238,24238,False,,24238,48476,True,True,
FP_SA_seq230714_FWU63_T_2020_16S_c_19_2020_washed_amplicon__P01,SA_seq230714_FWU63__T_2020_16S_c_19__2020_washed_amplicon,seq230714_FWU63,LP_LY_T_2020_SP_019_BS_200603_W_1_EX_210109_LP_230323_16S,2020_washed_amplicon,seq230714_FWU63/T-2020-16S-c-19_S19_L001_R1_001.fastq.gz,1,T-2020-16S-c-19_S19_L001_R1_001.fastq.gz,T-2020-16S-c-19_S19_L001_R2_001.fastq.gz,./seq230714_FWU63/T-2020-16S-c-19_S19_L001_R1_001.fastq.gz,./seq230714_FWU63/T-2020-16S-c-19_S19_L001_R2_001.fastq.gz,27847,27847,False,,27847,55694,True,True,
FP_SA_seq230714_FWU63_T_2020_16S_c_18_2020_washed_amplicon__P01,SA_seq230714_FWU63__T_2020_16S_c_18__2020_washed_amplicon,seq230714_FWU63,LP_LY_T_2020_SP_018_BS_200603_W_1_EX_210109_LP_230323_16S,2020_washed_amplicon,seq230714_FWU63/T-2020-16S-c-18_S18_L001_R1_001.fastq.gz,1,T-2020-16S-c-18_S18_L001_R1_001.fastq.gz,T-2020-16S-c-18_S18_L001_R2_001.fastq.gz,./seq230714_FWU63/T-2020-16S-c-18_S18_L001_R1_001.fastq.gz,./seq230714_FWU63/T-2020-16S-c-18_S18_L001_R2_001.fastq.gz,26085,26085,False,,26085,52170,True,True,
FP_SA_seq230714_FWU63_T_2020_16S_c_17_2020_washed_amplicon__P01,SA_seq230714_FWU63__T_2020_16S_c_17__2020_washed_amplicon,seq230714_FWU63,LP_LY_T_2020_SP_017_BS_200603_W_1_EX_210109_LP_230323_16S,2020_washed_amplicon,seq230714_FWU63/T-2020-16S-c-17_S17_L001_R1_001.fastq.gz,1,T-2020-16S-c-17_S17_L001_R1_001.fastq.gz,T-2020-16S-c-17_S17_L001_R2_001.fastq.gz,./seq230714_FWU63/T-2020-16S-c-17_S17_L001_R1_001.fastq.gz,./seq230714_FWU63/T-2020-16S-c-17_S17_L001_R2_001.fastq.gz,24497,24497,False,,24497,48994,True,True,
FP_SA_seq230714_FWU63_T_2020_16S_c_16_2020_washed_amplicon__P01,SA_seq230714_FWU63__T_2020_16S_c_16__2020_washed_amplicon,seq230714_FWU63,LP_LY_T_2020_SP_016_BS_200603_W_1_EX_210109_LP_230323_16S,2020_washed_amplicon,seq230714_FWU63/T-2020-16S-c-16_S16_L001_R1_001.fastq.gz,1,T-2020-16S-c-16_S16_L001_R1_001.fastq.gz,T-2020-16S-c-16_S16_L001_R2_001.fastq.gz,./seq230714_FWU63/T-2020-16S-c-16_S16_L001_R1_001.fastq.gz,./seq230714_FWU63/T-2020-16S-c-16_S16_L001_R2_001.fastq.gz,25772,25772,False,,25772,51544,True,True,
FP_SA_seq230714_FWU63_T_2020_16S_c_15_2020_washed_amplicon__P01,SA_seq230714_FWU63__T_2020_16S_c_15__2020_washed_amplicon,seq230714_FWU63,LP_LY_T_2020_SP_015_BS_200603_W_1_EX_210109_LP_230323_16S,2020_washed_amplicon,seq230714_FWU63/T-2020-16S-c-15_S15_L001_R1_001.fastq.gz,1,T-2020-16S-c-15_S15_L001_R1_001.fastq.gz,T-2020-16S-c-15_S15_L001_R2_001.fastq.gz,./seq230714_FWU63/T-2020-16S-c-15_S15_L001_R1_001.fastq.gz,./seq230714_FWU63/T-2020-16S-c-15_S15_L001_R2_001.fastq.gz,20560,20560,False,,20560,41120,True,True,
FP_SA_seq230714_FWU63_T_2020_16S_c_14_2020_washed_amplicon__P01,SA_seq230714_FWU63__T_2020_16S_c_14__2020_washed_amplicon,seq230714_FWU63,LP_LY_T_2020_SP_014_BS_200603_W_1_EX_210109_LP_230323_16S,2020_washed_amplicon,seq230714_FWU63/T-2020-16S-c-14_S14_L001_R1_001.fastq.gz,1,T-2020-16S-c-14_S14_L001_R1_001.fastq.gz,T-2020-16S-c-14_S14_L001_R2_001.fastq.gz,./seq230714_FWU63/T-2020-16S-c-14_S14_L001_R1_001.fastq.gz,./seq230714_FWU63/T-2020-16S-c-14_S14_L001_R2_001.fastq.gz,20109,20109,False,,20109,40218,True,True,
FP_SA_seq230714_FWU63_T_2020_16S_c_13_2020_washed_amplicon__P01,SA_seq230714_FWU63__T_2020_16S_c_13__2020_washed_amplicon,seq230714_FWU63,LP_LY_T_2020_SP_013_BS_200603_W_1_EX_210109_LP_230323_16S,2020_washed_amplicon,seq230714_FWU63/T-2020-16S-c-13_S13_L001_R1_001.fastq.gz,1,T-2020-16S-c-13_S13_L001_R1_001.fastq.gz,T-2020-16S-c-13_S13_L001_R2_001.fastq.gz,./seq230714_FWU63/T-2020-16S-c-13_S13_L001_R1_001.fastq.gz,./seq230714_FWU63/T-2020-16S-c-13_S13_L001_R2_001.fastq.gz,26743,26743,False,,26743,53486,True,True,
FP_SA_seq230714_FWU63_T_2020_16S_c_12_2020_washed_amplicon__P01,SA_seq230714_FWU63__T_2020_16S_c_12__2020_washed_amplicon,seq230714_FWU63,LP_LY_T_2020_SP_012_BS_200603_W_1_EX_210109_LP_230323_16S,2020_washed_amplicon,seq230714_FWU63/T-2020-16S-c-12_S12_L001_R1_001.fastq.gz,1,T-2020-16S-c-12_S12_L001_R1_001.fastq.gz,T-2020-16S-c-12_S12_L001_R2_001.fastq.gz,./seq230714_FWU63/T-2020-16S-c-12_S12_L001_R1_001.fastq.gz,./seq230714_FWU63/T-2020-16S-c-12_S12_L001_R2_001.fastq.gz,18306,18306,False,,18306,36612,True,True,
FP_SA_seq230714_FWU63_T_2020_16S_c_11_2020_washed_amplicon__P01,SA_seq230714_FWU63__T_2020_16S_c_11__2020_washed_amplicon,seq230714_FWU63,LP_LY_T_2020_SP_011_BS_200603_W_1_EX_210109_LP_230323_16S,2020_washed_amplicon,seq230714_FWU63/T-2020-16S-c-11_S11_L001_R1_001.fastq.gz,1,T-2020-16S-c-11_S11_L001_R1_001.fastq.gz,T-2020-16S-c-11_S11_L001_R2_001.fastq.gz,./seq230714_FWU63/T-2020-16S-c-11_S11_L001_R1_001.fastq.gz,./seq230714_FWU63/T-2020-16S-c-11_S11_L001_R2_001.fastq.gz,26219,26219,False,,26219,52438,True,True,
FP_SA_seq230714_FWU63_T_2020_16S_c_10_2020_washed_amplicon__P01,SA_seq230714_FWU63__T_2020_16S_c_10__2020_washed_amplicon,seq230714_FWU63,LP_LY_T_2020_SP_010_BS_200603_W_1_EX_210109_LP_230323_16S,2020_washed_amplicon,seq230714_FWU63/T-2020-16S-c-10_S10_L001_R1_001.fastq.gz,1,T-2020-16S-c-10_S10_L001_R1_001.fastq.gz,T-2020-16S-c-10_S10_L001_R2_001.fastq.gz,./seq230714_FWU63/T-2020-16S-c-10_S10_L001_R1_001.fastq.gz,./seq230714_FWU63/T-2020-16S-c-10_S10_L001_R2_001.fastq.gz,19149,19149,False,,19149,38298,True,True,
