EX_id,BS_id,EX_date,EX_plate,EX_dna_conc,EX_row_count
EX_LY_A_2022_SP_022_BS_220623_C_4_EX_221012,BS_220623_C_4,2022-10-12,4.0,,2
EX_LY_A_2022_SP_022_BS_220623_C_5_EX_221012,BS_220623_C_5,2022-10-12,4.0 | 4,,10
EX_LY_A_2022_SP_022_BS_220623_C_6_EX_221012,BS_220623_C_6,2022-10-12,4.0 | 4,,10
EX_LY_A_2022_SP_022_BS_220623_C_7_EX_221012,BS_220623_C_7,2022-10-12,4.0 | 4,,10
EX_LY_A_2022_SP_022_BS_230622_W_1_EX_230808,BS_230622_W_1,2023-08-08,9.0,0.1778771421313983,2
EX_LY_A_2022_SP_022_BS_230622_W_2_EX_230808,BS_230622_W_2,2023-08-08,9.0,0.1874750967276284,2
EX_LY_A_2022_SP_022_BS_230622_W_3_EX_230808,BS_230622_W_3,2023-08-08,9.0,0.0550116239644682,2
EX_LY_A_2022_SP_022_BS_230622_W_4_EX_230808,BS_230622_W_4,2023-08-08,9.0,0.0101109254466614,2
EX_LY_A_2022_SP_022_BS_230622_W_5_EX_230808,BS_230622_W_5,2023-08-08,9.0,0.1584854940617999,2
EX_LY_A_2022_SP_022_BS_230622_W_6_EX_230808,BS_230622_W_6,2023-08-08,9.0,0.0617589905453622,2
EX_LY_A_2022_SP_022_BS_230622_W_7_EX_230808,BS_230622_W_7,2023-08-08,9.0,0.2244337465523521,2
EX_LY_A_2022_SP_023_BS_220623_C_1_EX_221012,BS_220623_C_1,2022-10-12,4.0 | 4,,10
EX_LY_A_2022_SP_023_BS_220623_C_2_EX_221012,BS_220623_C_2,2022-10-12,4.0 | 4,,10
EX_LY_A_2022_SP_023_BS_220623_C_3_EX_221012,BS_220623_C_3,2022-10-12,4.0 | 4,,10
EX_LY_A_2022_SP_023_BS_220623_C_4_EX_221012,BS_220623_C_4,2022-10-12,4.0 | 4,,10
EX_LY_A_2022_SP_023_BS_220623_C_5_EX_221012,BS_220623_C_5,2022-10-12,4.0 | 4,,10
EX_LY_A_2022_SP_023_BS_220623_C_6_EX_221012,BS_220623_C_6,2022-10-12,4.0 | 4,,10
EX_LY_A_2022_SP_023_BS_220623_C_7_EX_221012,BS_220623_C_7,2022-10-12,4.0,,2
EX_LY_A_2022_SP_023_BS_230622_W_1_EX_230808,BS_230622_W_1,2023-08-08,9.0,0.5165391476629341,2
EX_LY_A_2022_SP_023_BS_230622_W_2_EX_230808,BS_230622_W_2,2023-08-08,9.0,0.9367792675181232,2
EX_LY_A_2022_SP_023_BS_230622_W_3_EX_230808,BS_230622_W_3,2023-08-08,9.0,0.0294260778631254,2
EX_LY_A_2022_SP_023_BS_230622_W_4_EX_230808,BS_230622_W_4,2023-08-08,9.0,0.1672014987748321,2
EX_LY_A_2022_SP_023_BS_230622_W_5_EX_230808,BS_230622_W_5,2023-08-08,9.0,0.3143161389854021,2
EX_LY_A_2022_SP_023_BS_230622_W_6_EX_230808,BS_230622_W_6,2023-08-08,9.0,0.1727631827321412,2
EX_LY_A_2022_SP_023_BS_230622_W_7_EX_230808,BS_230622_W_7,2023-08-08,9.0,0.1002475534327761,2
EX_LY_A_2022_SP_024_BS_220623_C_1_EX_221012,BS_220623_C_1,2022-10-12,4.0,,2
EX_LY_A_2022_SP_024_BS_220623_C_2_EX_221012,BS_220623_C_2,2022-10-12,4.0,,2
EX_LY_A_2022_SP_024_BS_220623_C_3_EX_221012,BS_220623_C_3,2022-10-12,4.0,,2
EX_LY_A_2022_SP_024_BS_220623_C_4_EX_221012,BS_220623_C_4,2022-10-12,4.0,,2
EX_LY_A_2022_SP_024_BS_220623_C_5_EX_221012,BS_220623_C_5,2022-10-12,4.0,,2
EX_LY_A_2022_SP_024_BS_220623_C_6_EX_221012,BS_220623_C_6,2022-10-12,4.0,,2
EX_LY_A_2022_SP_024_BS_220623_C_7_EX_221012,BS_220623_C_7,2022-10-12,4.0,,2
EX_LY_A_2022_SP_024_BS_230622_W_1_EX_230808,BS_230622_W_1,2023-08-08,9.0,0.1592594500817491,2
EX_LY_A_2022_SP_024_BS_230622_W_2_EX_230808,BS_230622_W_2,2023-08-08,9.0,0.0234774158958417,2
EX_LY_A_2022_SP_024_BS_230622_W_3_EX_230808,BS_230622_W_3,2023-08-08,9.0,0.1359710234465926,2
EX_LY_A_2022_SP_024_BS_230622_W_4_EX_230808,BS_230622_W_4,2023-08-08,9.0,0.5412809917076462,2
EX_LY_A_2022_SP_024_BS_230622_W_5_EX_230808,BS_230622_W_5,2023-08-08,9.0,0.1644071575632714,2
EX_LY_A_2022_SP_024_BS_230622_W_6_EX_230808,BS_230622_W_6,2023-08-08,9.0,0.2507257525091136,2
EX_LY_A_2022_SP_024_BS_230622_W_7_EX_230808,BS_230622_W_7,2023-08-08,9.0,0.2568026571890052,2
EX_LY_H_2022_SP_001_BS_200622_W_1_EX_230331,BS_200622_W_1,2023-03-31,6.0,0.0960282840774997,3
EX_LY_H_2022_SP_001_BS_200622_W_2_EX_230331,BS_200622_W_2,2023-03-31,6.0,0.0139917940745652,3
EX_LY_H_2022_SP_001_BS_200622_W_3_EX_230331,BS_200622_W_3,2023-03-31,6.0,0.0306697808290277,3
EX_LY_H_2022_SP_001_BS_200622_W_4_EX_230331,BS_200622_W_4,2023-03-31,6.0,0.0040003162174433,3
EX_LY_H_2022_SP_001_BS_200622_W_5_EX_230331,BS_200622_W_5,2023-03-31,6.0,0.0040975820540806,3
EX_LY_H_2022_SP_001_BS_200622_W_6_EX_230608,BS_200622_W_6,2023-06-08,6.0,0.6848777285654034,3
EX_LY_H_2022_SP_001_BS_200622_W_7_EX_230608,BS_200622_W_7,2023-06-08,6.0,0.0645576122106289,3
EX_LY_H_2022_SP_001_BS_220620_C_1_EX_221011,BS_220620_C_1,2022-10-11,2.0,,2
EX_LY_H_2022_SP_001_BS_220620_C_2_EX_221011,BS_220620_C_2,2022-10-11,2.0,,2
EX_LY_H_2022_SP_001_BS_220620_C_3_EX_221011,BS_220620_C_3,2022-10-11,2.0,,2
EX_LY_H_2022_SP_001_BS_220620_C_4_EX_221011,BS_220620_C_4,2022-10-11,2.0,,2
EX_LY_H_2022_SP_001_BS_220620_C_5_EX_221011,BS_220620_C_5,2022-10-11,2.0,,2
EX_LY_H_2022_SP_001_BS_220620_C_6_EX_221011,BS_220620_C_6,2022-10-11,2.0,,2
EX_LY_H_2022_SP_001_BS_220620_C_7_EX_221011,BS_220620_C_7,2022-10-11,2.0,,2
EX_LY_H_2022_SP_002_BS_200622_W_1_EX_230608,BS_200622_W_1,2023-06-08,6.0,1.1589762501660763,3
EX_LY_H_2022_SP_002_BS_200622_W_2_EX_230608,BS_200622_W_2,2023-06-08,6.0,0.7791055599221708,3
EX_LY_H_2022_SP_002_BS_200622_W_3_EX_230608,BS_200622_W_3,2023-06-08,6.0,0.0184184243845038,3
EX_LY_H_2022_SP_002_BS_200622_W_4_EX_230608,BS_200622_W_4,2023-06-08,6.0,0.0414518022945631,3
EX_LY_H_2022_SP_002_BS_200622_W_5_EX_230608,BS_200622_W_5,2023-06-08,6.0,0.1953242863688345,3
EX_LY_H_2022_SP_002_BS_200622_W_6_EX_230608,BS_200622_W_6,2023-06-08,6.0,0.0458660156891864,3
EX_LY_H_2022_SP_002_BS_200622_W_7_EX_230608,BS_200622_W_7,2023-06-08,6.0,0.2271177980339056,3
EX_LY_H_2022_SP_002_BS_220620_C_1_EX_221011,BS_220620_C_1,2022-10-11,2.0,,2
EX_LY_H_2022_SP_002_BS_220620_C_2_EX_221011,BS_220620_C_2,2022-10-11,2.0,,2
EX_LY_H_2022_SP_002_BS_220620_C_3_EX_221011,BS_220620_C_3,2022-10-11,2.0,,2
EX_LY_H_2022_SP_002_BS_220620_C_4_EX_221011,BS_220620_C_4,2022-10-11,2.0,,2
EX_LY_H_2022_SP_002_BS_220620_C_5_EX_221011,BS_220620_C_5,2022-10-11,2.0,,2
EX_LY_H_2022_SP_002_BS_220620_C_6_EX_221011,BS_220620_C_6,2022-10-11,2.0,,2
EX_LY_H_2022_SP_003_BS_200622_W_1_EX_230608,BS_200622_W_1,2023-06-08,6.0,0.0808837863644886,3
EX_LY_H_2022_SP_003_BS_200622_W_2_EX_230608,BS_200622_W_2,2023-06-08,6.0,0.1965370050979715,3
EX_LY_H_2022_SP_003_BS_200622_W_3_EX_230608,BS_200622_W_3,2023-06-08,6.0,0.0919700222552512,3
EX_LY_H_2022_SP_003_BS_200622_W_4_EX_230608,BS_200622_W_4,2023-06-08,6.0,0.2483155419631722,3
EX_LY_H_2022_SP_003_BS_200622_W_5_EX_230608,BS_200622_W_5,2023-06-08,6.0,0.9261942692624642,3
EX_LY_H_2022_SP_003_BS_200622_W_6_EX_230608,BS_200622_W_6,2023-06-08,6.0,0.0560168439595225,3
EX_LY_H_2022_SP_003_BS_200622_W_7_EX_230608,BS_200622_W_7,2023-06-08,6.0,0.0102687889658323,3
EX_LY_H_2022_SP_003_BS_220620_C_1_EX_221011,BS_220620_C_1,2022-10-11,2.0,,2
EX_LY_H_2022_SP_003_BS_220620_C_2_EX_221011,BS_220620_C_2,2022-10-11,2.0,,2
EX_LY_H_2022_SP_003_BS_220620_C_3_EX_221011,BS_220620_C_3,2022-10-11,2.0,,2
EX_LY_H_2022_SP_003_BS_220620_C_4_EX_221011,BS_220620_C_4,2022-10-11,2.0,,2
EX_LY_H_2022_SP_003_BS_220620_C_6_EX_221011,BS_220620_C_6,2022-10-11,2.0,,2
EX_LY_H_2022_SP_003_BS_220620_C_7_EX_221011,BS_220620_C_7,2022-10-11,2.0,,2
EX_LY_H_2022_SP_004_BS_200622_W_1_EX_230608,BS_200622_W_1,2023-06-08,6.0,0.010132202897363,3
EX_LY_H_2022_SP_004_BS_200622_W_2_EX_230608,BS_200622_W_2,2023-06-08,6.0,0.0028600294943128,2
EX_LY_H_2022_SP_004_BS_200622_W_3_EX_230608,BS_200622_W_3,2023-06-08,6.0,0.0160902527628671,3
EX_LY_H_2022_SP_004_BS_200622_W_4_EX_230608,BS_200622_W_4,2023-06-08,6.0,0.072078123919987,3
EX_LY_H_2022_SP_004_BS_200622_W_5_EX_230608,BS_200622_W_5,2023-06-08,6.0,0.0835244503548961,3
EX_LY_H_2022_SP_004_BS_200622_W_6_EX_230608,BS_200622_W_6,2023-06-08,6.0,0.0070610858426884,3
EX_LY_H_2022_SP_004_BS_200622_W_7_EX_230612,BS_200622_W_7,2023-06-12,6.0,0.010173592615081,3
EX_LY_H_2022_SP_005_BS_200622_W_1_EX_230612,BS_200622_W_1,2023-06-12,6.0 | 13.0,0.1277472942506785,2
EX_LY_H_2022_SP_005_BS_200622_W_2_EX_230612,BS_200622_W_2,2023-06-12,6.0,4.186443708535263,3
EX_LY_H_2022_SP_005_BS_200622_W_3_EX_230612,BS_200622_W_3,2023-06-12,6.0,0.4080508795521964,3
EX_LY_H_2022_SP_005_BS_200622_W_4_EX_230612,BS_200622_W_4,2023-06-12,6.0,0.0449140521816727,3
EX_LY_H_2022_SP_005_BS_200622_W_5_EX_230612,BS_200622_W_5,2023-06-12,6.0,0.0151920958883868,3
EX_LY_H_2022_SP_005_BS_200622_W_6_EX_230612,BS_200622_W_6,2023-06-12,6.0,0.961261707599028,3
EX_LY_H_2022_SP_005_BS_200622_W_7_EX_230612,BS_200622_W_7,2023-06-12,6.0,0.0296453853155076,3
EX_LY_H_2022_SP_006_BS_200622_W_1_EX_230612,BS_200622_W_1,2023-06-12,6.0,0.1199101512007777,3
EX_LY_H_2022_SP_006_BS_200622_W_2_EX_230612,BS_200622_W_2,2023-06-12,6.0,0.4053729648158427,3
EX_LY_H_2022_SP_006_BS_200622_W_3_EX_230612,BS_200622_W_3,2023-06-12,6.0,0.0637546516869,3
EX_LY_H_2022_SP_006_BS_200622_W_4_EX_230612,BS_200622_W_4,2023-06-12,6.0,0.1570408669655832,3
EX_LY_H_2022_SP_006_BS_200622_W_5_EX_230612,BS_200622_W_5,2023-06-12,6.0,0.1772762999579066,3
EX_LY_H_2022_SP_006_BS_200622_W_6_EX_230612,BS_200622_W_6,2023-06-12,6.0,0.3244415802759783,3
EX_LY_H_2022_SP_006_BS_200622_W_7_EX_230612,BS_200622_W_7,2023-06-12,6.0,0.099844416051098,3
EX_LY_H_2022_SP_007_BS_200622_W_1_EX_230612,BS_200622_W_1,2023-06-12,6.0,0.0372921356639055,3
EX_LY_H_2022_SP_007_BS_200622_W_2_EX_230612,BS_200622_W_2,2023-06-12,6.0,0.5140147653678987,3
EX_LY_H_2022_SP_007_BS_200622_W_3_EX_230612,BS_200622_W_3,2023-06-12,6.0,0.2192061534921125,3
EX_LY_H_2022_SP_007_BS_200622_W_4_EX_230612,BS_200622_W_4,2023-06-12,6.0,0.1826755886342179,3
EX_LY_H_2022_SP_007_BS_200622_W_5_EX_230612,BS_200622_W_5,2023-06-12,6.0,0.0767489535644617,3
EX_LY_H_2022_SP_007_BS_200622_W_6_EX_230612,BS_200622_W_6,2023-06-12,6.0,0.0205189525586916,3
EX_LY_H_2022_SP_007_BS_200622_W_7_EX_230612,BS_200622_W_7,2023-06-12,6.0,0.339677135367969,3
EX_LY_H_2022_SP_007_BS_220620_C_1_EX_221011,BS_220620_C_1,2022-10-11,2.0,,2
EX_LY_H_2022_SP_007_BS_220620_C_2_EX_221011,BS_220620_C_2,2022-10-11,2.0,,2
EX_LY_H_2022_SP_007_BS_220620_C_3_EX_221011,BS_220620_C_3,2022-10-11,2.0,,2
EX_LY_H_2022_SP_007_BS_220620_C_4_EX_221011,BS_220620_C_4,2022-10-11,2.0,,2
EX_LY_H_2022_SP_007_BS_220620_C_5_EX_221011,BS_220620_C_5,2022-10-11,2.0,,2
EX_LY_H_2022_SP_007_BS_220620_C_6_EX_221011,BS_220620_C_6,2022-10-11,2.0,,2
EX_LY_H_2022_SP_007_BS_220620_C_7_EX_221011,BS_220620_C_7,2022-10-11,2.0,,2
EX_LY_H_2022_SP_008_BS_200622_W_1_EX_230612,BS_200622_W_1,2023-06-12,6.0,0.005999439583222,3
EX_LY_H_2022_SP_008_BS_200622_W_2_EX_230612,BS_200622_W_2,2023-06-12,6.0,0.0117567493177939,3
EX_LY_H_2022_SP_008_BS_200622_W_3_EX_230615,BS_200622_W_3,2023-06-15,6.0,0.0371845223978387,3
EX_LY_H_2022_SP_008_BS_200622_W_4_EX_230615,BS_200622_W_4,2023-06-15,6.0,0.035330263044073,3
EX_LY_H_2022_SP_008_BS_200622_W_5_EX_230615,BS_200622_W_5,2023-06-15,6.0,0.0019473862186312,2
EX_LY_H_2022_SP_008_BS_200622_W_6_EX_230615,BS_200622_W_6,2023-06-15,6.0,0.225238704849509,3
EX_LY_H_2022_SP_008_BS_200622_W_7_EX_230615,BS_200622_W_7,2023-06-15,6.0,0.0079695901465982,3
EX_LY_H_2022_SP_008_BS_220620_C_2_EX_221011,BS_220620_C_2,2022-10-11,2.0,,2
EX_LY_H_2022_SP_008_BS_220620_C_3_EX_221011,BS_220620_C_3,2022-10-11,2.0,,2
EX_LY_H_2022_SP_008_BS_220620_C_4_EX_221011,BS_220620_C_4,2022-10-11,2.0,,2
EX_LY_H_2022_SP_008_BS_220620_C_5_EX_221011,BS_220620_C_5,2022-10-11,2.0,,2
EX_LY_H_2022_SP_008_BS_220620_C_6_EX_221011,BS_220620_C_6,2022-10-11,2.0,,2
EX_LY_H_2022_SP_008_BS_220620_C_7_EX_221011,BS_220620_C_7,2022-10-11,2.0,,2
EX_LY_H_2022_SP_009_BS_200622_W_1_EX_230615,BS_200622_W_1,2023-06-15,6.0,0.0609194560232179,3
EX_LY_H_2022_SP_009_BS_200622_W_2_EX_230615,BS_200622_W_2,2023-06-15,6.0,0.1274182459948205,3
EX_LY_H_2022_SP_009_BS_200622_W_3_EX_230615,BS_200622_W_3,2023-06-15,6.0,0.0249331659533148,3
EX_LY_H_2022_SP_009_BS_200622_W_4_EX_230615,BS_200622_W_4,2023-06-15,6.0,0.0749215975272127,1
EX_LY_H_2022_SP_009_BS_200622_W_5_EX_230615,BS_200622_W_5,2023-06-15,6.0,0.0341092663713924,3
EX_LY_H_2022_SP_009_BS_200622_W_6_EX_230615,BS_200622_W_6,2023-06-15,6.0,0.0475443687426507,3
EX_LY_H_2022_SP_009_BS_200622_W_7_EX_230615,BS_200622_W_7,2023-06-15,6.0,0.3050132467791556,3
EX_LY_H_2022_SP_009_BS_220620_C_1_EX_221011,BS_220620_C_1,2022-10-11,2.0,,2
EX_LY_H_2022_SP_009_BS_220620_C_2_EX_221011,BS_220620_C_2,2022-10-11,2.0,,2
EX_LY_H_2022_SP_009_BS_220620_C_3_EX_221011,BS_220620_C_3,2022-10-11,2.0,,2
EX_LY_H_2022_SP_009_BS_220620_C_4_EX_221011,BS_220620_C_4,2022-10-11,2.0,,2
EX_LY_H_2022_SP_009_BS_220620_C_5_EX_221011,BS_220620_C_5,2022-10-11,2.0,,2
EX_LY_H_2022_SP_009_BS_220620_C_6_EX_221011,BS_220620_C_6,2022-10-11,2.0,,2
EX_LY_H_2022_SP_009_BS_220620_C_7_EX_221011,BS_220620_C_7,2022-10-11,2.0,,2
EX_LY_H_2022_SP_010_BS_200622_W_1_EX_230615,BS_200622_W_1,2023-06-15,6.0,0.0587216620123929,3
EX_LY_H_2022_SP_010_BS_200622_W_2_EX_230615,BS_200622_W_2,2023-06-15,6.0,0.1220168878326233,3
EX_LY_H_2022_SP_010_BS_200622_W_3_EX_230615,BS_200622_W_3,2023-06-15,6.0,0.0939236169315401,3
EX_LY_H_2022_SP_010_BS_200622_W_4_EX_230615,BS_200622_W_4,2023-06-15,6.0,0.1266815090194403,3
EX_LY_H_2022_SP_010_BS_200622_W_5_EX_230615,BS_200622_W_5,2023-06-15,6.0,0.0567101217312987,3
EX_LY_H_2022_SP_010_BS_200622_W_6_EX_230615,BS_200622_W_6,2023-06-15,6.0,0.115692538965315,3
EX_LY_H_2022_SP_010_BS_200622_W_7_EX_230615,BS_200622_W_7,2023-06-15,6.0,0.0076136385742235,3
EX_LY_H_2022_SP_011_BS_200622_W_1_EX_230615,BS_200622_W_1,2023-06-15,6.0,0.0068955269718165,3
EX_LY_H_2022_SP_011_BS_200622_W_2_EX_230615,BS_200622_W_2,2023-06-15,6.0,0.0064567959640058,3
EX_LY_H_2022_SP_011_BS_200622_W_3_EX_230615,BS_200622_W_3,2023-06-15,6.0,0.1126979928884187,3
EX_LY_H_2022_SP_011_BS_200622_W_4_EX_230615,BS_200622_W_4,2023-06-15,6.0,0.2412606645781415,3
EX_LY_H_2022_SP_011_BS_200622_W_5_EX_230615,BS_200622_W_5,2023-06-15,6.0,0.0493634468363562,3
EX_LY_H_2022_SP_011_BS_200622_W_6_EX_230619,BS_200622_W_6,2023-06-19,6.0,0.4174028862705753,3
EX_LY_H_2022_SP_011_BS_200622_W_7_EX_230619,BS_200622_W_7,2023-06-19,6.0,0.0855463380654197,3
EX_LY_H_2022_SP_012_BS_200622_W_1_EX_230619,BS_200622_W_1,2023-06-19,6.0,0.011611885305781,3
EX_LY_H_2022_SP_012_BS_200622_W_2_EX_230619,BS_200622_W_2,2023-06-19,6.0,0.6727443328163758,3
EX_LY_H_2022_SP_012_BS_200622_W_3_EX_230619,BS_200622_W_3,2023-06-19,6.0,0.1728476001620821,3
EX_LY_H_2022_SP_012_BS_200622_W_4_EX_230619,BS_200622_W_4,2023-06-19,6.0,0.1113300627178392,3
EX_LY_H_2022_SP_012_BS_200622_W_5_EX_230619,BS_200622_W_5,2023-06-19,6.0,0.083772788661204,3
EX_LY_H_2022_SP_012_BS_200622_W_6_EX_230619,BS_200622_W_6,2023-06-19,6.0,0.0352557615521806,3
EX_LY_H_2022_SP_012_BS_200622_W_7_EX_230619,BS_200622_W_7,2023-06-19,6.0,0.0646507390754944,3
EX_LY_H_2022_SP_013_BS_200622_W_1_EX_230619,BS_200622_W_1,2023-06-19,6.0,0.0119906012229005,1
EX_LY_H_2022_SP_013_BS_200622_W_2_EX_230619,BS_200622_W_2,2023-06-19,6.0,0.0788929409422534,3
EX_LY_H_2022_SP_013_BS_200622_W_3_EX_230619,BS_200622_W_3,2023-06-19,6.0,0.0137744980565458,1
EX_LY_H_2022_SP_013_BS_200622_W_4_EX_230619,BS_200622_W_4,2023-06-19,6.0,0.0023799087687842,1
EX_LY_H_2022_SP_013_BS_200622_W_5_EX_230619,BS_200622_W_5,2023-06-19,6.0,0.0058173248252629,3
EX_LY_H_2022_SP_013_BS_200622_W_6_EX_230619,BS_200622_W_6,2023-06-19,6.0,0.004828110571803,3
EX_LY_H_2022_SP_013_BS_200622_W_7_EX_230619,BS_200622_W_7,2023-06-19,6.0,0.0143436066751681,3
EX_LY_H_2022_SP_013_BS_220620_C_1_EX_221011,BS_220620_C_1,2022-10-11,2.0,,2
EX_LY_H_2022_SP_013_BS_220620_C_2_EX_221011,BS_220620_C_2,2022-10-11,2.0,,2
EX_LY_H_2022_SP_013_BS_220620_C_3_EX_221011,BS_220620_C_3,2022-10-11,2.0,,2
EX_LY_H_2022_SP_013_BS_220620_C_4_EX_221011,BS_220620_C_4,2022-10-11,2.0,,2
EX_LY_H_2022_SP_013_BS_220620_C_5_EX_221011,BS_220620_C_5,2022-10-11,2.0,,2
EX_LY_H_2022_SP_013_BS_220620_C_6_EX_221011,BS_220620_C_6,2022-10-11,2.0,,2
EX_LY_H_2022_SP_013_BS_220620_C_7_EX_221011,BS_220620_C_7,2022-10-11,2.0,,2
EX_LY_H_2022_SP_014_BS_200622_W_1_EX_230619,BS_200622_W_1,2023-06-19,6.0,0.1060052755334203,3
EX_LY_H_2022_SP_014_BS_200622_W_2_EX_230619,BS_200622_W_2,2023-06-19,7.0,0.0512887112976435,2
EX_LY_H_2022_SP_014_BS_200622_W_3_EX_230619,BS_200622_W_3,2023-06-19,7.0,0.597662692173403,2
EX_LY_H_2022_SP_014_BS_200622_W_4_EX_230619,BS_200622_W_4,2023-06-19,7.0,0.0810649990812961,2
EX_LY_H_2022_SP_014_BS_200622_W_5_EX_230619,BS_200622_W_5,2023-06-19,7.0,0.3454706557936238,2
EX_LY_H_2022_SP_014_BS_200622_W_6_EX_230619,BS_200622_W_6,2023-06-19,7.0,0.0282048794575578,2
EX_LY_H_2022_SP_014_BS_200622_W_7_EX_230619,BS_200622_W_7,2023-06-19,7.0,0.3837410426372479,2
EX_LY_H_2022_SP_014_BS_220620_C_1_EX_221011,BS_220620_C_1,2022-10-11,2.0,,2
EX_LY_H_2022_SP_014_BS_220620_C_2_EX_221011,BS_220620_C_2,2022-10-11,2.0,,2
EX_LY_H_2022_SP_014_BS_220620_C_3_EX_221011,BS_220620_C_3,2022-10-11,2.0,,2
EX_LY_H_2022_SP_014_BS_220620_C_4_EX_221011,BS_220620_C_4,2022-10-11,2.0,,2
EX_LY_H_2022_SP_014_BS_220620_C_5_EX_221011,BS_220620_C_5,2022-10-11,2.0,,2
EX_LY_H_2022_SP_014_BS_220620_C_6_EX_221011,BS_220620_C_6,2022-10-11,2.0,,2
EX_LY_H_2022_SP_014_BS_220620_C_7_EX_221011,BS_220620_C_7,2022-10-11,2.0,,2
EX_LY_H_2022_SP_015_BS_200622_W_1_EX_230619,BS_200622_W_1,2023-06-19,7.0,0.2575992010182189,2
EX_LY_H_2022_SP_015_BS_200622_W_2_EX_230619,BS_200622_W_2,2023-06-19,7.0,1.169004853707026,2
EX_LY_H_2022_SP_015_BS_200622_W_3_EX_230619,BS_200622_W_3,2023-06-19,7.0,0.1042516542257919,2
EX_LY_H_2022_SP_015_BS_200622_W_4_EX_230619,BS_200622_W_4,2023-06-19,7.0,1.1758090741119085,2
EX_LY_H_2022_SP_015_BS_200622_W_5_EX_230619,BS_200622_W_5,2023-06-19,7.0,0.3267858731509128,2
EX_LY_H_2022_SP_015_BS_200622_W_6_EX_230619,BS_200622_W_6,2023-06-19,7.0,0.8573094181229204,2
EX_LY_H_2022_SP_015_BS_200622_W_7_EX_230619,BS_200622_W_7,2023-06-19,7.0,0.4372762196073312,2
EX_LY_H_2022_SP_015_BS_220620_C_1_EX_221011,BS_220620_C_1,2022-10-11,2.0,,2
EX_LY_H_2022_SP_015_BS_220620_C_2_EX_221011,BS_220620_C_2,2022-10-11,2.0,,2
EX_LY_H_2022_SP_015_BS_220620_C_3_EX_221011,BS_220620_C_3,2022-10-11,2.0,,2
EX_LY_H_2022_SP_015_BS_220620_C_4_EX_221011,BS_220620_C_4,2022-10-11,2.0,,2
EX_LY_H_2022_SP_015_BS_220620_C_5_EX_221011,BS_220620_C_5,2022-10-11,2.0,,2
EX_LY_H_2022_SP_015_BS_220620_C_6_EX_221011,BS_220620_C_6,2022-10-11,2.0,,2
EX_LY_H_2022_SP_015_BS_220620_C_7_EX_221011,BS_220620_C_7,2022-10-11,2.0,,2
EX_LY_H_2022_SP_016_BS_200622_W_1_EX_230619,BS_200622_W_1,2023-06-19,7.0,0.5301569575388929,2
EX_LY_H_2022_SP_016_BS_200622_W_2_EX_230622,BS_200622_W_2,2023-06-22,7.0,0.3939786672937398,2
EX_LY_H_2022_SP_016_BS_200622_W_3_EX_230622,BS_200622_W_3,2023-06-22,7.0,0.0024878769088811,2
EX_LY_H_2022_SP_016_BS_200622_W_4_EX_230622,BS_200622_W_4,2023-06-22,7.0,0.010347153828581,2
EX_LY_H_2022_SP_016_BS_200622_W_5_EX_230622,BS_200622_W_5,2023-06-22,7.0,0.0444710791574032,2
EX_LY_H_2022_SP_016_BS_200622_W_6_EX_230622,BS_200622_W_6,2023-06-22,7.0,0.229785497175265,2
EX_LY_H_2022_SP_016_BS_200622_W_7_EX_230622,BS_200622_W_7,2023-06-22,7.0,0.0971344933292263,2
EX_LY_H_2022_SP_017_BS_200622_W_1_EX_230622,BS_200622_W_1,2023-06-22,7.0,0.0195945453578183,2
EX_LY_H_2022_SP_017_BS_200622_W_2_EX_230622,BS_200622_W_2,2023-06-22,7.0,0.0138342050216219,2
EX_LY_H_2022_SP_017_BS_200622_W_3_EX_230622,BS_200622_W_3,2023-06-22,7.0,0.0140398516304423,2
EX_LY_H_2022_SP_017_BS_200622_W_4_EX_230622,BS_200622_W_4,2023-06-22,7.0,0.0015892906399051,2
EX_LY_H_2022_SP_017_BS_200622_W_5_EX_230622,BS_200622_W_5,2023-06-22,7.0,0.0045599900216688,2
EX_LY_H_2022_SP_017_BS_200622_W_6_EX_230622,BS_200622_W_6,2023-06-22,7.0,0.2553259118750634,2
EX_LY_H_2022_SP_017_BS_200622_W_7_EX_230622,BS_200622_W_7,2023-06-22,7.0,0.1292555995112763,2
EX_LY_H_2022_SP_018_BS_200622_W_1_EX_230622,BS_200622_W_1,2023-06-22,7.0,0.0005454105712192,2
EX_LY_H_2022_SP_018_BS_200622_W_2_EX_230622,BS_200622_W_2,2023-06-22,7.0,0.0361647443924416,2
EX_LY_H_2022_SP_018_BS_200622_W_3_EX_230622,BS_200622_W_3,2023-06-22,7.0,0.005554693727376,2
EX_LY_H_2022_SP_018_BS_200622_W_4_EX_230623,BS_200622_W_4,2023-06-23,7.0,0.0052954001771243,2
EX_LY_H_2022_SP_018_BS_200622_W_5_EX_230623,BS_200622_W_5,2023-06-23,7.0,0.1159869226639104,2
EX_LY_H_2022_SP_018_BS_200622_W_6_EX_230623,BS_200622_W_6,2023-06-23,7.0,0.1714735071285608,2
EX_LY_H_2022_SP_018_BS_200622_W_7_EX_230623,BS_200622_W_7,2023-06-23,7.0,0.2879633698683906,2
EX_LY_H_2022_SP_019_BS_200622_W_1_EX_230623,BS_200622_W_1,2023-06-23,7.0,0.121,2
EX_LY_H_2022_SP_019_BS_200622_W_2_EX_230623,BS_200622_W_2,2023-06-23,7.0,0.0234750074546895,2
