SA_id,LP_id,SR_id,BS_id,EX_id,LS_id,LY_id,SP_id,SA_source,SA_seq_sample_ID,SA_is_rerun,SA_sequencing_run,SA_duplicate_number
SA_seq230714_FWU63__T_2020_16S_c_16__2020_washed_amplicon,LP_LY_T_2020_SP_016_BS_200603_W_1_EX_210109_LP_230323_16S,seq230714_FWU63,BS_200603_W_1,EX_LY_T_2020_SP_016_BS_200603_W_1_EX_210109,LS_LY_T_2020_SP_016,LY_T_2020,SP_016,2020_washed_amplicon,T-2020-16S-c-16,False,seq230714_FWU63,1
SA_seq230714_FWU63__T_2020_16S_c_15__2020_washed_amplicon,LP_LY_T_2020_SP_015_BS_200603_W_1_EX_210109_LP_230323_16S,seq230714_FWU63,BS_200603_W_1,EX_LY_T_2020_SP_015_BS_200603_W_1_EX_210109,LS_LY_T_2020_SP_015,LY_T_2020,SP_015,2020_washed_amplicon,T-2020-16S-c-15,False,seq230714_FWU63,1
SA_seq230714_FWU63__T_2020_16S_c_14__2020_washed_amplicon,LP_LY_T_2020_SP_014_BS_200603_W_1_EX_210109_LP_230323_16S,seq230714_FWU63,BS_200603_W_1,EX_LY_T_2020_SP_014_BS_200603_W_1_EX_210109,LS_LY_T_2020_SP_014,LY_T_2020,SP_014,2020_washed_amplicon,T-2020-16S-c-14,False,seq230714_FWU63,1
SA_seq230714_FWU63__T_2020_16S_c_13__2020_washed_amplicon,LP_LY_T_2020_SP_013_BS_200603_W_1_EX_210109_LP_230323_16S,seq230714_FWU63,BS_200603_W_1,EX_LY_T_2020_SP_013_BS_200603_W_1_EX_210109,LS_LY_T_2020_SP_013,LY_T_2020,SP_013,2020_washed_amplicon,T-2020-16S-c-13,False,seq230714_FWU63,1
SA_seq230714_FWU63__T_2020_16S_c_12__2020_washed_amplicon,LP_LY_T_2020_SP_012_BS_200603_W_1_EX_210109_LP_230323_16S,seq230714_FWU63,BS_200603_W_1,EX_LY_T_2020_SP_012_BS_200603_W_1_EX_210109,LS_LY_T_2020_SP_012,LY_T_2020,SP_012,2020_washed_amplicon,T-2020-16S-c-12,False,seq230714_FWU63,1
SA_seq230714_FWU63__T_2020_16S_c_11__2020_washed_amplicon,LP_LY_T_2020_SP_011_BS_200603_W_1_EX_210109_LP_230323_16S,seq230714_FWU63,BS_200603_W_1,EX_LY_T_2020_SP_011_BS_200603_W_1_EX_210109,LS_LY_T_2020_SP_011,LY_T_2020,SP_011,2020_washed_amplicon,T-2020-16S-c-11,False,seq230714_FWU63,1
SA_seq230714_FWU63__T_2020_16S_c_10__2020_washed_amplicon,LP_LY_T_2020_SP_010_BS_200603_W_1_EX_210109_LP_230323_16S,seq230714_FWU63,BS_200603_W_1,EX_LY_T_2020_SP_010_BS_200603_W_1_EX_210109,LS_LY_T_2020_SP_010,LY_T_2020,SP_010,2020_washed_amplicon,T-2020-16S-c-10,False,seq230714_FWU63,1
SA_seq230714_FWU63__T_2020_16S_c_9__2020_washed_amplicon,LP_LY_T_2020_SP_009_BS_200603_W_1_EX_210109_LP_230323_16S,seq230714_FWU63,BS_200603_W_1,EX_LY_T_2020_SP_009_BS_200603_W_1_EX_210109,LS_LY_T_2020_SP_009,LY_T_2020,SP_009,2020_washed_amplicon,T-2020-16S-c-9,False,seq230714_FWU63,1
SA_seq230714_FWU63__T_2020_16S_c_8__2020_washed_amplicon,LP_LY_T_2020_SP_008_BS_200603_W_1_EX_210109_LP_230323_16S,seq230714_FWU63,BS_200603_W_1,EX_LY_T_2020_SP_008_BS_200603_W_1_EX_210109,LS_LY_T_2020_SP_008,LY_T_2020,SP_008,2020_washed_amplicon,T-2020-16S-c-8,False,seq230714_FWU63,1
SA_seq230714_FWU63__T_2020_16S_c_7__2020_washed_amplicon,LP_LY_T_2020_SP_007_BS_200603_W_1_EX_210109_LP_230323_16S,seq230714_FWU63,BS_200603_W_1,EX_LY_T_2020_SP_007_BS_200603_W_1_EX_210109,LS_LY_T_2020_SP_007,LY_T_2020,SP_007,2020_washed_amplicon,T-2020-16S-c-7,False,seq230714_FWU63,1
SA_seq230714_FWU63__T_2020_16S_c_6__2020_washed_amplicon,LP_LY_T_2020_SP_006_BS_200603_W_1_EX_210109_LP_230323_16S,seq230714_FWU63,BS_200603_W_1,EX_LY_T_2020_SP_006_BS_200603_W_1_EX_210109,LS_LY_T_2020_SP_006,LY_T_2020,SP_006,2020_washed_amplicon,T-2020-16S-c-6,False,seq230714_FWU63,1
SA_seq230714_FWU63__T_2020_16S_c_5__2020_washed_amplicon,LP_LY_T_2020_SP_005_BS_200603_W_1_EX_210109_LP_230323_16S,seq230714_FWU63,BS_200603_W_1,EX_LY_T_2020_SP_005_BS_200603_W_1_EX_210109,LS_LY_T_2020_SP_005,LY_T_2020,SP_005,2020_washed_amplicon,T-2020-16S-c-5,False,seq230714_FWU63,1
SA_seq230714_FWU63__T_2020_16S_c_4__2020_washed_amplicon,LP_LY_T_2020_SP_004_BS_200603_W_1_EX_210109_LP_230323_16S,seq230714_FWU63,BS_200603_W_1,EX_LY_T_2020_SP_004_BS_200603_W_1_EX_210109,LS_LY_T_2020_SP_004,LY_T_2020,SP_004,2020_washed_amplicon,T-2020-16S-c-4,False,seq230714_FWU63,1
SA_seq230714_FWU63__T_2020_16S_c_3__2020_washed_amplicon,LP_LY_T_2020_SP_003_BS_200603_W_1_EX_210109_LP_230323_16S,seq230714_FWU63,BS_200603_W_1,EX_LY_T_2020_SP_003_BS_200603_W_1_EX_210109,LS_LY_T_2020_SP_003,LY_T_2020,SP_003,2020_washed_amplicon,T-2020-16S-c-3,False,seq230714_FWU63,1
SA_seq230714_FWU63__T_2020_16S_c_2__2020_washed_amplicon,LP_LY_T_2020_SP_002_BS_200603_W_1_EX_210109_LP_230323_16S,seq230714_FWU63,BS_200603_W_1,EX_LY_T_2020_SP_002_BS_200603_W_1_EX_210109,LS_LY_T_2020_SP_002,LY_T_2020,SP_002,2020_washed_amplicon,T-2020-16S-c-2,False,seq230714_FWU63,1
SA_seq230714_FWU63__T_2020_16S_c_25__2020_washed_amplicon,LP_LY_T_2020_SP_025_BS_200603_W_1_EX_210109_LP_230323_16S,seq230714_FWU63,BS_200603_W_1,EX_LY_T_2020_SP_025_BS_200603_W_1_EX_210109,LS_LY_T_2020_SP_025,LY_T_2020,SP_025,2020_washed_amplicon,T-2020-16S-c-25,False,seq230714_FWU63,1
SA_seq230714_FWU63__T_2020_16S_c_neg__2020_washed_amplicon,LP_LY_X_0000_SP_000_BS_ULWCTL_X_0_EX_000000_LP_230323_16S,seq230714_FWU63,BS_ULWCTL_X_0,EX_LY_X_0000_SP_000_BS_ULWCTL_X_0_EX_000000,LS_LY_X_0000_SP_000,LY_X_0000,SP_000,2020_washed_amplicon,T-2020-16S-c-neg,False,seq230714_FWU63,1
SA_seq230714_FWU63__T_2020_16S_c_26__2020_washed_amplicon,LP_LY_T_2020_SP_026_BS_200603_W_1_EX_210109_LP_230323_16S,seq230714_FWU63,BS_200603_W_1,EX_LY_T_2020_SP_026_BS_200603_W_1_EX_210109,LS_LY_T_2020_SP_026,LY_T_2020,SP_026,2020_washed_amplicon,T-2020-16S-c-26,False,seq230714_FWU63,1
SA_seq230714_FWU63__T_2020_16S_c_28__2020_washed_amplicon,LP_LY_T_2020_SP_028_BS_200603_W_1_EX_210109_LP_230323_16S,seq230714_FWU63,BS_200603_W_1,EX_LY_T_2020_SP_028_BS_200603_W_1_EX_210109,LS_LY_T_2020_SP_028,LY_T_2020,SP_028,2020_washed_amplicon,T-2020-16S-c-28,False,seq230714_FWU63,1
SA_seq230714_FWU63__T_2020_16S_c_51__2020_washed_amplicon,LP_LY_X_0000_SP_000_BS_ALXCTL_X_0_EX_000000_LP_230323_16S,seq230714_FWU63,BS_ALXCTL_X_0,EX_LY_X_0000_SP_000_BS_ALXCTL_X_0_EX_000000,LS_LY_X_0000_SP_000,LY_X_0000,SP_000,2020_washed_amplicon,T-2020-16S-c-51,False,seq230714_FWU63,1
SA_seq230714_FWU63__T_2020_16S_c_50__2020_washed_amplicon,LP_LY_T_2020_SP_050_BS_200603_W_1_EX_210109_LP_230323_16S,seq230714_FWU63,BS_200603_W_1,EX_LY_T_2020_SP_050_BS_200603_W_1_EX_210109,LS_LY_T_2020_SP_050,LY_T_2020,SP_050,2020_washed_amplicon,T-2020-16S-c-50,False,seq230714_FWU63,1
SA_seq230714_FWU63__T_2020_16S_c_49__2020_washed_amplicon,LP_LY_T_2020_SP_049_BS_200603_W_1_EX_210109_LP_230323_16S,seq230714_FWU63,BS_200603_W_1,EX_LY_T_2020_SP_049_BS_200603_W_1_EX_210109,LS_LY_T_2020_SP_049,LY_T_2020,SP_049,2020_washed_amplicon,T-2020-16S-c-49,False,seq230714_FWU63,1
SA_seq230714_FWU63__T_2020_16S_c_48__2020_washed_amplicon,LP_LY_T_2020_SP_048_BS_200603_W_1_EX_210109_LP_230323_16S,seq230714_FWU63,BS_200603_W_1,EX_LY_T_2020_SP_048_BS_200603_W_1_EX_210109,LS_LY_T_2020_SP_048,LY_T_2020,SP_048,2020_washed_amplicon,T-2020-16S-c-48,False,seq230714_FWU63,1
SA_seq230714_FWU63__T_2020_16S_c_47__2020_washed_amplicon,LP_LY_T_2020_SP_047_BS_200603_W_1_EX_210109_LP_230323_16S,seq230714_FWU63,BS_200603_W_1,EX_LY_T_2020_SP_047_BS_200603_W_1_EX_210109,LS_LY_T_2020_SP_047,LY_T_2020,SP_047,2020_washed_amplicon,T-2020-16S-c-47,False,seq230714_FWU63,1
SA_seq230714_FWU63__T_2020_16S_c_46__2020_washed_amplicon,LP_LY_T_2020_SP_046_BS_200603_W_1_EX_210109_LP_230323_16S,seq230714_FWU63,BS_200603_W_1,EX_LY_T_2020_SP_046_BS_200603_W_1_EX_210109,LS_LY_T_2020_SP_046,LY_T_2020,SP_046,2020_washed_amplicon,T-2020-16S-c-46,False,seq230714_FWU63,1
SA_seq230714_FWU63__T_2020_16S_c_45__2020_washed_amplicon,LP_LY_T_2020_SP_045_BS_200603_W_1_EX_210109_LP_230323_16S,seq230714_FWU63,BS_200603_W_1,EX_LY_T_2020_SP_045_BS_200603_W_1_EX_210109,LS_LY_T_2020_SP_045,LY_T_2020,SP_045,2020_washed_amplicon,T-2020-16S-c-45,False,seq230714_FWU63,1
SA_seq230714_FWU63__T_2020_16S_c_44__2020_washed_amplicon,LP_LY_T_2020_SP_044_BS_200603_W_1_EX_210109_LP_230323_16S,seq230714_FWU63,BS_200603_W_1,EX_LY_T_2020_SP_044_BS_200603_W_1_EX_210109,LS_LY_T_2020_SP_044,LY_T_2020,SP_044,2020_washed_amplicon,T-2020-16S-c-44,False,seq230714_FWU63,1
SA_seq230714_FWU63__T_2020_16S_c_43__2020_washed_amplicon,LP_LY_T_2020_SP_043_BS_200603_W_1_EX_210109_LP_230323_16S,seq230714_FWU63,BS_200603_W_1,EX_LY_T_2020_SP_043_BS_200603_W_1_EX_210109,LS_LY_T_2020_SP_043,LY_T_2020,SP_043,2020_washed_amplicon,T-2020-16S-c-43,False,seq230714_FWU63,1
SA_seq230714_FWU63__T_2020_16S_c_42__2020_washed_amplicon,LP_LY_T_2020_SP_042_BS_200603_W_1_EX_210109_LP_230323_16S,seq230714_FWU63,BS_200603_W_1,EX_LY_T_2020_SP_042_BS_200603_W_1_EX_210109,LS_LY_T_2020_SP_042,LY_T_2020,SP_042,2020_washed_amplicon,T-2020-16S-c-42,False,seq230714_FWU63,1
SA_seq230714_FWU63__T_2020_16S_c_41__2020_washed_amplicon,LP_LY_T_2020_SP_041_BS_200603_W_1_EX_210109_LP_230323_16S,seq230714_FWU63,BS_200603_W_1,EX_LY_T_2020_SP_041_BS_200603_W_1_EX_210109,LS_LY_T_2020_SP_041,LY_T_2020,SP_041,2020_washed_amplicon,T-2020-16S-c-41,False,seq230714_FWU63,1
SA_seq230714_FWU63__T_2020_16S_c_40__2020_washed_amplicon,LP_LY_T_2020_SP_040_BS_200603_W_1_EX_210109_LP_230323_16S,seq230714_FWU63,BS_200603_W_1,EX_LY_T_2020_SP_040_BS_200603_W_1_EX_210109,LS_LY_T_2020_SP_040,LY_T_2020,SP_040,2020_washed_amplicon,T-2020-16S-c-40,False,seq230714_FWU63,1
SA_seq230714_FWU63__T_2020_16S_c_39__2020_washed_amplicon,LP_LY_T_2020_SP_039_BS_200603_W_1_EX_210109_LP_230323_16S,seq230714_FWU63,BS_200603_W_1,EX_LY_T_2020_SP_039_BS_200603_W_1_EX_210109,LS_LY_T_2020_SP_039,LY_T_2020,SP_039,2020_washed_amplicon,T-2020-16S-c-39,False,seq230714_FWU63,1
SA_seq230714_FWU63__T_2020_16S_c_38__2020_washed_amplicon,LP_LY_T_2020_SP_038_BS_200603_W_1_EX_210109_LP_230323_16S,seq230714_FWU63,BS_200603_W_1,EX_LY_T_2020_SP_038_BS_200603_W_1_EX_210109,LS_LY_T_2020_SP_038,LY_T_2020,SP_038,2020_washed_amplicon,T-2020-16S-c-38,False,seq230714_FWU63,1
SA_seq230714_FWU63__T_2020_16S_c_37__2020_washed_amplicon,LP_LY_T_2020_SP_037_BS_200603_W_1_EX_210109_LP_230323_16S,seq230714_FWU63,BS_200603_W_1,EX_LY_T_2020_SP_037_BS_200603_W_1_EX_210109,LS_LY_T_2020_SP_037,LY_T_2020,SP_037,2020_washed_amplicon,T-2020-16S-c-37,False,seq230714_FWU63,1
SA_seq230714_FWU63__T_2020_16S_c_36__2020_washed_amplicon,LP_LY_T_2020_SP_036_BS_200603_W_1_EX_210109_LP_230323_16S,seq230714_FWU63,BS_200603_W_1,EX_LY_T_2020_SP_036_BS_200603_W_1_EX_210109,LS_LY_T_2020_SP_036,LY_T_2020,SP_036,2020_washed_amplicon,T-2020-16S-c-36,False,seq230714_FWU63,1
SA_seq230714_FWU63__T_2020_16S_c_35__2020_washed_amplicon,LP_LY_T_2020_SP_035_BS_200603_W_1_EX_210109_LP_230323_16S,seq230714_FWU63,BS_200603_W_1,EX_LY_T_2020_SP_035_BS_200603_W_1_EX_210109,LS_LY_T_2020_SP_035,LY_T_2020,SP_035,2020_washed_amplicon,T-2020-16S-c-35,False,seq230714_FWU63,1
SA_seq230714_FWU63__T_2020_16S_c_34__2020_washed_amplicon,LP_LY_T_2020_SP_034_BS_200603_W_1_EX_210109_LP_230323_16S,seq230714_FWU63,BS_200603_W_1,EX_LY_T_2020_SP_034_BS_200603_W_1_EX_210109,LS_LY_T_2020_SP_034,LY_T_2020,SP_034,2020_washed_amplicon,T-2020-16S-c-34,False,seq230714_FWU63,1
SA_seq230714_FWU63__T_2020_16S_c_33__2020_washed_amplicon,LP_LY_T_2020_SP_033_BS_200603_W_1_EX_210109_LP_230323_16S,seq230714_FWU63,BS_200603_W_1,EX_LY_T_2020_SP_033_BS_200603_W_1_EX_210109,LS_LY_T_2020_SP_033,LY_T_2020,SP_033,2020_washed_amplicon,T-2020-16S-c-33,False,seq230714_FWU63,1
SA_seq230714_FWU63__T_2020_16S_c_32__2020_washed_amplicon,LP_LY_T_2020_SP_032_BS_200603_W_1_EX_210109_LP_230323_16S,seq230714_FWU63,BS_200603_W_1,EX_LY_T_2020_SP_032_BS_200603_W_1_EX_210109,LS_LY_T_2020_SP_032,LY_T_2020,SP_032,2020_washed_amplicon,T-2020-16S-c-32,False,seq230714_FWU63,1
SA_seq230714_FWU63__T_2020_16S_c_31__2020_washed_amplicon,LP_LY_T_2020_SP_031_BS_200603_W_1_EX_210109_LP_230323_16S,seq230714_FWU63,BS_200603_W_1,EX_LY_T_2020_SP_031_BS_200603_W_1_EX_210109,LS_LY_T_2020_SP_031,LY_T_2020,SP_031,2020_washed_amplicon,T-2020-16S-c-31,False,seq230714_FWU63,1
SA_seq230714_FWU63__T_2020_16S_c_30__2020_washed_amplicon,LP_LY_T_2020_SP_030_BS_200603_W_1_EX_210109_LP_230323_16S,seq230714_FWU63,BS_200603_W_1,EX_LY_T_2020_SP_030_BS_200603_W_1_EX_210109,LS_LY_T_2020_SP_030,LY_T_2020,SP_030,2020_washed_amplicon,T-2020-16S-c-30,False,seq230714_FWU63,1
SA_seq230714_FWU63__T_2020_16S_c_29__2020_washed_amplicon,LP_LY_T_2020_SP_029_BS_200603_W_1_EX_210109_LP_230323_16S,seq230714_FWU63,BS_200603_W_1,EX_LY_T_2020_SP_029_BS_200603_W_1_EX_210109,LS_LY_T_2020_SP_029,LY_T_2020,SP_029,2020_washed_amplicon,T-2020-16S-c-29,False,seq230714_FWU63,1
SA_seq230714_FWU63__T_2020_16S_c_27__2020_washed_amplicon,LP_LY_T_2020_SP_027_BS_200603_W_1_EX_210109_LP_230323_16S,seq230714_FWU63,BS_200603_W_1,EX_LY_T_2020_SP_027_BS_200603_W_1_EX_210109,LS_LY_T_2020_SP_027,LY_T_2020,SP_027,2020_washed_amplicon,T-2020-16S-c-27,False,seq230714_FWU63,1
SA_seq230714_FWU63__T_2020_16S_c_pos__2020_washed_amplicon,LP_LY_X_0000_SP_000_BS_ZYMCTL_X_0_EX_000000_LP_230323_16S,seq230714_FWU63,BS_ZYMCTL_X_0,EX_LY_X_0000_SP_000_BS_ZYMCTL_X_0_EX_000000,LS_LY_X_0000_SP_000,LY_X_0000,SP_000,2020_washed_amplicon,T-2020-16S-c-pos,False,seq230714_FWU63,1
SA_seq231107_RISO1__washed_1_T_2021_16S_c_mystery__2021_crushed_amplicon,LP_LY_Z_0000_SP_000_BS_MYSTRY_X_0_EX_000000_LP_231024_16S,seq231107_RISO1,BS_MYSTRY_X_0,EX_LY_Z_0000_SP_000_BS_MYSTRY_X_0_EX_000000,LS_LY_Z_0000_SP_000,LY_Z_0000,SP_000,2021_crushed_amplicon,washed-1-T-2021-16S-c-mystery,False,seq231107_RISO1,1
SA_seq230710_GW4I8__T_2021_ITS_c_118__2021_crushed_amplicon,LP_LY_T_2021_SP_118_BS_210615_C_1_EX_000000_LP_230421_ITS,seq230710_GW4I8,BS_210615_C_1,EX_LY_T_2021_SP_118_BS_210615_C_1_EX_000000,LS_LY_T_2021_SP_118,LY_T_2021,SP_118,2021_crushed_amplicon,T-2021-ITS-c-118,False,seq230710_GW4I8,1
SA_seq230710_GW4I8__T_2021_P1_ITS_c_pos__2021_crushed_amplicon,LP_LY_X_0000_SP_000_BS_ZYMCTL_X_0_EX_000000_LP_230420_ITS,seq230710_GW4I8,BS_ZYMCTL_X_0,EX_LY_X_0000_SP_000_BS_ZYMCTL_X_0_EX_000000,LS_LY_X_0000_SP_000,LY_X_0000,SP_000,2021_crushed_amplicon,T-2021-P1-ITS-c-pos,False,seq230710_GW4I8,1
SA_seq230710_GW4I8__T_2021_P1_ITS_c_neg__2021_crushed_amplicon,LP_LY_X_0000_SP_000_BS_ULWCTL_X_0_EX_000000_LP_230420_ITS,seq230710_GW4I8,BS_ULWCTL_X_0,EX_LY_X_0000_SP_000_BS_ULWCTL_X_0_EX_000000,LS_LY_X_0000_SP_000,LY_X_0000,SP_000,2021_crushed_amplicon,T-2021-P1-ITS-c-neg,False,seq230710_GW4I8,1
SA_seq230710_GW4I8__T_2021_ITS_c_144__2021_crushed_amplicon,LP_LY_T_2021_SP_144_BS_210615_C_1_EX_000000_LP_230421_ITS,seq230710_GW4I8,BS_210615_C_1,EX_LY_T_2021_SP_144_BS_210615_C_1_EX_000000,LS_LY_T_2021_SP_144,LY_T_2021,SP_144,2021_crushed_amplicon,T-2021-ITS-c-144,False,seq230710_GW4I8,1
SA_seq230710_GW4I8__T_2021_ITS_c_143__2021_crushed_amplicon,LP_LY_T_2021_SP_143_BS_210615_C_1_EX_000000_LP_230421_ITS,seq230710_GW4I8,BS_210615_C_1,EX_LY_T_2021_SP_143_BS_210615_C_1_EX_000000,LS_LY_T_2021_SP_143,LY_T_2021,SP_143,2021_crushed_amplicon,T-2021-ITS-c-143,False,seq230710_GW4I8,1
SA_seq230710_GW4I8__T_2021_ITS_c_142__2021_crushed_amplicon,LP_LY_T_2021_SP_142_BS_210615_C_1_EX_000000_LP_230421_ITS,seq230710_GW4I8,BS_210615_C_1,EX_LY_T_2021_SP_142_BS_210615_C_1_EX_000000,LS_LY_T_2021_SP_142,LY_T_2021,SP_142,2021_crushed_amplicon,T-2021-ITS-c-142,False,seq230710_GW4I8,1
SA_seq230710_GW4I8__T_2021_ITS_c_141__2021_crushed_amplicon,LP_LY_T_2021_SP_141_BS_210615_C_1_EX_000000_LP_230421_ITS,seq230710_GW4I8,BS_210615_C_1,EX_LY_T_2021_SP_141_BS_210615_C_1_EX_000000,LS_LY_T_2021_SP_141,LY_T_2021,SP_141,2021_crushed_amplicon,T-2021-ITS-c-141,False,seq230710_GW4I8,1
SA_seq230710_GW4I8__T_2021_P2_ITS_c_neg__2021_crushed_amplicon,LP_LY_X_0000_SP_000_BS_ULWCTL_X_0_EX_000000_LP_230421_ITS,seq230710_GW4I8,BS_ULWCTL_X_0,EX_LY_X_0000_SP_000_BS_ULWCTL_X_0_EX_000000,LS_LY_X_0000_SP_000,LY_X_0000,SP_000,2021_crushed_amplicon,T-2021-P2-ITS-c-neg,False,seq230710_GW4I8,1
SA_seq230710_GW4I8__T_2021_ITS_c_140__2021_crushed_amplicon,LP_LY_T_2021_SP_140_BS_210615_C_1_EX_000000_LP_230421_ITS,seq230710_GW4I8,BS_210615_C_1,EX_LY_T_2021_SP_140_BS_210615_C_1_EX_000000,LS_LY_T_2021_SP_140,LY_T_2021,SP_140,2021_crushed_amplicon,T-2021-ITS-c-140,False,seq230710_GW4I8,1
SA_seq230710_GW4I8__T_2021_ITS_c_138__2021_crushed_amplicon,LP_LY_T_2021_SP_138_BS_210615_C_1_EX_000000_LP_230421_ITS,seq230710_GW4I8,BS_210615_C_1,EX_LY_T_2021_SP_138_BS_210615_C_1_EX_000000,LS_LY_T_2021_SP_138,LY_T_2021,SP_138,2021_crushed_amplicon,T-2021-ITS-c-138,False,seq230710_GW4I8,1
SA_seq230710_GW4I8__T_2021_ITS_c_137__2021_crushed_amplicon,LP_LY_T_2021_SP_137_BS_210615_C_1_EX_000000_LP_230421_ITS,seq230710_GW4I8,BS_210615_C_1,EX_LY_T_2021_SP_137_BS_210615_C_1_EX_000000,LS_LY_T_2021_SP_137,LY_T_2021,SP_137,2021_crushed_amplicon,T-2021-ITS-c-137,False,seq230710_GW4I8,1
SA_seq230710_GW4I8__T_2021_ITS_c_136__2021_crushed_amplicon,LP_LY_T_2021_SP_136_BS_210615_C_1_EX_000000_LP_230421_ITS,seq230710_GW4I8,BS_210615_C_1,EX_LY_T_2021_SP_136_BS_210615_C_1_EX_000000,LS_LY_T_2021_SP_136,LY_T_2021,SP_136,2021_crushed_amplicon,T-2021-ITS-c-136,False,seq230710_GW4I8,1
SA_seq230710_GW4I8__T_2021_ITS_c_135__2021_crushed_amplicon,LP_LY_T_2021_SP_135_BS_210615_C_1_EX_000000_LP_230421_ITS,seq230710_GW4I8,BS_210615_C_1,EX_LY_T_2021_SP_135_BS_210615_C_1_EX_000000,LS_LY_T_2021_SP_135,LY_T_2021,SP_135,2021_crushed_amplicon,T-2021-ITS-c-135,False,seq230710_GW4I8,1
SA_seq230710_GW4I8__T_2021_ITS_c_134__2021_crushed_amplicon,LP_LY_T_2021_SP_134_BS_210615_C_1_EX_000000_LP_230421_ITS,seq230710_GW4I8,BS_210615_C_1,EX_LY_T_2021_SP_134_BS_210615_C_1_EX_000000,LS_LY_T_2021_SP_134,LY_T_2021,SP_134,2021_crushed_amplicon,T-2021-ITS-c-134,False,seq230710_GW4I8,1
SA_seq230710_GW4I8__T_2021_ITS_c_133__2021_crushed_amplicon,LP_LY_T_2021_SP_133_BS_210615_C_1_EX_000000_LP_230421_ITS,seq230710_GW4I8,BS_210615_C_1,EX_LY_T_2021_SP_133_BS_210615_C_1_EX_000000,LS_LY_T_2021_SP_133,LY_T_2021,SP_133,2021_crushed_amplicon,T-2021-ITS-c-133,False,seq230710_GW4I8,1
SA_seq230710_GW4I8__T_2021_ITS_c_139__2021_crushed_amplicon,LP_LY_T_2021_SP_139_BS_210615_C_1_EX_000000_LP_230421_ITS,seq230710_GW4I8,BS_210615_C_1,EX_LY_T_2021_SP_139_BS_210615_C_1_EX_000000,LS_LY_T_2021_SP_139,LY_T_2021,SP_139,2021_crushed_amplicon,T-2021-ITS-c-139,False,seq230710_GW4I8,1
SA_seq230710_GW4I8__T_2021_P2_ITS_c_pos__2021_crushed_amplicon,LP_LY_X_0000_SP_000_BS_ZYMCTL_X_0_EX_000000_LP_230421_ITS,seq230710_GW4I8,BS_ZYMCTL_X_0,EX_LY_X_0000_SP_000_BS_ZYMCTL_X_0_EX_000000,LS_LY_X_0000_SP_000,LY_X_0000,SP_000,2021_crushed_amplicon,T-2021-P2-ITS-c-pos,False,seq230710_GW4I8,1
SA_seq230710_GW4I8__T_2021_ITS_c_1__2021_crushed_amplicon,LP_LY_T_2021_SP_001_BS_210615_C_1_EX_000000_LP_230420_ITS,seq230710_GW4I8,BS_210615_C_1,EX_LY_T_2021_SP_001_BS_210615_C_1_EX_000000,LS_LY_T_2021_SP_001,LY_T_2021,SP_001,2021_crushed_amplicon,T-2021-ITS-c-1,False,seq230710_GW4I8,1
SA_seq230710_GW4I8__T_2021_ITS_c_2__2021_crushed_amplicon,LP_LY_T_2021_SP_002_BS_210615_C_1_EX_000000_LP_230420_ITS,seq230710_GW4I8,BS_210615_C_1,EX_LY_T_2021_SP_002_BS_210615_C_1_EX_000000,LS_LY_T_2021_SP_002,LY_T_2021,SP_002,2021_crushed_amplicon,T-2021-ITS-c-2,False,seq230710_GW4I8,1
SA_seq230710_GW4I8__T_2021_ITS_c_17__2021_crushed_amplicon,LP_LY_T_2021_SP_017_BS_210615_C_1_EX_000000_LP_230420_ITS,seq230710_GW4I8,BS_210615_C_1,EX_LY_T_2021_SP_017_BS_210615_C_1_EX_000000,LS_LY_T_2021_SP_017,LY_T_2021,SP_017,2021_crushed_amplicon,T-2021-ITS-c-17,False,seq230710_GW4I8,1
SA_seq230710_GW4I8__T_2021_ITS_c_16__2021_crushed_amplicon,LP_LY_T_2021_SP_016_BS_210615_C_1_EX_000000_LP_230420_ITS,seq230710_GW4I8,BS_210615_C_1,EX_LY_T_2021_SP_016_BS_210615_C_1_EX_000000,LS_LY_T_2021_SP_016,LY_T_2021,SP_016,2021_crushed_amplicon,T-2021-ITS-c-16,False,seq230710_GW4I8,1
SA_seq230710_GW4I8__T_2021_ITS_c_15__2021_crushed_amplicon,LP_LY_T_2021_SP_015_BS_210615_C_1_EX_000000_LP_230420_ITS,seq230710_GW4I8,BS_210615_C_1,EX_LY_T_2021_SP_015_BS_210615_C_1_EX_000000,LS_LY_T_2021_SP_015,LY_T_2021,SP_015,2021_crushed_amplicon,T-2021-ITS-c-15,False,seq230710_GW4I8,1
SA_seq230710_GW4I8__T_2021_ITS_c_14__2021_crushed_amplicon,LP_LY_T_2021_SP_014_BS_210615_C_1_EX_000000_LP_230420_ITS,seq230710_GW4I8,BS_210615_C_1,EX_LY_T_2021_SP_014_BS_210615_C_1_EX_000000,LS_LY_T_2021_SP_014,LY_T_2021,SP_014,2021_crushed_amplicon,T-2021-ITS-c-14,False,seq230710_GW4I8,1
SA_seq230710_GW4I8__T_2021_ITS_c_13__2021_crushed_amplicon,LP_LY_T_2021_SP_013_BS_210615_C_1_EX_000000_LP_230420_ITS,seq230710_GW4I8,BS_210615_C_1,EX_LY_T_2021_SP_013_BS_210615_C_1_EX_000000,LS_LY_T_2021_SP_013,LY_T_2021,SP_013,2021_crushed_amplicon,T-2021-ITS-c-13,False,seq230710_GW4I8,1
