FF_id,FP_id,SA_id,SR_id,FF_read_direction,FF_filename,FF_relative_path,FF_reads
FF_FP_SA_seq230710_GW4I8_T_2020_ITS_c_50_2020_washed_amplicon_P01__R2,FP_SA_seq230710_GW4I8_T_2020_ITS_c_50_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_50__2020_washed_amplicon,seq230710_GW4I8,R2,T-2020-ITS-c-50_S50_L001_R2_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-50_S50_L001_R2_001.fastq.gz,39244
FF_FP_SA_seq230710_GW4I8_T_2020_ITS_c_49_2020_washed_amplicon_P01__R1,FP_SA_seq230710_GW4I8_T_2020_ITS_c_49_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_49__2020_washed_amplicon,seq230710_GW4I8,R1,T-2020-ITS-c-49_S49_L001_R1_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-49_S49_L001_R1_001.fastq.gz,37560
FF_FP_SA_seq230710_GW4I8_T_2020_ITS_c_49_2020_washed_amplicon_P01__R2,FP_SA_seq230710_GW4I8_T_2020_ITS_c_49_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_49__2020_washed_amplicon,seq230710_GW4I8,R2,T-2020-ITS-c-49_S49_L001_R2_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-49_S49_L001_R2_001.fastq.gz,37560
FF_FP_SA_seq230710_GW4I8_T_2020_ITS_c_48_2020_washed_amplicon_P01__R1,FP_SA_seq230710_GW4I8_T_2020_ITS_c_48_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_48__2020_washed_amplicon,seq230710_GW4I8,R1,T-2020-ITS-c-48_S48_L001_R1_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-48_S48_L001_R1_001.fastq.gz,32858
FF_FP_SA_seq230710_GW4I8_T_2020_ITS_c_48_2020_washed_amplicon_P01__R2,FP_SA_seq230710_GW4I8_T_2020_ITS_c_48_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_48__2020_washed_amplicon,seq230710_GW4I8,R2,T-2020-ITS-c-48_S48_L001_R2_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-48_S48_L001_R2_001.fastq.gz,32858
FF_FP_SA_seq230710_GW4I8_T_2020_ITS_c_47_2020_washed_amplicon_P01__R1,FP_SA_seq230710_GW4I8_T_2020_ITS_c_47_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_47__2020_washed_amplicon,seq230710_GW4I8,R1,T-2020-ITS-c-47_S47_L001_R1_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-47_S47_L001_R1_001.fastq.gz,27256
FF_FP_SA_seq230710_GW4I8_T_2020_ITS_c_47_2020_washed_amplicon_P01__R2,FP_SA_seq230710_GW4I8_T_2020_ITS_c_47_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_47__2020_washed_amplicon,seq230710_GW4I8,R2,T-2020-ITS-c-47_S47_L001_R2_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-47_S47_L001_R2_001.fastq.gz,27256
FF_FP_SA_seq230710_GW4I8_T_2020_ITS_c_46_2020_washed_amplicon_P01__R1,FP_SA_seq230710_GW4I8_T_2020_ITS_c_46_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_46__2020_washed_amplicon,seq230710_GW4I8,R1,T-2020-ITS-c-46_S46_L001_R1_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-46_S46_L001_R1_001.fastq.gz,31108
FF_FP_SA_seq230710_GW4I8_T_2020_ITS_c_46_2020_washed_amplicon_P01__R2,FP_SA_seq230710_GW4I8_T_2020_ITS_c_46_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_46__2020_washed_amplicon,seq230710_GW4I8,R2,T-2020-ITS-c-46_S46_L001_R2_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-46_S46_L001_R2_001.fastq.gz,31108
FF_FP_SA_seq230710_GW4I8_T_2020_ITS_c_45_2020_washed_amplicon_P01__R1,FP_SA_seq230710_GW4I8_T_2020_ITS_c_45_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_45__2020_washed_amplicon,seq230710_GW4I8,R1,T-2020-ITS-c-45_S45_L001_R1_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-45_S45_L001_R1_001.fastq.gz,33123
FF_FP_SA_seq230710_GW4I8_T_2020_ITS_c_45_2020_washed_amplicon_P01__R2,FP_SA_seq230710_GW4I8_T_2020_ITS_c_45_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_45__2020_washed_amplicon,seq230710_GW4I8,R2,T-2020-ITS-c-45_S45_L001_R2_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-45_S45_L001_R2_001.fastq.gz,33123
FF_FP_SA_seq230710_GW4I8_T_2020_ITS_c_44_2020_washed_amplicon_P01__R1,FP_SA_seq230710_GW4I8_T_2020_ITS_c_44_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_44__2020_washed_amplicon,seq230710_GW4I8,R1,T-2020-ITS-c-44_S44_L001_R1_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-44_S44_L001_R1_001.fastq.gz,30905
FF_FP_SA_seq230710_GW4I8_T_2020_ITS_c_44_2020_washed_amplicon_P01__R2,FP_SA_seq230710_GW4I8_T_2020_ITS_c_44_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_44__2020_washed_amplicon,seq230710_GW4I8,R2,T-2020-ITS-c-44_S44_L001_R2_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-44_S44_L001_R2_001.fastq.gz,30905
FF_FP_SA_seq230710_GW4I8_T_2020_ITS_c_43_2020_washed_amplicon_P01__R1,FP_SA_seq230710_GW4I8_T_2020_ITS_c_43_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_43__2020_washed_amplicon,seq230710_GW4I8,R1,T-2020-ITS-c-43_S43_L001_R1_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-43_S43_L001_R1_001.fastq.gz,27491
FF_FP_SA_seq230710_GW4I8_T_2020_ITS_c_43_2020_washed_amplicon_P01__R2,FP_SA_seq230710_GW4I8_T_2020_ITS_c_43_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_43__2020_washed_amplicon,seq230710_GW4I8,R2,T-2020-ITS-c-43_S43_L001_R2_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-43_S43_L001_R2_001.fastq.gz,27491
FF_FP_SA_seq230710_GW4I8_T_2020_ITS_c_42_2020_washed_amplicon_P01__R1,FP_SA_seq230710_GW4I8_T_2020_ITS_c_42_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_42__2020_washed_amplicon,seq230710_GW4I8,R1,T-2020-ITS-c-42_S42_L001_R1_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-42_S42_L001_R1_001.fastq.gz,23384
FF_FP_SA_seq230710_GW4I8_T_2020_ITS_c_42_2020_washed_amplicon_P01__R2,FP_SA_seq230710_GW4I8_T_2020_ITS_c_42_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_42__2020_washed_amplicon,seq230710_GW4I8,R2,T-2020-ITS-c-42_S42_L001_R2_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-42_S42_L001_R2_001.fastq.gz,23384
FF_FP_SA_seq230710_GW4I8_T_2020_ITS_c_1_2020_washed_amplicon_P01__R1,FP_SA_seq230710_GW4I8_T_2020_ITS_c_1_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_1__2020_washed_amplicon,seq230710_GW4I8,R1,T-2020-ITS-c-1_S1_L001_R1_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-1_S1_L001_R1_001.fastq.gz,30296
FF_FP_SA_seq230710_GW4I8_T_2020_ITS_c_1_2020_washed_amplicon_P01__R2,FP_SA_seq230710_GW4I8_T_2020_ITS_c_1_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_1__2020_washed_amplicon,seq230710_GW4I8,R2,T-2020-ITS-c-1_S1_L001_R2_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-1_S1_L001_R2_001.fastq.gz,30296
FF_FP_SA_seq230710_GW4I8_T_2020_ITS_c_41_2020_washed_amplicon_P01__R1,FP_SA_seq230710_GW4I8_T_2020_ITS_c_41_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_41__2020_washed_amplicon,seq230710_GW4I8,R1,T-2020-ITS-c-41_S41_L001_R1_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-41_S41_L001_R1_001.fastq.gz,21377
FF_FP_SA_seq230710_GW4I8_T_2020_ITS_c_41_2020_washed_amplicon_P01__R2,FP_SA_seq230710_GW4I8_T_2020_ITS_c_41_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_41__2020_washed_amplicon,seq230710_GW4I8,R2,T-2020-ITS-c-41_S41_L001_R2_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-41_S41_L001_R2_001.fastq.gz,21377
FF_FP_SA_seq230710_GW4I8_T_2020_ITS_c_39_2020_washed_amplicon_P01__R1,FP_SA_seq230710_GW4I8_T_2020_ITS_c_39_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_39__2020_washed_amplicon,seq230710_GW4I8,R1,T-2020-ITS-c-39_S39_L001_R1_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-39_S39_L001_R1_001.fastq.gz,41084
FF_FP_SA_seq230710_GW4I8_T_2020_ITS_c_39_2020_washed_amplicon_P01__R2,FP_SA_seq230710_GW4I8_T_2020_ITS_c_39_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_39__2020_washed_amplicon,seq230710_GW4I8,R2,T-2020-ITS-c-39_S39_L001_R2_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-39_S39_L001_R2_001.fastq.gz,41084
FF_FP_SA_seq230710_GW4I8_T_2020_ITS_c_38_2020_washed_amplicon_P01__R1,FP_SA_seq230710_GW4I8_T_2020_ITS_c_38_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_38__2020_washed_amplicon,seq230710_GW4I8,R1,T-2020-ITS-c-38_S38_L001_R1_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-38_S38_L001_R1_001.fastq.gz,29619
FF_FP_SA_seq230710_GW4I8_T_2020_ITS_c_38_2020_washed_amplicon_P01__R2,FP_SA_seq230710_GW4I8_T_2020_ITS_c_38_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_38__2020_washed_amplicon,seq230710_GW4I8,R2,T-2020-ITS-c-38_S38_L001_R2_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-38_S38_L001_R2_001.fastq.gz,29619
FF_FP_SA_seq230710_GW4I8_T_2020_ITS_c_37_2020_washed_amplicon_P01__R1,FP_SA_seq230710_GW4I8_T_2020_ITS_c_37_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_37__2020_washed_amplicon,seq230710_GW4I8,R1,T-2020-ITS-c-37_S37_L001_R1_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-37_S37_L001_R1_001.fastq.gz,33974
FF_FP_SA_seq230710_GW4I8_T_2020_ITS_c_37_2020_washed_amplicon_P01__R2,FP_SA_seq230710_GW4I8_T_2020_ITS_c_37_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_37__2020_washed_amplicon,seq230710_GW4I8,R2,T-2020-ITS-c-37_S37_L001_R2_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-37_S37_L001_R2_001.fastq.gz,33974
FF_FP_SA_seq230710_GW4I8_T_2020_ITS_c_36_2020_washed_amplicon_P01__R1,FP_SA_seq230710_GW4I8_T_2020_ITS_c_36_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_36__2020_washed_amplicon,seq230710_GW4I8,R1,T-2020-ITS-c-36_S36_L001_R1_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-36_S36_L001_R1_001.fastq.gz,38084
FF_FP_SA_seq230710_GW4I8_T_2020_ITS_c_36_2020_washed_amplicon_P01__R2,FP_SA_seq230710_GW4I8_T_2020_ITS_c_36_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_36__2020_washed_amplicon,seq230710_GW4I8,R2,T-2020-ITS-c-36_S36_L001_R2_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-36_S36_L001_R2_001.fastq.gz,38084
FF_FP_SA_seq230710_GW4I8_T_2020_ITS_c_35_2020_washed_amplicon_P01__R1,FP_SA_seq230710_GW4I8_T_2020_ITS_c_35_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_35__2020_washed_amplicon,seq230710_GW4I8,R1,T-2020-ITS-c-35_S35_L001_R1_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-35_S35_L001_R1_001.fastq.gz,38839
FF_FP_SA_seq230710_GW4I8_T_2020_ITS_c_35_2020_washed_amplicon_P01__R2,FP_SA_seq230710_GW4I8_T_2020_ITS_c_35_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_35__2020_washed_amplicon,seq230710_GW4I8,R2,T-2020-ITS-c-35_S35_L001_R2_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-35_S35_L001_R2_001.fastq.gz,38839
FF_FP_SA_seq230710_GW4I8_T_2020_ITS_c_34_2020_washed_amplicon_P01__R1,FP_SA_seq230710_GW4I8_T_2020_ITS_c_34_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_34__2020_washed_amplicon,seq230710_GW4I8,R1,T-2020-ITS-c-34_S34_L001_R1_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-34_S34_L001_R1_001.fastq.gz,28612
FF_FP_SA_seq230710_GW4I8_T_2020_ITS_c_34_2020_washed_amplicon_P01__R2,FP_SA_seq230710_GW4I8_T_2020_ITS_c_34_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_34__2020_washed_amplicon,seq230710_GW4I8,R2,T-2020-ITS-c-34_S34_L001_R2_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-34_S34_L001_R2_001.fastq.gz,28612
FF_FP_SA_seq230710_GW4I8_T_2020_ITS_c_33_2020_washed_amplicon_P01__R1,FP_SA_seq230710_GW4I8_T_2020_ITS_c_33_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_33__2020_washed_amplicon,seq230710_GW4I8,R1,T-2020-ITS-c-33_S33_L001_R1_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-33_S33_L001_R1_001.fastq.gz,30608
FF_FP_SA_seq230710_GW4I8_T_2020_ITS_c_33_2020_washed_amplicon_P01__R2,FP_SA_seq230710_GW4I8_T_2020_ITS_c_33_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_33__2020_washed_amplicon,seq230710_GW4I8,R2,T-2020-ITS-c-33_S33_L001_R2_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-33_S33_L001_R2_001.fastq.gz,30608
FF_FP_SA_seq230710_GW4I8_T_2020_ITS_c_32_2020_washed_amplicon_P01__R1,FP_SA_seq230710_GW4I8_T_2020_ITS_c_32_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_32__2020_washed_amplicon,seq230710_GW4I8,R1,T-2020-ITS-c-32_S32_L001_R1_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-32_S32_L001_R1_001.fastq.gz,38443
FF_FP_SA_seq230710_GW4I8_T_2020_ITS_c_32_2020_washed_amplicon_P01__R2,FP_SA_seq230710_GW4I8_T_2020_ITS_c_32_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_32__2020_washed_amplicon,seq230710_GW4I8,R2,T-2020-ITS-c-32_S32_L001_R2_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-32_S32_L001_R2_001.fastq.gz,38443
FF_FP_SA_seq230710_GW4I8_T_2020_ITS_c_31_2020_washed_amplicon_P01__R1,FP_SA_seq230710_GW4I8_T_2020_ITS_c_31_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_31__2020_washed_amplicon,seq230710_GW4I8,R1,T-2020-ITS-c-31_S31_L001_R1_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-31_S31_L001_R1_001.fastq.gz,46552
FF_FP_SA_seq230710_GW4I8_T_2020_ITS_c_31_2020_washed_amplicon_P01__R2,FP_SA_seq230710_GW4I8_T_2020_ITS_c_31_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_31__2020_washed_amplicon,seq230710_GW4I8,R2,T-2020-ITS-c-31_S31_L001_R2_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-31_S31_L001_R2_001.fastq.gz,46552
FF_FP_SA_seq230710_GW4I8_T_2020_ITS_c_30_2020_washed_amplicon_P01__R1,FP_SA_seq230710_GW4I8_T_2020_ITS_c_30_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_30__2020_washed_amplicon,seq230710_GW4I8,R1,T-2020-ITS-c-30_S30_L001_R1_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-30_S30_L001_R1_001.fastq.gz,32583
FF_FP_SA_seq230710_GW4I8_T_2020_ITS_c_30_2020_washed_amplicon_P01__R2,FP_SA_seq230710_GW4I8_T_2020_ITS_c_30_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_30__2020_washed_amplicon,seq230710_GW4I8,R2,T-2020-ITS-c-30_S30_L001_R2_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-30_S30_L001_R2_001.fastq.gz,32583
FF_FP_SA_seq230710_GW4I8_T_2020_ITS_c_29_2020_washed_amplicon_P01__R1,FP_SA_seq230710_GW4I8_T_2020_ITS_c_29_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_29__2020_washed_amplicon,seq230710_GW4I8,R1,T-2020-ITS-c-29_S29_L001_R1_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-29_S29_L001_R1_001.fastq.gz,26513
FF_FP_SA_seq230710_GW4I8_T_2020_ITS_c_29_2020_washed_amplicon_P01__R2,FP_SA_seq230710_GW4I8_T_2020_ITS_c_29_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_29__2020_washed_amplicon,seq230710_GW4I8,R2,T-2020-ITS-c-29_S29_L001_R2_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-29_S29_L001_R2_001.fastq.gz,26513
FF_FP_SA_seq230710_GW4I8_T_2020_ITS_c_40_2020_washed_amplicon_P01__R1,FP_SA_seq230710_GW4I8_T_2020_ITS_c_40_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_40__2020_washed_amplicon,seq230710_GW4I8,R1,T-2020-ITS-c-40_S40_L001_R1_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-40_S40_L001_R1_001.fastq.gz,38972
FF_FP_SA_seq230710_GW4I8_T_2020_ITS_c_40_2020_washed_amplicon_P01__R2,FP_SA_seq230710_GW4I8_T_2020_ITS_c_40_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_40__2020_washed_amplicon,seq230710_GW4I8,R2,T-2020-ITS-c-40_S40_L001_R2_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-40_S40_L001_R2_001.fastq.gz,38972
FF_FP_SA_seq230710_GW4I8_T_2020_ITS_c_neg_2020_washed_amplicon_P01__R1,FP_SA_seq230710_GW4I8_T_2020_ITS_c_neg_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_neg__2020_washed_amplicon,seq230710_GW4I8,R1,T-2020-ITS-c-neg_S53_L001_R1_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-neg_S53_L001_R1_001.fastq.gz,2819
FF_FP_SA_seq230710_GW4I8_T_2020_ITS_c_neg_2020_washed_amplicon_P01__R2,FP_SA_seq230710_GW4I8_T_2020_ITS_c_neg_2020_washed_amplicon__P01,SA_seq230710_GW4I8__T_2020_ITS_c_neg__2020_washed_amplicon,seq230710_GW4I8,R2,T-2020-ITS-c-neg_S53_L001_R2_001.fastq.gz,./seq230710_GW4I8/T-2020-ITS-c-neg_S53_L001_R2_001.fastq.gz,2819
FF_FP_SA_seq230714_FWU63_T_2020_16S_c_1_2020_washed_amplicon_P01__R1,FP_SA_seq230714_FWU63_T_2020_16S_c_1_2020_washed_amplicon__P01,SA_seq230714_FWU63__T_2020_16S_c_1__2020_washed_amplicon,seq230714_FWU63,R1,T-2020-16S-c-1_S1_L001_R1_001.fastq.gz,./seq230714_FWU63/T-2020-16S-c-1_S1_L001_R1_001.fastq.gz,26387
FF_FP_SA_seq230714_FWU63_T_2020_16S_c_1_2020_washed_amplicon_P01__R2,FP_SA_seq230714_FWU63_T_2020_16S_c_1_2020_washed_amplicon__P01,SA_seq230714_FWU63__T_2020_16S_c_1__2020_washed_amplicon,seq230714_FWU63,R2,T-2020-16S-c-1_S1_L001_R2_001.fastq.gz,./seq230714_FWU63/T-2020-16S-c-1_S1_L001_R2_001.fastq.gz,26387
FF_FP_SA_seq230714_FWU63_T_2020_16S_c_52_2020_washed_amplicon_P01__R1,FP_SA_seq230714_FWU63_T_2020_16S_c_52_2020_washed_amplicon__P01,SA_seq230714_FWU63__T_2020_16S_c_52__2020_washed_amplicon,seq230714_FWU63,R1,T-2020-16S-c-52_S52_L001_R1_001.fastq.gz,./seq230714_FWU63/T-2020-16S-c-52_S52_L001_R1_001.fastq.gz,37370
FF_FP_SA_seq230714_FWU63_T_2020_16S_c_52_2020_washed_amplicon_P01__R2,FP_SA_seq230714_FWU63_T_2020_16S_c_52_2020_washed_amplicon__P01,SA_seq230714_FWU63__T_2020_16S_c_52__2020_washed_amplicon,seq230714_FWU63,R2,T-2020-16S-c-52_S52_L001_R2_001.fastq.gz,./seq230714_FWU63/T-2020-16S-c-52_S52_L001_R2_001.fastq.gz,37370
FF_FP_SA_seq230714_FWU63_T_2020_16S_c_24_2020_washed_amplicon_P01__R1,FP_SA_seq230714_FWU63_T_2020_16S_c_24_2020_washed_amplicon__P01,SA_seq230714_FWU63__T_2020_16S_c_24__2020_washed_amplicon,seq230714_FWU63,R1,T-2020-16S-c-24_S24_L001_R1_001.fastq.gz,./seq230714_FWU63/T-2020-16S-c-24_S24_L001_R1_001.fastq.gz,17095
FF_FP_SA_seq230714_FWU63_T_2020_16S_c_24_2020_washed_amplicon_P01__R2,FP_SA_seq230714_FWU63_T_2020_16S_c_24_2020_washed_amplicon__P01,SA_seq230714_FWU63__T_2020_16S_c_24__2020_washed_amplicon,seq230714_FWU63,R2,T-2020-16S-c-24_S24_L001_R2_001.fastq.gz,./seq230714_FWU63/T-2020-16S-c-24_S24_L001_R2_001.fastq.gz,17095
FF_FP_SA_seq230714_FWU63_T_2020_16S_c_23_2020_washed_amplicon_P01__R1,FP_SA_seq230714_FWU63_T_2020_16S_c_23_2020_washed_amplicon__P01,SA_seq230714_FWU63__T_2020_16S_c_23__2020_washed_amplicon,seq230714_FWU63,R1,T-2020-16S-c-23_S23_L001_R1_001.fastq.gz,./seq230714_FWU63/T-2020-16S-c-23_S23_L001_R1_001.fastq.gz,29323
FF_FP_SA_seq230714_FWU63_T_2020_16S_c_23_2020_washed_amplicon_P01__R2,FP_SA_seq230714_FWU63_T_2020_16S_c_23_2020_washed_amplicon__P01,SA_seq230714_FWU63__T_2020_16S_c_23__2020_washed_amplicon,seq230714_FWU63,R2,T-2020-16S-c-23_S23_L001_R2_001.fastq.gz,./seq230714_FWU63/T-2020-16S-c-23_S23_L001_R2_001.fastq.gz,29323
FF_FP_SA_seq230714_FWU63_T_2020_16S_c_22_2020_washed_amplicon_P01__R1,FP_SA_seq230714_FWU63_T_2020_16S_c_22_2020_washed_amplicon__P01,SA_seq230714_FWU63__T_2020_16S_c_22__2020_washed_amplicon,seq230714_FWU63,R1,T-2020-16S-c-22_S22_L001_R1_001.fastq.gz,./seq230714_FWU63/T-2020-16S-c-22_S22_L001_R1_001.fastq.gz,21050
FF_FP_SA_seq230714_FWU63_T_2020_16S_c_22_2020_washed_amplicon_P01__R2,FP_SA_seq230714_FWU63_T_2020_16S_c_22_2020_washed_amplicon__P01,SA_seq230714_FWU63__T_2020_16S_c_22__2020_washed_amplicon,seq230714_FWU63,R2,T-2020-16S-c-22_S22_L001_R2_001.fastq.gz,./seq230714_FWU63/T-2020-16S-c-22_S22_L001_R2_001.fastq.gz,21050
FF_FP_SA_seq230714_FWU63_T_2020_16S_c_21_2020_washed_amplicon_P01__R1,FP_SA_seq230714_FWU63_T_2020_16S_c_21_2020_washed_amplicon__P01,SA_seq230714_FWU63__T_2020_16S_c_21__2020_washed_amplicon,seq230714_FWU63,R1,T-2020-16S-c-21_S21_L001_R1_001.fastq.gz,./seq230714_FWU63/T-2020-16S-c-21_S21_L001_R1_001.fastq.gz,31201
FF_FP_SA_seq230714_FWU63_T_2020_16S_c_21_2020_washed_amplicon_P01__R2,FP_SA_seq230714_FWU63_T_2020_16S_c_21_2020_washed_amplicon__P01,SA_seq230714_FWU63__T_2020_16S_c_21__2020_washed_amplicon,seq230714_FWU63,R2,T-2020-16S-c-21_S21_L001_R2_001.fastq.gz,./seq230714_FWU63/T-2020-16S-c-21_S21_L001_R2_001.fastq.gz,31201
FF_FP_SA_seq230714_FWU63_T_2020_16S_c_20_2020_washed_amplicon_P01__R1,FP_SA_seq230714_FWU63_T_2020_16S_c_20_2020_washed_amplicon__P01,SA_seq230714_FWU63__T_2020_16S_c_20__2020_washed_amplicon,seq230714_FWU63,R1,T-2020-16S-c-20_S20_L001_R1_001.fastq.gz,./seq230714_FWU63/T-2020-16S-c-20_S20_L001_R1_001.fastq.gz,24238
FF_FP_SA_seq230714_FWU63_T_2020_16S_c_20_2020_washed_amplicon_P01__R2,FP_SA_seq230714_FWU63_T_2020_16S_c_20_2020_washed_amplicon__P01,SA_seq230714_FWU63__T_2020_16S_c_20__2020_washed_amplicon,seq230714_FWU63,R2,T-2020-16S-c-20_S20_L001_R2_001.fastq.gz,./seq230714_FWU63/T-2020-16S-c-20_S20_L001_R2_001.fastq.gz,24238
FF_FP_SA_seq230714_FWU63_T_2020_16S_c_19_2020_washed_amplicon_P01__R1,FP_SA_seq230714_FWU63_T_2020_16S_c_19_2020_washed_amplicon__P01,SA_seq230714_FWU63__T_2020_16S_c_19__2020_washed_amplicon,seq230714_FWU63,R1,T-2020-16S-c-19_S19_L001_R1_001.fastq.gz,./seq230714_FWU63/T-2020-16S-c-19_S19_L001_R1_001.fastq.gz,27847
FF_FP_SA_seq230714_FWU63_T_2020_16S_c_19_2020_washed_amplicon_P01__R2,FP_SA_seq230714_FWU63_T_2020_16S_c_19_2020_washed_amplicon__P01,SA_seq230714_FWU63__T_2020_16S_c_19__2020_washed_amplicon,seq230714_FWU63,R2,T-2020-16S-c-19_S19_L001_R2_001.fastq.gz,./seq230714_FWU63/T-2020-16S-c-19_S19_L001_R2_001.fastq.gz,27847
