run_library_assignment_id,sequencing_run_id,library_preparation_id
RLA__seq230526_JRV78__LP__DX__R-280622-c-78__1.0__3F__2022-10-06__1__3F__63.0__ITS,seq230526_JRV78,LP__DX__R-280622-c-78__1.0__3F__2022-10-06__1__3F__63.0__ITS
RLA__seq230526_JRV78__LP__DX__R-280622-c-79__1.0__3G__2022-10-06__1__3G__75.0__ITS,seq230526_JRV78,LP__DX__R-280622-c-79__1.0__3G__2022-10-06__1__3G__75.0__ITS
RLA__seq230526_JRV78__LP__DX__R-280622-c-80__1.0__3H__2022-10-06__1__3H__87.0__ITS,seq230526_JRV78,LP__DX__R-280622-c-80__1.0__3H__2022-10-06__1__3H__87.0__ITS
RLA__seq230526_JRV78__LP__DX__R-280622-c-81__1.0__4A__2022-10-06__1__4A__4.0__ITS,seq230526_JRV78,LP__DX__R-280622-c-81__1.0__4A__2022-10-06__1__4A__4.0__ITS
RLA__seq230526_JRV78__LP__DX__R-040722-c-104__1.0__6H__2022-10-06__1__6H__90.0__ITS,seq230526_JRV78,LP__DX__R-040722-c-104__1.0__6H__2022-10-06__1__6H__90.0__ITS
RLA__seq230526_JRV78__LP__DX__R-040722-c-105__1.0__7A__2022-10-06__1__7A__7.0__ITS,seq230526_JRV78,LP__DX__R-040722-c-105__1.0__7A__2022-10-06__1__7A__7.0__ITS
RLA__seq230526_JRV78__LP__DX__R-040722-c-106__1.0__7B__2022-10-06__1__7B__19.0__ITS,seq230526_JRV78,LP__DX__R-040722-c-106__1.0__7B__2022-10-06__1__7B__19.0__ITS
RLA__seq230526_JRV78__LP__DX__R-040722-c-107__1.0__7C__2022-10-06__1__7C__31.0__ITS,seq230526_JRV78,LP__DX__R-040722-c-107__1.0__7C__2022-10-06__1__7C__31.0__ITS
RLA__seq230526_JRV78__LP__DX__R-140722-c-131__1.0__10C__2022-10-06__1__10C__34.0__ITS,seq230526_JRV78,LP__DX__R-140722-c-131__1.0__10C__2022-10-06__1__10C__34.0__ITS
RLA__seq230526_JRV78__LP__DX__R-140722-c-132__1.0__10D__2022-10-06__1__10D__46.0__ITS,seq230526_JRV78,LP__DX__R-140722-c-132__1.0__10D__2022-10-06__1__10D__46.0__ITS
RLA__seq230526_JRV78__LP__DX__R-140722-c-133__1.0__10E__2022-10-06__1__10E__58.0__ITS,seq230526_JRV78,LP__DX__R-140722-c-133__1.0__10E__2022-10-06__1__10E__58.0__ITS
RLA__seq230526_JRV78__LP__DX__R-140722-c-134__1.0__10F__2022-10-06__1__10F__70.0__ITS,seq230526_JRV78,LP__DX__R-140722-c-134__1.0__10F__2022-10-06__1__10F__70.0__ITS
RLA__seq230526_JRV78__LP__DX__R-140722-c-135__1.0__10G__2022-10-06__1__10G__82.0__ITS,seq230526_JRV78,LP__DX__R-140722-c-135__1.0__10G__2022-10-06__1__10G__82.0__ITS
RLA__seq230526_JRV78__LP__DX__R-140722-c-136__1.0__10H__2022-10-06__1__10H__94.0__ITS,seq230526_JRV78,LP__DX__R-140722-c-136__1.0__10H__2022-10-06__1__10H__94.0__ITS
RLA__seq230526_JRV78__LP__DX__R-140722-c-137__1.0__11A__2022-10-06__1__11A__11.0__ITS,seq230526_JRV78,LP__DX__R-140722-c-137__1.0__11A__2022-10-06__1__11A__11.0__ITS
RLA__seq230526_JRV78__LP__DX__R-140722-c-138__1.0__11B__2022-10-06__1__11B__23.0__ITS,seq230526_JRV78,LP__DX__R-140722-c-138__1.0__11B__2022-10-06__1__11B__23.0__ITS
RLA__seq230526_JRV78__LP__DX__R-140722-c-139__1.0__11C__2022-10-06__1__11C__35.0__ITS,seq230526_JRV78,LP__DX__R-140722-c-139__1.0__11C__2022-10-06__1__11C__35.0__ITS
RLA__seq230526_JRV78__LP__DX__R-140722-c-140__1.0__11D__2022-10-06__1__11D__47.0__ITS,seq230526_JRV78,LP__DX__R-140722-c-140__1.0__11D__2022-10-06__1__11D__47.0__ITS
RLA__seq230526_JRV78__LP__DX__R-140722-c-141__1.0__11E__2022-10-06__1__11E__59.0__ITS,seq230526_JRV78,LP__DX__R-140722-c-141__1.0__11E__2022-10-06__1__11E__59.0__ITS
RLA__seq230526_JRV78__LP__DX__R-140722-c-143__1.0__11G__2022-10-06__1__11G__83.0__ITS,seq230526_JRV78,LP__DX__R-140722-c-143__1.0__11G__2022-10-06__1__11G__83.0__ITS
RLA__seq230526_JRV78__LP__DX__R-140722-c-144__1.0__11H__2022-10-06__1__11H__95.0__ITS,seq230526_JRV78,LP__DX__R-140722-c-144__1.0__11H__2022-10-06__1__11H__95.0__ITS
RLA__seq230526_JRV78__LP__DX__H-200622-c-13-1__2.0__1A__2022-10-11__2__1A__193.0__ITS,seq230526_JRV78,LP__DX__H-200622-c-13-1__2.0__1A__2022-10-11__2__1A__193.0__ITS
RLA__seq230526_JRV78__LP__DX__H-200622-c-13-2__2.0__1B__2022-10-11__2__1B__205.0__ITS,seq230526_JRV78,LP__DX__H-200622-c-13-2__2.0__1B__2022-10-11__2__1B__205.0__ITS
RLA__seq230526_JRV78__LP__DX__H-200622-c-13-3__2.0__1C__2022-10-11__2__1C__217.0__ITS,seq230526_JRV78,LP__DX__H-200622-c-13-3__2.0__1C__2022-10-11__2__1C__217.0__ITS
RLA__seq230526_JRV78__LP__DX__H-200622-c-13-4__2.0__1D__2022-10-11__2__1D__229.0__ITS,seq230526_JRV78,LP__DX__H-200622-c-13-4__2.0__1D__2022-10-11__2__1D__229.0__ITS
RLA__seq230526_JRV78__LP__DX__R-140722-c-130__1.0__10B__2022-10-06__1__10B__22.0__ITS,seq230526_JRV78,LP__DX__R-140722-c-130__1.0__10B__2022-10-06__1__10B__22.0__ITS
RLA__seq230526_JRV78__LP__DX__H-200622-c-13-6__2.0__1F__2022-10-11__2__1F__253.0__ITS,seq230526_JRV78,LP__DX__H-200622-c-13-6__2.0__1F__2022-10-11__2__1F__253.0__ITS
RLA__seq230526_JRV78__LP__DX__R-140722-c-129__1.0__10A__2022-10-06__1__10A__10.0__ITS,seq230526_JRV78,LP__DX__R-140722-c-129__1.0__10A__2022-10-06__1__10A__10.0__ITS
RLA__seq230526_JRV78__LP__DX__R-140722-c-127__1.0__9G__2022-10-06__1__9G__81.0__ITS,seq230526_JRV78,LP__DX__R-140722-c-127__1.0__9G__2022-10-06__1__9G__81.0__ITS
RLA__seq230526_JRV78__LP__DX__R-040722-c-108__1.0__7D__2022-10-06__1__7D__43.0__ITS,seq230526_JRV78,LP__DX__R-040722-c-108__1.0__7D__2022-10-06__1__7D__43.0__ITS
RLA__seq230526_JRV78__LP__DX__R-040722-c-109__1.0__7E__2022-10-06__1__7E__55.0__ITS,seq230526_JRV78,LP__DX__R-040722-c-109__1.0__7E__2022-10-06__1__7E__55.0__ITS
RLA__seq230526_JRV78__LP__DX__R-040722-c-110__1.0__7F__2022-10-06__1__7F__67.0__ITS,seq230526_JRV78,LP__DX__R-040722-c-110__1.0__7F__2022-10-06__1__7F__67.0__ITS
RLA__seq230526_JRV78__LP__DX__R-040722-c-111__1.0__7G__2022-10-06__1__7G__79.0__ITS,seq230526_JRV78,LP__DX__R-040722-c-111__1.0__7G__2022-10-06__1__7G__79.0__ITS
RLA__seq230526_JRV78__LP__DX__R-040722-c-112__1.0__7H__2022-10-06__1__7H__91.0__ITS,seq230526_JRV78,LP__DX__R-040722-c-112__1.0__7H__2022-10-06__1__7H__91.0__ITS
RLA__seq230526_JRV78__LP__DX__R-040722-c-113__1.0__8A__2022-10-06__1__8A__8.0__ITS,seq230526_JRV78,LP__DX__R-040722-c-113__1.0__8A__2022-10-06__1__8A__8.0__ITS
RLA__seq230526_JRV78__LP__DX__R-040722-c-114__1.0__8B__2022-10-06__1__8B__20.0__ITS,seq230526_JRV78,LP__DX__R-040722-c-114__1.0__8B__2022-10-06__1__8B__20.0__ITS
RLA__seq230526_JRV78__LP__DX__R-040722-c-115__1.0__8C__2022-10-06__1__8C__32.0__ITS,seq230526_JRV78,LP__DX__R-040722-c-115__1.0__8C__2022-10-06__1__8C__32.0__ITS
RLA__seq230526_JRV78__LP__DX__R-040722-c-116__1.0__8D__2022-10-06__1__8D__44.0__ITS,seq230526_JRV78,LP__DX__R-040722-c-116__1.0__8D__2022-10-06__1__8D__44.0__ITS
RLA__seq230526_JRV78__LP__DX__R-040722-c-117__1.0__8E__2022-10-06__1__8E__56.0__ITS,seq230526_JRV78,LP__DX__R-040722-c-117__1.0__8E__2022-10-06__1__8E__56.0__ITS
RLA__seq230526_JRV78__LP__DX__R-040722-c-118__1.0__8F__2022-10-06__1__8F__68.0__ITS,seq230526_JRV78,LP__DX__R-040722-c-118__1.0__8F__2022-10-06__1__8F__68.0__ITS
RLA__seq230526_JRV78__LP__DX__R-040722-c-119__1.0__8G__2022-10-06__1__8G__80.0__ITS,seq230526_JRV78,LP__DX__R-040722-c-119__1.0__8G__2022-10-06__1__8G__80.0__ITS
RLA__seq230526_JRV78__LP__DX__R-040722-c-120__1.0__8H__2022-10-06__1__8H__92.0__ITS,seq230526_JRV78,LP__DX__R-040722-c-120__1.0__8H__2022-10-06__1__8H__92.0__ITS
RLA__seq230526_JRV78__LP__DX__R-140722-c-121__1.0__9A__2022-10-06__1__9A__9.0__ITS,seq230526_JRV78,LP__DX__R-140722-c-121__1.0__9A__2022-10-06__1__9A__9.0__ITS
RLA__seq230526_JRV78__LP__DX__R-140722-c-122__1.0__9B__2022-10-06__1__9B__21.0__ITS,seq230526_JRV78,LP__DX__R-140722-c-122__1.0__9B__2022-10-06__1__9B__21.0__ITS
RLA__seq230526_JRV78__LP__DX__R-140722-c-123__1.0__9C__2022-10-06__1__9C__33.0__ITS,seq230526_JRV78,LP__DX__R-140722-c-123__1.0__9C__2022-10-06__1__9C__33.0__ITS
RLA__seq230526_JRV78__LP__DX__R-140722-c-124__1.0__9D__2022-10-06__1__9D__45.0__ITS,seq230526_JRV78,LP__DX__R-140722-c-124__1.0__9D__2022-10-06__1__9D__45.0__ITS
RLA__seq230526_JRV78__LP__DX__R-140722-c-125__1.0__9E__2022-10-06__1__9E__57.0__ITS,seq230526_JRV78,LP__DX__R-140722-c-125__1.0__9E__2022-10-06__1__9E__57.0__ITS
RLA__seq230526_JRV78__LP__DX__R-140722-c-126__1.0__9F__2022-10-06__1__9F__69.0__ITS,seq230526_JRV78,LP__DX__R-140722-c-126__1.0__9F__2022-10-06__1__9F__69.0__ITS
RLA__seq230526_JRV78__LP__DX__R-140722-c-128__1.0__9H__2022-10-06__1__9H__93.0__ITS,seq230526_JRV78,LP__DX__R-140722-c-128__1.0__9H__2022-10-06__1__9H__93.0__ITS
RLA__seq230526_JRV78__LP__DX__R-160622-c-2__1.0__1B__2022-10-06__1__1B__13.0__ITS,seq230526_JRV78,LP__DX__R-160622-c-2__1.0__1B__2022-10-06__1__1B__13.0__ITS
RLA__seq230526_JRV78__LP__DX__R-210622-c-27__3.0__1E__2022-10-12__3__1E__145.0__ITS,seq230526_JRV78,LP__DX__R-210622-c-27__3.0__1E__2022-10-12__3__1E__145.0__ITS
RLA__seq230526_JRV78__LP__DX__R-210622-c-29__3.0__1G__2022-10-12__3__1G__169.0__ITS,seq230526_JRV78,LP__DX__R-210622-c-29__3.0__1G__2022-10-12__3__1G__169.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-58-7__4.0__4B__2022-10-12__4__4B__304.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-58-7__4.0__4B__2022-10-12__4__4B__304.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-59-1__4.0__2022-10-12__tube__316.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-59-1__4.0__2022-10-12__tube__316.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-59-2__4.0__4D__2022-10-12__4__4D__328.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-59-2__4.0__4D__2022-10-12__4__4D__328.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-59-3__4.0__4E__2022-10-12__4__4E__340.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-59-3__4.0__4E__2022-10-12__4__4E__340.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-59-4__4.0__4F__2022-10-12__4__4F__352.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-59-4__4.0__4F__2022-10-12__4__4F__352.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-59-5__4.0__4G__2022-10-12__4__4G__364.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-59-5__4.0__4G__2022-10-12__4__4G__364.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-59-6__4.0__4H__2022-10-12__4__4H__376.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-59-6__4.0__4H__2022-10-12__4__4H__376.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-59-7__4.0__5A__2022-10-12__4__5A__293.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-59-7__4.0__5A__2022-10-12__4__5A__293.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-58-6__4.0__2022-10-12__tube__292.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-58-6__4.0__2022-10-12__tube__292.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-60-1__4.0__5B__2022-10-12__4__5B__305.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-60-1__4.0__5B__2022-10-12__4__5B__305.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-60-3__4.0__5D__2022-10-12__4__5D__329.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-60-3__4.0__5D__2022-10-12__4__5D__329.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-60-4__4.0__5E__2022-10-12__4__5E__341.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-60-4__4.0__5E__2022-10-12__4__5E__341.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-60-5__4.0__5F__2022-10-12__4__5F__353.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-60-5__4.0__5F__2022-10-12__4__5F__353.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-60-7__4.0__5H__2022-10-12__4__5H__377.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-60-7__4.0__5H__2022-10-12__4__5H__377.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-61-1__4.0__6A__2022-10-12__4__6A__294.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-61-1__4.0__6A__2022-10-12__4__6A__294.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-61-2__4.0__6B__2022-10-12__4__6B__306.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-61-2__4.0__6B__2022-10-12__4__6B__306.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-61-3__4.0__6C__2022-10-12__4__6C__318.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-61-3__4.0__6C__2022-10-12__4__6C__318.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-60-2__4.0__5C__2022-10-12__4__5C__317.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-60-2__4.0__5C__2022-10-12__4__5C__317.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-58-5__4.0__3H__2022-10-12__4__3H__375.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-58-5__4.0__3H__2022-10-12__4__3H__375.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-58-4__4.0__3G__2022-10-12__4__3G__363.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-58-4__4.0__3G__2022-10-12__4__3G__363.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-58-3__4.0__3F__2022-10-12__4__3F__351.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-58-3__4.0__3F__2022-10-12__4__3F__351.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-50-4__4.0__1C__2022-10-12__4__1C__313.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-50-4__4.0__1C__2022-10-12__4__1C__313.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-50-5__4.0__1D__2022-10-12__4__1D__325.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-50-5__4.0__1D__2022-10-12__4__1D__325.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-50-6__4.0__1E__2022-10-12__4__1E__337.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-50-6__4.0__1E__2022-10-12__4__1E__337.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-50-7__4.0__1F__2022-10-12__4__1F__349.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-50-7__4.0__1F__2022-10-12__4__1F__349.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-51-1__4.0__1G__2022-10-12__4__1G__361.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-51-1__4.0__1G__2022-10-12__4__1G__361.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-51-2__4.0__1H__2022-10-12__4__1H__373.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-51-2__4.0__1H__2022-10-12__4__1H__373.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-51-3__4.0__2A__2022-10-12__4__2A__290.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-51-3__4.0__2A__2022-10-12__4__2A__290.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-51-4__4.0__2022-10-12__tube__302.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-51-4__4.0__2022-10-12__tube__302.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-51-5__4.0__2C__2022-10-12__4__2C__314.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-51-5__4.0__2C__2022-10-12__4__2C__314.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-51-6__4.0__2D__2022-10-12__4__2D__326.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-51-6__4.0__2D__2022-10-12__4__2D__326.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-51-7__4.0__2E__2022-10-12__4__2E__338.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-51-7__4.0__2E__2022-10-12__4__2E__338.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-52__4.0__2F__2022-10-12__4__2F__350.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-52__4.0__2F__2022-10-12__4__2F__350.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-53__4.0__2G__2022-10-12__4__2G__362.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-53__4.0__2G__2022-10-12__4__2G__362.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-54__4.0__2H__2022-10-12__4__2H__374.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-54__4.0__2H__2022-10-12__4__2H__374.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-55__4.0__2022-10-12__tube__291.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-55__4.0__2022-10-12__tube__291.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-56__4.0__2022-10-12__tube__303.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-56__4.0__2022-10-12__tube__303.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-57__4.0__3C__2022-10-12__4__3C__315.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-57__4.0__3C__2022-10-12__4__3C__315.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-58-1__4.0__2022-10-12__tube__327.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-58-1__4.0__2022-10-12__tube__327.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-58-2__4.0__3E__2022-10-12__4__3E__339.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-58-2__4.0__3E__2022-10-12__4__3E__339.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-61-4__4.0__6D__2022-10-12__4__6D__330.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-61-4__4.0__6D__2022-10-12__4__6D__330.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-61-5__4.0__2022-10-12__tube__342.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-61-5__4.0__2022-10-12__tube__342.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-61-6__4.0__6F__2022-10-12__4__6F__354.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-61-6__4.0__6F__2022-10-12__4__6F__354.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-61-7__4.0__6G__2022-10-12__4__6G__366.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-61-7__4.0__6G__2022-10-12__4__6G__366.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-70-4__4.0__9G__2022-10-12__4__9G__369.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-70-4__4.0__9G__2022-10-12__4__9G__369.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-70-5__4.0__9H__2022-10-12__4__9H__381.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-70-5__4.0__9H__2022-10-12__4__9H__381.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-70-6__4.0__10A__2022-10-12__4__10A__298.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-70-6__4.0__10A__2022-10-12__4__10A__298.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-70-7__4.0__10B__2022-10-12__4__10B__310.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-70-7__4.0__10B__2022-10-12__4__10B__310.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-71-1__4.0__10C__2022-10-12__4__10C__322.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-71-1__4.0__10C__2022-10-12__4__10C__322.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-71-2__4.0__10D__2022-10-12__4__10D__334.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-71-2__4.0__10D__2022-10-12__4__10D__334.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-71-3__4.0__10E__2022-10-12__4__10E__346.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-71-3__4.0__10E__2022-10-12__4__10E__346.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-71-4__4.0__10F__2022-10-12__4__10F__358.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-71-4__4.0__10F__2022-10-12__4__10F__358.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-71-5__4.0__10G__2022-10-12__4__10G__370.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-71-5__4.0__10G__2022-10-12__4__10G__370.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-71-6__4.0__10H__2022-10-12__4__10H__382.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-71-6__4.0__10H__2022-10-12__4__10H__382.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-71-7__4.0__11A__2022-10-12__4__11A__299.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-71-7__4.0__11A__2022-10-12__4__11A__299.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-72-1__4.0__11B__2022-10-12__4__11B__311.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-72-1__4.0__11B__2022-10-12__4__11B__311.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-72-2__4.0__11C__2022-10-12__4__11C__323.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-72-2__4.0__11C__2022-10-12__4__11C__323.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-72-3__4.0__11D__2022-10-12__4__11D__335.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-72-3__4.0__11D__2022-10-12__4__11D__335.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-72-4__4.0__11E__2022-10-12__4__11E__347.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-72-4__4.0__11E__2022-10-12__4__11E__347.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-72-5__4.0__11F__2022-10-12__4__11F__359.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-72-5__4.0__11F__2022-10-12__4__11F__359.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-72-6__4.0__11G__2022-10-12__4__11G__371.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-72-6__4.0__11G__2022-10-12__4__11G__371.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-72-7__4.0__11H__2022-10-12__4__11H__383.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-72-7__4.0__11H__2022-10-12__4__11H__383.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-60-6__4.0__2022-10-12__tube__300.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-60-6__4.0__2022-10-12__tube__300.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-70-3__4.0__9F__2022-10-12__4__9F__357.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-70-3__4.0__9F__2022-10-12__4__9F__357.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-50-3__4.0__1B__2022-10-12__4__1B__301.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-50-3__4.0__1B__2022-10-12__4__1B__301.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-70-2__4.0__9E__2022-10-12__4__9E__345.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-70-2__4.0__9E__2022-10-12__4__9E__345.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-69__4.0__9C__2022-10-12__4__9C__321.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-69__4.0__9C__2022-10-12__4__9C__321.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-62-1__4.0__6H__2022-10-12__4__6H__378.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-62-1__4.0__6H__2022-10-12__4__6H__378.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-62-2__4.0__7A__2022-10-12__4__7A__295.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-62-2__4.0__7A__2022-10-12__4__7A__295.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-62-3__4.0__7B__2022-10-12__4__7B__307.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-62-3__4.0__7B__2022-10-12__4__7B__307.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-62-4__4.0__7C__2022-10-12__4__7C__319.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-62-4__4.0__7C__2022-10-12__4__7C__319.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-62-5__4.0__7D__2022-10-12__4__7D__331.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-62-5__4.0__7D__2022-10-12__4__7D__331.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-62-6__4.0__7E__2022-10-12__4__7E__343.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-62-6__4.0__7E__2022-10-12__4__7E__343.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-62-7__4.0__7F__2022-10-12__4__7F__355.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-62-7__4.0__7F__2022-10-12__4__7F__355.0__ITS
RLA__seq230526_JRV78__LP__DX__A-230622-c-63-1__4.0__7G__2022-10-12__4__7G__367.0__ITS,seq230526_JRV78,LP__DX__A-230622-c-63-1__4.0__7G__2022-10-12__4__7G__367.0__ITS
