bio_sample_ID,plot,letter,cultivar,spray,washed_date,DNA_plate_number,DNA_ext_date,Days_between_DNA_x,DNA_conc_individual,DNA_conc_plate,amplicon,lib_plate_number,plate_position,PCR1_date,PCR2_date,lib_DNA_conc,index_set,S5_index,N7_index,index_pair,seq_sample_ID,run_number,run_ID,note,YEAR,LEAF_PROTOCOL,LIBRARY_PREPARATION,Unnamed: 0,dir_name,full_path,forward_fq,reverse_fq,corrected_forward_fq,corrected_reverse_fq,current_seq_sample_ID,correct_seq_sample_ID,suggested_correct_seq_sample_ID,SUGGESTED_EQUALS_CORRECT,ALREADY_CORRECT,location,sample_date,LY,SP,LY_SP,SP_sample_number,SP_plot,SP_id_on_field_2022,SP_cultivar,SP_spray,SP_fertilizer,SP_lane,SP_parcel,SP_location,triplicate,BS,EX,LP,LY_SP_BS,LY_SP_BS_EX,LY_SP_BS_EX_LP
R-210622-w-19-7,19.0,A16,Rembrandt,y,2023-03-10,13.0,2023-03-28,18.0,,0.17007424008726832,ITS,13.0,6A,,2023-10-03 00:00:00,4.312124977378402,1,S501,N706,6.0,R-210622-ITS-w-19-7,4.0,seq240508_LNERQ,,2022,WASHED,amplicon,10.0,seq240508_LNERQ,/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240508_LNERQ,R-210622-ITS-w-19-7_S31_L001_R1_001.fastq.gz,R-210622-ITS-w-19-7_S31_L001_R2_001.fastq.gz,R-210622-ITS-w-19-7_S31_L001_R1_001.fastq.gz,R-210622-ITS-w-19-7_S31_L001_R2_001.fastq.gz,R-210622-ITS-w-19-7,,R-210622-ITS-w-19-7,False,True,R,210622,LY_R_2022,SP_019,LY_R_2022__SP_019,19.0,19.0,A16,Rembrandt,False,NORMAL,13.0,12.0,R,7,BS_210622_W_7,EX_230328,LP_231003_ITS,LY_R_2022__SP_019__BS_210622_W_7,LY_R_2022__SP_019__BS_210622_W_7__EX_230328,LY_R_2022__SP_019__BS_210622_W_7__EX_230328__LP_231003_ITS
L-230622-w-1-1,1.0,A7,Heerup,y,2023-06-16,10.0,2023-07-03,17.0,,0.093,16S,10.0,1A,,2024-01-12 00:00:00,6.21770775079151,2,S501,N715,193.0,L-230622-16S-w-1-1,4.0,seq240508_LNERQ,,2022,WASHED,amplicon,10.0,seq240508_LNERQ,/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240508_LNERQ,L-230622-16S-w-1-1_S1_L001_R1_001.fastq.gz,L-230622-16S-w-1-1_S1_L001_R2_001.fastq.gz,L-230622-16S-w-1-1_S1_L001_R1_001.fastq.gz,L-230622-16S-w-1-1_S1_L001_R2_001.fastq.gz,L-230622-16S-w-1-1,,L-230622-16S-w-1-1,False,True,L,230622,LY_L_2022,SP_001,LY_L_2022__SP_001,1.0,1.0,A7,Heerup,False,,1.0,12.0,L,1,BS_230622_W_1,EX_230703,LP_240112_16S,LY_L_2022__SP_001__BS_230622_W_1,LY_L_2022__SP_001__BS_230622_W_1__EX_230703,LY_L_2022__SP_001__BS_230622_W_1__EX_230703__LP_240112_16S
R-210622-w-19-5,19.0,A16,Rembrandt,y,2023-03-10,13.0,2023-03-27,17.0,,0.19948651703673434,ITS,13.0,5G,,2023-10-03 00:00:00,17.164526000753238,1,S507,N705,77.0,R-210622-ITS-w-19-5,4.0,seq240508_LNERQ,,2022,WASHED,amplicon,10.0,seq240508_LNERQ,/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240508_LNERQ,R-210622-ITS-w-19-5_S29_L001_R1_001.fastq.gz,R-210622-ITS-w-19-5_S29_L001_R2_001.fastq.gz,R-210622-ITS-w-19-5_S29_L001_R1_001.fastq.gz,R-210622-ITS-w-19-5_S29_L001_R2_001.fastq.gz,R-210622-ITS-w-19-5,,R-210622-ITS-w-19-5,False,True,R,210622,LY_R_2022,SP_019,LY_R_2022__SP_019,19.0,19.0,A16,Rembrandt,False,NORMAL,13.0,12.0,R,5,BS_210622_W_5,EX_230327,LP_231003_ITS,LY_R_2022__SP_019__BS_210622_W_5,LY_R_2022__SP_019__BS_210622_W_5__EX_230327,LY_R_2022__SP_019__BS_210622_W_5__EX_230327__LP_231003_ITS
L-230622-w-12-6,12.0,A5,Kvium,y,2023-07-03,10.0,2023-07-14,11.0,,0.008,16S,10.0,11C,,2024-01-12 00:00:00,7.711047986715093,2,S503,N727,227.0,L-230622-16S-w-12-6,4.0,seq240508_LNERQ,DNA_input_below_100pg,2022,WASHED,amplicon,10.0,seq240508_LNERQ,/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240508_LNERQ,L-230622-16S-w-12-6_S75_L001_R1_001.fastq.gz,L-230622-16S-w-12-6_S75_L001_R2_001.fastq.gz,L-230622-16S-w-12-6_S75_L001_R1_001.fastq.gz,L-230622-16S-w-12-6_S75_L001_R2_001.fastq.gz,L-230622-16S-w-12-6,,L-230622-16S-w-12-6,False,True,L,230622,LY_L_2022,SP_012,LY_L_2022__SP_012,12.0,12.0,A5,Kvium,False,,2.0,97.0,L,6,BS_230622_W_6,EX_230714,LP_240112_16S,LY_L_2022__SP_012__BS_230622_W_6,LY_L_2022__SP_012__BS_230622_W_6__EX_230714,LY_L_2022__SP_012__BS_230622_W_6__EX_230714__LP_240112_16S
L-230622-w-12-5,12.0,A5,Kvium,y,2023-07-03,10.0,2023-07-14,11.0,,0.022,16S,10.0,11B,,2024-01-12 00:00:00,1.4547881017483077,2,S502,N727,215.0,L-230622-16S-w-12-5,4.0,seq240508_LNERQ,DNA_input_below_100pg,2022,WASHED,amplicon,10.0,seq240508_LNERQ,/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240508_LNERQ,L-230622-16S-w-12-5_S74_L001_R1_001.fastq.gz,L-230622-16S-w-12-5_S74_L001_R2_001.fastq.gz,L-230622-16S-w-12-5_S74_L001_R1_001.fastq.gz,L-230622-16S-w-12-5_S74_L001_R2_001.fastq.gz,L-230622-16S-w-12-5,,L-230622-16S-w-12-5,False,True,L,230622,LY_L_2022,SP_012,LY_L_2022__SP_012,12.0,12.0,A5,Kvium,False,,2.0,97.0,L,5,BS_230622_W_5,EX_230714,LP_240112_16S,LY_L_2022__SP_012__BS_230622_W_5,LY_L_2022__SP_012__BS_230622_W_5__EX_230714,LY_L_2022__SP_012__BS_230622_W_5__EX_230714__LP_240112_16S
L-230622-w-12-4,12.0,A5,Kvium,y,2023-07-03,10.0,2023-07-14,11.0,,0.033,16S,10.0,11A,,2024-01-12 00:00:00,1.814424730063781,2,S501,N727,203.0,L-230622-16S-w-12-4,4.0,seq240508_LNERQ,DNA_input_below_100pg,2022,WASHED,amplicon,10.0,seq240508_LNERQ,/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240508_LNERQ,L-230622-16S-w-12-4_S73_L001_R1_001.fastq.gz,L-230622-16S-w-12-4_S73_L001_R2_001.fastq.gz,L-230622-16S-w-12-4_S73_L001_R1_001.fastq.gz,L-230622-16S-w-12-4_S73_L001_R2_001.fastq.gz,L-230622-16S-w-12-4,,L-230622-16S-w-12-4,False,True,L,230622,LY_L_2022,SP_012,LY_L_2022__SP_012,12.0,12.0,A5,Kvium,False,,2.0,97.0,L,4,BS_230622_W_4,EX_230714,LP_240112_16S,LY_L_2022__SP_012__BS_230622_W_4,LY_L_2022__SP_012__BS_230622_W_4__EX_230714,LY_L_2022__SP_012__BS_230622_W_4__EX_230714__LP_240112_16S
L-230622-w-12-3,12.0,A5,Kvium,y,2023-07-03,10.0,2023-07-14,11.0,,0.05,16S,10.0,10H,,2024-01-12 00:00:00,22.965799593257675,2,S508,N726,286.0,L-230622-16S-w-12-3,4.0,seq240508_LNERQ,,2022,WASHED,amplicon,10.0,seq240508_LNERQ,/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240508_LNERQ,L-230622-16S-w-12-3_S72_L001_R1_001.fastq.gz,L-230622-16S-w-12-3_S72_L001_R2_001.fastq.gz,L-230622-16S-w-12-3_S72_L001_R1_001.fastq.gz,L-230622-16S-w-12-3_S72_L001_R2_001.fastq.gz,L-230622-16S-w-12-3,,L-230622-16S-w-12-3,False,True,L,230622,LY_L_2022,SP_012,LY_L_2022__SP_012,12.0,12.0,A5,Kvium,False,,2.0,97.0,L,3,BS_230622_W_3,EX_230714,LP_240112_16S,LY_L_2022__SP_012__BS_230622_W_3,LY_L_2022__SP_012__BS_230622_W_3__EX_230714,LY_L_2022__SP_012__BS_230622_W_3__EX_230714__LP_240112_16S
L-230622-w-12-2,12.0,A5,Kvium,y,2023-07-03,10.0,2023-07-14,11.0,,0.045,16S,10.0,10G,,2024-01-12 00:00:00,1.4592176258809662,2,S507,N726,274.0,L-230622-16S-w-12-2,4.0,seq240508_LNERQ,,2022,WASHED,amplicon,10.0,seq240508_LNERQ,/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240508_LNERQ,L-230622-16S-w-12-2_S71_L001_R1_001.fastq.gz,L-230622-16S-w-12-2_S71_L001_R2_001.fastq.gz,L-230622-16S-w-12-2_S71_L001_R1_001.fastq.gz,L-230622-16S-w-12-2_S71_L001_R2_001.fastq.gz,L-230622-16S-w-12-2,,L-230622-16S-w-12-2,False,True,L,230622,LY_L_2022,SP_012,LY_L_2022__SP_012,12.0,12.0,A5,Kvium,False,,2.0,97.0,L,2,BS_230622_W_2,EX_230714,LP_240112_16S,LY_L_2022__SP_012__BS_230622_W_2,LY_L_2022__SP_012__BS_230622_W_2__EX_230714,LY_L_2022__SP_012__BS_230622_W_2__EX_230714__LP_240112_16S
L-230622-w-12-1,12.0,A5,Kvium,y,2023-07-03,10.0,2023-07-13,10.0,,0.403,16S,10.0,10F,,2024-01-12 00:00:00,14.066335738785565,2,S506,N726,262.0,L-230622-16S-w-12-1,4.0,seq240508_LNERQ,,2022,WASHED,amplicon,10.0,seq240508_LNERQ,/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240508_LNERQ,L-230622-16S-w-12-1_S70_L001_R1_001.fastq.gz,L-230622-16S-w-12-1_S70_L001_R2_001.fastq.gz,L-230622-16S-w-12-1_S70_L001_R1_001.fastq.gz,L-230622-16S-w-12-1_S70_L001_R2_001.fastq.gz,L-230622-16S-w-12-1,,L-230622-16S-w-12-1,False,True,L,230622,LY_L_2022,SP_012,LY_L_2022__SP_012,12.0,12.0,A5,Kvium,False,,2.0,97.0,L,1,BS_230622_W_1,EX_230713,LP_240112_16S,LY_L_2022__SP_012__BS_230622_W_1,LY_L_2022__SP_012__BS_230622_W_1__EX_230713,LY_L_2022__SP_012__BS_230622_W_1__EX_230713__LP_240112_16S
L-230622-w-11-2,11.0,A16,Rembrandt,y,2023-06-22,10.0,2023-07-13,21.0,,0.252,16S,10.0,9H,,2024-01-12 00:00:00,4.452557658148267,2,S508,N724,285.0,L-230622-16S-w-11-2,4.0,seq240508_LNERQ,,2022,WASHED,amplicon,10.0,seq240508_LNERQ,/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240508_LNERQ,L-230622-16S-w-11-2_S69_L001_R1_001.fastq.gz,L-230622-16S-w-11-2_S69_L001_R2_001.fastq.gz,L-230622-16S-w-11-2_S69_L001_R1_001.fastq.gz,L-230622-16S-w-11-2_S69_L001_R2_001.fastq.gz,L-230622-16S-w-11-2,,L-230622-16S-w-11-2,False,True,L,230622,LY_L_2022,SP_011,LY_L_2022__SP_011,11.0,11.0,A16,Rembrandt,False,,2.0,83.0,L,2,BS_230622_W_2,EX_230713,LP_240112_16S,LY_L_2022__SP_011__BS_230622_W_2,LY_L_2022__SP_011__BS_230622_W_2__EX_230713,LY_L_2022__SP_011__BS_230622_W_2__EX_230713__LP_240112_16S
L-230622-w-11-1,11.0,A16,Rembrandt,y,2023-06-22,10.0,2023-07-13,21.0,,0.016,16S,10.0,9G,,2024-01-12 00:00:00,0.21251533022662464,2,S507,N724,273.0,L-230622-16S-w-11-1,4.0,seq240508_LNERQ,DNA_input_below_100pg,2022,WASHED,amplicon,10.0,seq240508_LNERQ,/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240508_LNERQ,L-230622-16S-w-11-1_S68_L001_R1_001.fastq.gz,L-230622-16S-w-11-1_S68_L001_R2_001.fastq.gz,L-230622-16S-w-11-1_S68_L001_R1_001.fastq.gz,L-230622-16S-w-11-1_S68_L001_R2_001.fastq.gz,L-230622-16S-w-11-1,,L-230622-16S-w-11-1,False,True,L,230622,LY_L_2022,SP_011,LY_L_2022__SP_011,11.0,11.0,A16,Rembrandt,False,,2.0,83.0,L,1,BS_230622_W_1,EX_230713,LP_240112_16S,LY_L_2022__SP_011__BS_230622_W_1,LY_L_2022__SP_011__BS_230622_W_1__EX_230713,LY_L_2022__SP_011__BS_230622_W_1__EX_230713__LP_240112_16S
R-210622-w-20-5,20.0,A7,Heerup,y,2023-03-10,13.0,2023-03-28,18.0,,1.2190420280368155,16S,13.0,6F,17/004/24,2024-04-18 00:00:00,19.59623536018402,3,S517,N706,162.0,R-210622-16S-w-20-5,4.0,seq240508_LNERQ,,2022,WASHED,amplicon,10.0,seq240508_LNERQ,/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240508_LNERQ,R-210622-16S-w-20-5_S132_L001_R1_001.fastq.gz,R-210622-16S-w-20-5_S132_L001_R2_001.fastq.gz,R-210622-16S-w-20-5_S132_L001_R1_001.fastq.gz,R-210622-16S-w-20-5_S132_L001_R2_001.fastq.gz,R-210622-16S-w-20-5,,R-210622-16S-w-20-5,False,True,R,210622,LY_R_2022,SP_020,LY_R_2022__SP_020,20.0,20.0,A7,Heerup,False,NORMAL,13.0,19.0,R,5,BS_210622_W_5,EX_230328,LP_240418_16S,LY_R_2022__SP_020__BS_210622_W_5,LY_R_2022__SP_020__BS_210622_W_5__EX_230328,LY_R_2022__SP_020__BS_210622_W_5__EX_230328__LP_240418_16S
R-210622-w-20-4,20.0,A7,Heerup,y,2023-03-10,13.0,2023-03-28,18.0,,0.145867732259924,16S,13.0,6E,17/004/24,2024-04-18 00:00:00,18.149127685653657,3,S516,N706,150.0,R-210622-16S-w-20-4,4.0,seq240508_LNERQ,,2022,WASHED,amplicon,10.0,seq240508_LNERQ,/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240508_LNERQ,R-210622-16S-w-20-4_S131_L001_R1_001.fastq.gz,R-210622-16S-w-20-4_S131_L001_R2_001.fastq.gz,R-210622-16S-w-20-4_S131_L001_R1_001.fastq.gz,R-210622-16S-w-20-4_S131_L001_R2_001.fastq.gz,R-210622-16S-w-20-4,,R-210622-16S-w-20-4,False,True,R,210622,LY_R_2022,SP_020,LY_R_2022__SP_020,20.0,20.0,A7,Heerup,False,NORMAL,13.0,19.0,R,4,BS_210622_W_4,EX_230328,LP_240418_16S,LY_R_2022__SP_020__BS_210622_W_4,LY_R_2022__SP_020__BS_210622_W_4__EX_230328,LY_R_2022__SP_020__BS_210622_W_4__EX_230328__LP_240418_16S
R-210622-w-20-3,20.0,A7,Heerup,y,2023-03-10,13.0,2023-03-28,18.0,,0.24615365663333078,16S,13.0,6D,17/004/24,2024-04-18 00:00:00,17.356577050384185,3,S515,N706,138.0,R-210622-16S-w-20-3,4.0,seq240508_LNERQ,,2022,WASHED,amplicon,10.0,seq240508_LNERQ,/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240508_LNERQ,R-210622-16S-w-20-3_S130_L001_R1_001.fastq.gz,R-210622-16S-w-20-3_S130_L001_R2_001.fastq.gz,R-210622-16S-w-20-3_S130_L001_R1_001.fastq.gz,R-210622-16S-w-20-3_S130_L001_R2_001.fastq.gz,R-210622-16S-w-20-3,,R-210622-16S-w-20-3,False,True,R,210622,LY_R_2022,SP_020,LY_R_2022__SP_020,20.0,20.0,A7,Heerup,False,NORMAL,13.0,19.0,R,3,BS_210622_W_3,EX_230328,LP_240418_16S,LY_R_2022__SP_020__BS_210622_W_3,LY_R_2022__SP_020__BS_210622_W_3__EX_230328,LY_R_2022__SP_020__BS_210622_W_3__EX_230328__LP_240418_16S
R-210622-w-20-2,20.0,A7,Heerup,y,2023-03-10,13.0,2023-03-28,18.0,,0.153044514742033,16S,13.0,6C,17/004/24,2024-04-18 00:00:00,14.903923929653288,3,S513,N706,126.0,R-210622-16S-w-20-2,4.0,seq240508_LNERQ,,2022,WASHED,amplicon,10.0,seq240508_LNERQ,/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240508_LNERQ,R-210622-16S-w-20-2_S129_L001_R1_001.fastq.gz,R-210622-16S-w-20-2_S129_L001_R2_001.fastq.gz,R-210622-16S-w-20-2_S129_L001_R1_001.fastq.gz,R-210622-16S-w-20-2_S129_L001_R2_001.fastq.gz,R-210622-16S-w-20-2,,R-210622-16S-w-20-2,False,True,R,210622,LY_R_2022,SP_020,LY_R_2022__SP_020,20.0,20.0,A7,Heerup,False,NORMAL,13.0,19.0,R,2,BS_210622_W_2,EX_230328,LP_240418_16S,LY_R_2022__SP_020__BS_210622_W_2,LY_R_2022__SP_020__BS_210622_W_2__EX_230328,LY_R_2022__SP_020__BS_210622_W_2__EX_230328__LP_240418_16S
R-210622-w-20-1,20.0,A7,Heerup,y,2023-03-10,13.0,2023-03-28,18.0,,0.20442891799437496,16S,13.0,6B,17/004/24,2024-04-18 00:00:00,12.884657958822228,3,S511,N706,114.0,R-210622-16S-w-20-1,4.0,seq240508_LNERQ,,2022,WASHED,amplicon,10.0,seq240508_LNERQ,/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240508_LNERQ,R-210622-16S-w-20-1_S128_L001_R1_001.fastq.gz,R-210622-16S-w-20-1_S128_L001_R2_001.fastq.gz,R-210622-16S-w-20-1_S128_L001_R1_001.fastq.gz,R-210622-16S-w-20-1_S128_L001_R2_001.fastq.gz,R-210622-16S-w-20-1,,R-210622-16S-w-20-1,False,True,R,210622,LY_R_2022,SP_020,LY_R_2022__SP_020,20.0,20.0,A7,Heerup,False,NORMAL,13.0,19.0,R,1,BS_210622_W_1,EX_230328,LP_240418_16S,LY_R_2022__SP_020__BS_210622_W_1,LY_R_2022__SP_020__BS_210622_W_1__EX_230328,LY_R_2022__SP_020__BS_210622_W_1__EX_230328__LP_240418_16S
L-230622-w-10-7,10.0,A7,Heerup,y,2023-06-22,10.0,2023-07-13,21.0,,0.018,16S,10.0,9F,,2024-01-12 00:00:00,0.12413868666951514,2,S506,N724,261.0,L-230622-16S-w-10-7,4.0,seq240508_LNERQ,DNA_input_below_100pg,2022,WASHED,amplicon,10.0,seq240508_LNERQ,/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240508_LNERQ,L-230622-16S-w-10-7_S67_L001_R1_001.fastq.gz,L-230622-16S-w-10-7_S67_L001_R2_001.fastq.gz,L-230622-16S-w-10-7_S67_L001_R1_001.fastq.gz,L-230622-16S-w-10-7_S67_L001_R2_001.fastq.gz,L-230622-16S-w-10-7,,L-230622-16S-w-10-7,False,True,L,230622,LY_L_2022,SP_010,LY_L_2022__SP_010,10.0,10.0,A7,Heerup,False,,2.0,66.0,L,7,BS_230622_W_7,EX_230713,LP_240112_16S,LY_L_2022__SP_010__BS_230622_W_7,LY_L_2022__SP_010__BS_230622_W_7__EX_230713,LY_L_2022__SP_010__BS_230622_W_7__EX_230713__LP_240112_16S
L-230622-w-10-6,10.0,A7,Heerup,y,2023-06-22,10.0,2023-07-13,21.0,,0.008,16S,10.0,9E,,2024-01-12 00:00:00,4.241447556267176,2,S505,N724,249.0,L-230622-16S-w-10-6,4.0,seq240508_LNERQ,DNA_input_below_100pg,2022,WASHED,amplicon,10.0,seq240508_LNERQ,/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240508_LNERQ,L-230622-16S-w-10-6_S66_L001_R1_001.fastq.gz,L-230622-16S-w-10-6_S66_L001_R2_001.fastq.gz,L-230622-16S-w-10-6_S66_L001_R1_001.fastq.gz,L-230622-16S-w-10-6_S66_L001_R2_001.fastq.gz,L-230622-16S-w-10-6,,L-230622-16S-w-10-6,False,True,L,230622,LY_L_2022,SP_010,LY_L_2022__SP_010,10.0,10.0,A7,Heerup,False,,2.0,66.0,L,6,BS_230622_W_6,EX_230713,LP_240112_16S,LY_L_2022__SP_010__BS_230622_W_6,LY_L_2022__SP_010__BS_230622_W_6__EX_230713,LY_L_2022__SP_010__BS_230622_W_6__EX_230713__LP_240112_16S
L-230622-w-10-5,10.0,A7,Heerup,y,2023-06-22,10.0,2023-07-13,21.0,,0.009,16S,10.0,9D,,2024-01-12 00:00:00,0.16600023542666195,2,S504,N724,237.0,L-230622-16S-w-10-5,4.0,seq240508_LNERQ,DNA_input_below_100pg,2022,WASHED,amplicon,10.0,seq240508_LNERQ,/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240508_LNERQ,L-230622-16S-w-10-5_S65_L001_R1_001.fastq.gz,L-230622-16S-w-10-5_S65_L001_R2_001.fastq.gz,L-230622-16S-w-10-5_S65_L001_R1_001.fastq.gz,L-230622-16S-w-10-5_S65_L001_R2_001.fastq.gz,L-230622-16S-w-10-5,,L-230622-16S-w-10-5,False,True,L,230622,LY_L_2022,SP_010,LY_L_2022__SP_010,10.0,10.0,A7,Heerup,False,,2.0,66.0,L,5,BS_230622_W_5,EX_230713,LP_240112_16S,LY_L_2022__SP_010__BS_230622_W_5,LY_L_2022__SP_010__BS_230622_W_5__EX_230713,LY_L_2022__SP_010__BS_230622_W_5__EX_230713__LP_240112_16S
L-230622-w-10-4,10.0,A7,Heerup,y,2023-06-22,10.0,2023-07-13,21.0,,0.026,16S,10.0,9C,,2024-01-12 00:00:00,0.3811529145046855,2,S503,N724,225.0,L-230622-16S-w-10-4,4.0,seq240508_LNERQ,DNA_input_below_100pg,2022,WASHED,amplicon,10.0,seq240508_LNERQ,/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240508_LNERQ,L-230622-16S-w-10-4_S64_L001_R1_001.fastq.gz,L-230622-16S-w-10-4_S64_L001_R2_001.fastq.gz,L-230622-16S-w-10-4_S64_L001_R1_001.fastq.gz,L-230622-16S-w-10-4_S64_L001_R2_001.fastq.gz,L-230622-16S-w-10-4,,L-230622-16S-w-10-4,False,True,L,230622,LY_L_2022,SP_010,LY_L_2022__SP_010,10.0,10.0,A7,Heerup,False,,2.0,66.0,L,4,BS_230622_W_4,EX_230713,LP_240112_16S,LY_L_2022__SP_010__BS_230622_W_4,LY_L_2022__SP_010__BS_230622_W_4__EX_230713,LY_L_2022__SP_010__BS_230622_W_4__EX_230713__LP_240112_16S
L-230622-w-10-3,10.0,A7,Heerup,y,2023-06-22,10.0,2023-07-13,21.0,,0.009,16S,10.0,9B,,2024-01-12 00:00:00,0.31712337945605035,2,S502,N724,213.0,L-230622-16S-w-10-3,4.0,seq240508_LNERQ,DNA_input_below_100pg,2022,WASHED,amplicon,10.0,seq240508_LNERQ,/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240508_LNERQ,L-230622-16S-w-10-3_S63_L001_R1_001.fastq.gz,L-230622-16S-w-10-3_S63_L001_R2_001.fastq.gz,L-230622-16S-w-10-3_S63_L001_R1_001.fastq.gz,L-230622-16S-w-10-3_S63_L001_R2_001.fastq.gz,L-230622-16S-w-10-3,,L-230622-16S-w-10-3,False,True,L,230622,LY_L_2022,SP_010,LY_L_2022__SP_010,10.0,10.0,A7,Heerup,False,,2.0,66.0,L,3,BS_230622_W_3,EX_230713,LP_240112_16S,LY_L_2022__SP_010__BS_230622_W_3,LY_L_2022__SP_010__BS_230622_W_3__EX_230713,LY_L_2022__SP_010__BS_230622_W_3__EX_230713__LP_240112_16S
L-230622-w-10-2,10.0,A7,Heerup,y,2023-06-22,10.0,2023-07-13,21.0,,0.057,16S,10.0,9A,,2024-01-12 00:00:00,1.1811657041191927,2,S501,N724,201.0,L-230622-16S-w-10-2,4.0,seq240508_LNERQ,,2022,WASHED,amplicon,10.0,seq240508_LNERQ,/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240508_LNERQ,L-230622-16S-w-10-2_S62_L001_R1_001.fastq.gz,L-230622-16S-w-10-2_S62_L001_R2_001.fastq.gz,L-230622-16S-w-10-2_S62_L001_R1_001.fastq.gz,L-230622-16S-w-10-2_S62_L001_R2_001.fastq.gz,L-230622-16S-w-10-2,,L-230622-16S-w-10-2,False,True,L,230622,LY_L_2022,SP_010,LY_L_2022__SP_010,10.0,10.0,A7,Heerup,False,,2.0,66.0,L,2,BS_230622_W_2,EX_230713,LP_240112_16S,LY_L_2022__SP_010__BS_230622_W_2,LY_L_2022__SP_010__BS_230622_W_2__EX_230713,LY_L_2022__SP_010__BS_230622_W_2__EX_230713__LP_240112_16S
L-230622-w-10-1,10.0,A7,Heerup,y,2023-06-22,10.0,2023-07-13,21.0,,0.04,16S,10.0,8H,,2024-01-12 00:00:00,1.3517889371463763,2,S508,N723,284.0,L-230622-16S-w-10-1,4.0,seq240508_LNERQ,,2022,WASHED,amplicon,10.0,seq240508_LNERQ,/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240508_LNERQ,L-230622-16S-w-10-1_S61_L001_R1_001.fastq.gz,L-230622-16S-w-10-1_S61_L001_R2_001.fastq.gz,L-230622-16S-w-10-1_S61_L001_R1_001.fastq.gz,L-230622-16S-w-10-1_S61_L001_R2_001.fastq.gz,L-230622-16S-w-10-1,,L-230622-16S-w-10-1,False,True,L,230622,LY_L_2022,SP_010,LY_L_2022__SP_010,10.0,10.0,A7,Heerup,False,,2.0,66.0,L,1,BS_230622_W_1,EX_230713,LP_240112_16S,LY_L_2022__SP_010__BS_230622_W_1,LY_L_2022__SP_010__BS_230622_W_1__EX_230713,LY_L_2022__SP_010__BS_230622_W_1__EX_230713__LP_240112_16S
L-230622-w-9-7,9.0,B16,Rembrandt,n,2023-06-22,10.0,2023-07-13,21.0,,0.046,16S,10.0,8G,,2024-01-12 00:00:00,0.7413699632237486,2,S507,N723,272.0,L-230622-16S-w-9-7,4.0,seq240508_LNERQ,,2022,WASHED,amplicon,10.0,seq240508_LNERQ,/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240508_LNERQ,L-230622-16S-w-9-7_S60_L001_R1_001.fastq.gz,L-230622-16S-w-9-7_S60_L001_R2_001.fastq.gz,L-230622-16S-w-9-7_S60_L001_R1_001.fastq.gz,L-230622-16S-w-9-7_S60_L001_R2_001.fastq.gz,L-230622-16S-w-9-7,,L-230622-16S-w-9-7,False,True,L,230622,LY_L_2022,SP_009,LY_L_2022__SP_009,9.0,9.0,B16,Rembrandt,True,,2.0,52.0,L,7,BS_230622_W_7,EX_230713,LP_240112_16S,LY_L_2022__SP_009__BS_230622_W_7,LY_L_2022__SP_009__BS_230622_W_7__EX_230713,LY_L_2022__SP_009__BS_230622_W_7__EX_230713__LP_240112_16S
