run_ID,seq_sample_ID,forward_fq,reverse_fq
seq260520_BRLUV,A-230622-16S-w-8-6,BRLUV2-A-230622-16S-w-8-6_S188_L001_R1_001.fastq.gz,BRLUV2-A-230622-16S-w-8-6_S188_L001_R2_001.fastq.gz
seq260520_BRLUV,A-230622-16S-w-8-7,BRLUV2-A-230622-16S-w-8-7_S187_L001_R1_001.fastq.gz,BRLUV2-A-230622-16S-w-8-7_S187_L001_R2_001.fastq.gz
seq260520_BRLUV,A-230622-16S-w-9-1,BRLUV2-A-230622-16S-w-9-1_S186_L001_R1_001.fastq.gz,BRLUV2-A-230622-16S-w-9-1_S186_L001_R2_001.fastq.gz
seq260520_BRLUV,A-230622-16S-w-9-2,BRLUV2-A-230622-16S-w-9-2_S195_L001_R1_001.fastq.gz,BRLUV2-A-230622-16S-w-9-2_S195_L001_R2_001.fastq.gz
seq260520_BRLUV,A-230622-16S-w-9-3,BRLUV2-A-230622-16S-w-9-3_S185_L001_R1_001.fastq.gz,BRLUV2-A-230622-16S-w-9-3_S185_L001_R2_001.fastq.gz
seq260520_BRLUV,A-230622-16S-w-9-4,BRLUV2-A-230622-16S-w-9-4_S183_L001_R1_001.fastq.gz,BRLUV2-A-230622-16S-w-9-4_S183_L001_R2_001.fastq.gz
seq260520_BRLUV,A-230622-16S-w-9-5,BRLUV2-A-230622-16S-w-9-5_S182_L001_R1_001.fastq.gz,BRLUV2-A-230622-16S-w-9-5_S182_L001_R2_001.fastq.gz
seq260520_BRLUV,A-230622-16S-w-9-6,BRLUV2-A-230622-16S-w-9-6_S181_L001_R1_001.fastq.gz,BRLUV2-A-230622-16S-w-9-6_S181_L001_R2_001.fastq.gz
seq260520_BRLUV,A-230622-16S-w-9-7,BRLUV2-A-230622-16S-w-9-7_S180_L001_R1_001.fastq.gz,BRLUV2-A-230622-16S-w-9-7_S180_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-1-1,BRLUV2-H-200622-16S-w-1-1_S132_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-1-1_S132_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-1-2,BRLUV2-H-200622-16S-w-1-2_S133_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-1-2_S133_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-1-3,BRLUV2-H-200622-16S-w-1-3_S134_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-1-3_S134_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-1-4,BRLUV2-H-200622-16S-w-1-4_S135_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-1-4_S135_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-1-5,BRLUV2-H-200622-16S-w-1-5_S144_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-1-5_S144_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-1-6,BRLUV2-H-200622-16S-w-1-6_S136_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-1-6_S136_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-1-7,BRLUV2-H-200622-16S-w-1-7_S70_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-1-7_S70_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-10-1,BRLUV2-H-200622-16S-w-10-1_S301_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-10-1_S301_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-10-2,BRLUV2-H-200622-16S-w-10-2_S300_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-10-2_S300_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-10-3,BRLUV2-H-200622-16S-w-10-3_S280_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-10-3_S280_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-10-4,BRLUV2-H-200622-16S-w-10-4_S279_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-10-4_S279_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-10-5,BRLUV2-H-200622-16S-w-10-5_S278_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-10-5_S278_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-10-6,BRLUV2-H-200622-16S-w-10-6_S277_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-10-6_S277_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-10-7,BRLUV2-H-200622-16S-w-10-7_S283_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-10-7_S283_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-11-1,BRLUV2-H-200622-16S-w-11-1_S276_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-11-1_S276_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-11-2,BRLUV2-H-200622-16S-w-11-2_S302_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-11-2_S302_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-11-3,BRLUV2-H-200622-16S-w-11-3_S273_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-11-3_S273_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-11-4,BRLUV2-H-200622-16S-w-11-4_S272_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-11-4_S272_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-11-5,BRLUV2-H-200622-16S-w-11-5_S271_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-11-5_S271_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-11-6,BRLUV2-H-200622-16S-w-11-6_S270_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-11-6_S270_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-11-7,BRLUV2-H-200622-16S-w-11-7_S269_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-11-7_S269_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-12-1,BRLUV2-H-200622-16S-w-12-1_S275_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-12-1_S275_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-12-2,BRLUV2-H-200622-16S-w-12-2_S284_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-12-2_S284_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-12-3,BRLUV2-H-200622-16S-w-12-3_S285_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-12-3_S285_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-12-4,BRLUV2-H-200622-16S-w-12-4_S286_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-12-4_S286_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-12-5,BRLUV2-H-200622-16S-w-12-5_S298_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-12-5_S298_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-12-6,BRLUV2-H-200622-16S-w-12-6_S297_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-12-6_S297_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-12-7,BRLUV2-H-200622-16S-w-12-7_S296_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-12-7_S296_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-13-2,BRLUV2-H-200622-16S-w-13-2_S290_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-13-2_S290_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-13-5,BRLUV2-H-200622-16S-w-13-5_S288_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-13-5_S288_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-13-6,BRLUV2-H-200622-16S-w-13-6_S274_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-13-6_S274_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-13-7,BRLUV2-H-200622-16S-w-13-7_S303_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-13-7_S303_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-14-1,BRLUV2-H-200622-16S-w-14-1_S287_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-14-1_S287_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-2-1,BRLUV2-H-200622-16S-w-2-1_S138_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-2-1_S138_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-2-2,BRLUV2-H-200622-16S-w-2-2_S139_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-2-2_S139_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-2-3,BRLUV2-H-200622-16S-w-2-3_S140_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-2-3_S140_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-2-4,BRLUV2-H-200622-16S-w-2-4_S141_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-2-4_S141_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-2-5,BRLUV2-H-200622-16S-w-2-5_S142_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-2-5_S142_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-2-6,BRLUV2-H-200622-16S-w-2-6_S143_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-2-6_S143_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-2-7,BRLUV2-H-200622-16S-w-2-7_S145_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-2-7_S145_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-3-1,BRLUV2-H-200622-16S-w-3-1_S158_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-3-1_S158_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-3-2,BRLUV2-H-200622-16S-w-3-2_S146_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-3-2_S146_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-3-3,BRLUV2-H-200622-16S-w-3-3_S147_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-3-3_S147_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-3-4,BRLUV2-H-200622-16S-w-3-4_S148_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-3-4_S148_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-3-5,BRLUV2-H-200622-16S-w-3-5_S149_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-3-5_S149_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-3-6,BRLUV2-H-200622-16S-w-3-6_S150_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-3-6_S150_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-3-7,BRLUV2-H-200622-16S-w-3-7_S151_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-3-7_S151_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-4-1,BRLUV2-H-200622-16S-w-4-1_S152_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-4-1_S152_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-4-2,BRLUV2-H-200622-16S-w-4-2_S153_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-4-2_S153_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-4-3,BRLUV2-H-200622-16S-w-4-3_S154_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-4-3_S154_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-4-4,BRLUV2-H-200622-16S-w-4-4_S155_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-4-4_S155_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-4-5,BRLUV2-H-200622-16S-w-4-5_S156_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-4-5_S156_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-4-6,BRLUV2-H-200622-16S-w-4-6_S157_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-4-6_S157_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-4-7,BRLUV2-H-200622-16S-w-4-7_S71_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-4-7_S71_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-5-2,BRLUV2-H-200622-16S-w-5-2_S130_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-5-2_S130_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-5-3,BRLUV2-H-200622-16S-w-5-3_S69_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-5-3_S69_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-5-4,BRLUV2-H-200622-16S-w-5-4_S20_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-5-4_S20_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-5-5,BRLUV2-H-200622-16S-w-5-5_S22_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-5-5_S22_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-5-6,BRLUV2-H-200622-16S-w-5-6_S19_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-5-6_S19_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-5-7,BRLUV2-H-200622-16S-w-5-7_S17_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-5-7_S17_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-6-1,BRLUV2-H-200622-16S-w-6-1_S16_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-6-1_S16_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-6-2,BRLUV2-H-200622-16S-w-6-2_S10_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-6-2_S10_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-6-3,BRLUV2-H-200622-16S-w-6-3_S9_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-6-3_S9_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-6-4,BRLUV2-H-200622-16S-w-6-4_S23_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-6-4_S23_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-6-5,BRLUV2-H-200622-16S-w-6-5_S46_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-6-5_S46_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-6-6,BRLUV2-H-200622-16S-w-6-6_S33_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-6-6_S33_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-6-7,BRLUV2-H-200622-16S-w-6-7_S36_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-6-7_S36_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-7-1,BRLUV2-H-200622-16S-w-7-1_S38_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-7-1_S38_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-7-2,BRLUV2-H-200622-16S-w-7-2_S39_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-7-2_S39_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-7-3,BRLUV2-H-200622-16S-w-7-3_S40_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-7-3_S40_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-7-4,BRLUV2-H-200622-16S-w-7-4_S41_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-7-4_S41_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-7-5,BRLUV2-H-200622-16S-w-7-5_S42_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-7-5_S42_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-7-6,BRLUV2-H-200622-16S-w-7-6_S43_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-7-6_S43_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-7-7,BRLUV2-H-200622-16S-w-7-7_S65_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-7-7_S65_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-8-1,BRLUV2-H-200622-16S-w-8-1_S60_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-8-1_S60_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-8-2,BRLUV2-H-200622-16S-w-8-2_S172_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-8-2_S172_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-8-3,BRLUV2-H-200622-16S-w-8-3_S203_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-8-3_S203_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-8-4,BRLUV2-H-200622-16S-w-8-4_S174_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-8-4_S174_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-8-5,BRLUV2-H-200622-16S-w-8-5_S305_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-8-5_S305_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-8-6,BRLUV2-H-200622-16S-w-8-6_S312_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-8-6_S312_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-8-7,BRLUV2-H-200622-16S-w-8-7_S306_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-8-7_S306_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-9-1,BRLUV2-H-200622-16S-w-9-1_S307_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-9-1_S307_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-9-2,BRLUV2-H-200622-16S-w-9-2_S308_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-9-2_S308_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-9-3,BRLUV2-H-200622-16S-w-9-3_S309_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-9-3_S309_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-9-5,BRLUV2-H-200622-16S-w-9-5_S310_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-9-5_S310_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-9-6,BRLUV2-H-200622-16S-w-9-6_S311_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-9-6_S311_L001_R2_001.fastq.gz
seq260520_BRLUV,H-200622-16S-w-9-7,BRLUV2-H-200622-16S-w-9-7_S304_L001_R1_001.fastq.gz,BRLUV2-H-200622-16S-w-9-7_S304_L001_R2_001.fastq.gz
seq260520_BRLUV,H-2023-16S-w-P6-neg,BRLUV2-H-2023-16S-w-P6-neg_S334_L001_R1_001.fastq.gz,BRLUV2-H-2023-16S-w-P6-neg_S334_L001_R2_001.fastq.gz
seq260520_BRLUV,H-2023-16S-w-P6-pos,BRLUV2-H-2023-16S-w-P6-pos_S335_L001_R1_001.fastq.gz,BRLUV2-H-2023-16S-w-P6-pos_S335_L001_R2_001.fastq.gz
seq260520_BRLUV,L-2023-ITS-w-P11-neg,BRLUV2-L-2023-ITS-w-P11-neg_S322_L001_R1_001.fastq.gz,BRLUV2-L-2023-ITS-w-P11-neg_S322_L001_R2_001.fastq.gz
seq260520_BRLUV,L-2023-ITS-w-P11-pos,BRLUV2-L-2023-ITS-w-P11-pos_S321_L001_R1_001.fastq.gz,BRLUV2-L-2023-ITS-w-P11-pos_S321_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-14-2,BRLUV2-L-230622-ITS-w-14-2_S77_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-14-2_S77_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-14-3,BRLUV2-L-230622-ITS-w-14-3_S76_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-14-3_S76_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-14-4,BRLUV2-L-230622-ITS-w-14-4_S75_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-14-4_S75_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-14-6,BRLUV2-L-230622-ITS-w-14-6_S74_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-14-6_S74_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-14-7,BRLUV2-L-230622-ITS-w-14-7_S73_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-14-7_S73_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-15-1,BRLUV2-L-230622-ITS-w-15-1_S72_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-15-1_S72_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-15-2,BRLUV2-L-230622-ITS-w-15-2_S84_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-15-2_S84_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-15-3,BRLUV2-L-230622-ITS-w-15-3_S99_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-15-3_S99_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-15-4,BRLUV2-L-230622-ITS-w-15-4_S100_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-15-4_S100_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-15-5,BRLUV2-L-230622-ITS-w-15-5_S101_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-15-5_S101_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-15-6,BRLUV2-L-230622-ITS-w-15-6_S128_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-15-6_S128_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-15-7,BRLUV2-L-230622-ITS-w-15-7_S127_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-15-7_S127_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-16-1,BRLUV2-L-230622-ITS-w-16-1_S126_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-16-1_S126_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-16-3,BRLUV2-L-230622-ITS-w-16-3_S125_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-16-3_S125_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-16-4,BRLUV2-L-230622-ITS-w-16-4_S124_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-16-4_S124_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-16-5,BRLUV2-L-230622-ITS-w-16-5_S123_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-16-5_S123_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-16-6,BRLUV2-L-230622-ITS-w-16-6_S122_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-16-6_S122_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-16-7,BRLUV2-L-230622-ITS-w-16-7_S121_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-16-7_S121_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-17-1,BRLUV2-L-230622-ITS-w-17-1_S120_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-17-1_S120_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-17-2,BRLUV2-L-230622-ITS-w-17-2_S119_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-17-2_S119_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-17-3,BRLUV2-L-230622-ITS-w-17-3_S118_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-17-3_S118_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-17-4,BRLUV2-L-230622-ITS-w-17-4_S117_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-17-4_S117_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-17-5,BRLUV2-L-230622-ITS-w-17-5_S116_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-17-5_S116_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-17-6,BRLUV2-L-230622-ITS-w-17-6_S115_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-17-6_S115_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-17-7,BRLUV2-L-230622-ITS-w-17-7_S114_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-17-7_S114_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-18-1,BRLUV2-L-230622-ITS-w-18-1_S113_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-18-1_S113_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-18-2,BRLUV2-L-230622-ITS-w-18-2_S112_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-18-2_S112_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-18-3,BRLUV2-L-230622-ITS-w-18-3_S111_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-18-3_S111_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-18-4,BRLUV2-L-230622-ITS-w-18-4_S110_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-18-4_S110_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-18-5,BRLUV2-L-230622-ITS-w-18-5_S109_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-18-5_S109_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-18-6,BRLUV2-L-230622-ITS-w-18-6_S108_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-18-6_S108_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-18-7,BRLUV2-L-230622-ITS-w-18-7_S107_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-18-7_S107_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-19-1,BRLUV2-L-230622-ITS-w-19-1_S106_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-19-1_S106_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-19-2,BRLUV2-L-230622-ITS-w-19-2_S105_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-19-2_S105_L001_R2_001.fastq.gz
