Path,Reads,read_name
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-26D_S97_L004_R1_001.fastq.gz,5250631,T-200623-s-26D_S97_L004_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-26D_S97_L004_R2_001.fastq.gz,5250631,T-200623-s-26D_S97_L004_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-28D_S98_L001_R1_001.fastq.gz,4679127,T-200623-s-28D_S98_L001_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-28D_S98_L001_R2_001.fastq.gz,4679127,T-200623-s-28D_S98_L001_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-28D_S98_L002_R1_001.fastq.gz,4956198,T-200623-s-28D_S98_L002_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-28D_S98_L002_R2_001.fastq.gz,4956198,T-200623-s-28D_S98_L002_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-28D_S98_L003_R1_001.fastq.gz,4498437,T-200623-s-28D_S98_L003_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-28D_S98_L003_R2_001.fastq.gz,4498437,T-200623-s-28D_S98_L003_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-28D_S98_L004_R1_001.fastq.gz,4758549,T-200623-s-28D_S98_L004_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-28D_S98_L004_R2_001.fastq.gz,4758549,T-200623-s-28D_S98_L004_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-35D_S99_L001_R1_001.fastq.gz,6684262,T-200623-s-35D_S99_L001_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-35D_S99_L001_R2_001.fastq.gz,6684262,T-200623-s-35D_S99_L001_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-35D_S99_L002_R1_001.fastq.gz,6951666,T-200623-s-35D_S99_L002_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-35D_S99_L002_R2_001.fastq.gz,6951666,T-200623-s-35D_S99_L002_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-35D_S99_L003_R1_001.fastq.gz,6473468,T-200623-s-35D_S99_L003_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-35D_S99_L003_R2_001.fastq.gz,6473468,T-200623-s-35D_S99_L003_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-35D_S99_L004_R1_001.fastq.gz,6727786,T-200623-s-35D_S99_L004_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-35D_S99_L004_R2_001.fastq.gz,6727786,T-200623-s-35D_S99_L004_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-37D_S100_L001_R1_001.fastq.gz,5713314,T-200623-s-37D_S100_L001_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-37D_S100_L001_R2_001.fastq.gz,5713314,T-200623-s-37D_S100_L001_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-37D_S100_L002_R1_001.fastq.gz,5925472,T-200623-s-37D_S100_L002_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-37D_S100_L002_R2_001.fastq.gz,5925472,T-200623-s-37D_S100_L002_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-37D_S100_L003_R1_001.fastq.gz,5563487,T-200623-s-37D_S100_L003_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-37D_S100_L003_R2_001.fastq.gz,5563487,T-200623-s-37D_S100_L003_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-37D_S100_L004_R1_001.fastq.gz,5756897,T-200623-s-37D_S100_L004_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-37D_S100_L004_R2_001.fastq.gz,5756897,T-200623-s-37D_S100_L004_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-38D_S101_L001_R1_001.fastq.gz,4942152,T-200623-s-38D_S101_L001_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-38D_S101_L001_R2_001.fastq.gz,4942152,T-200623-s-38D_S101_L001_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-38D_S101_L002_R1_001.fastq.gz,5221883,T-200623-s-38D_S101_L002_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-38D_S101_L002_R2_001.fastq.gz,5221883,T-200623-s-38D_S101_L002_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-38D_S101_L003_R1_001.fastq.gz,4756576,T-200623-s-38D_S101_L003_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-38D_S101_L003_R2_001.fastq.gz,4756576,T-200623-s-38D_S101_L003_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-38D_S101_L004_R1_001.fastq.gz,5037630,T-200623-s-38D_S101_L004_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-38D_S101_L004_R2_001.fastq.gz,5037630,T-200623-s-38D_S101_L004_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-3D_S88_L001_R1_001.fastq.gz,7428904,T-200623-s-3D_S88_L001_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-3D_S88_L001_R2_001.fastq.gz,7428904,T-200623-s-3D_S88_L001_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-3D_S88_L002_R1_001.fastq.gz,7636617,T-200623-s-3D_S88_L002_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-3D_S88_L002_R2_001.fastq.gz,7636617,T-200623-s-3D_S88_L002_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-3D_S88_L003_R1_001.fastq.gz,7260823,T-200623-s-3D_S88_L003_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-3D_S88_L003_R2_001.fastq.gz,7260823,T-200623-s-3D_S88_L003_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-3D_S88_L004_R1_001.fastq.gz,7449345,T-200623-s-3D_S88_L004_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-3D_S88_L004_R2_001.fastq.gz,7449345,T-200623-s-3D_S88_L004_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-41D_S102_L001_R1_001.fastq.gz,7545836,T-200623-s-41D_S102_L001_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-41D_S102_L001_R2_001.fastq.gz,7545836,T-200623-s-41D_S102_L001_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-41D_S102_L002_R1_001.fastq.gz,7762882,T-200623-s-41D_S102_L002_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-41D_S102_L002_R2_001.fastq.gz,7762882,T-200623-s-41D_S102_L002_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-41D_S102_L003_R1_001.fastq.gz,7386005,T-200623-s-41D_S102_L003_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-41D_S102_L003_R2_001.fastq.gz,7386005,T-200623-s-41D_S102_L003_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-41D_S102_L004_R1_001.fastq.gz,7570273,T-200623-s-41D_S102_L004_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-41D_S102_L004_R2_001.fastq.gz,7570273,T-200623-s-41D_S102_L004_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-44D_S103_L001_R1_001.fastq.gz,3834294,T-200623-s-44D_S103_L001_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-44D_S103_L001_R2_001.fastq.gz,3834294,T-200623-s-44D_S103_L001_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-44D_S103_L002_R1_001.fastq.gz,4164482,T-200623-s-44D_S103_L002_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-44D_S103_L002_R2_001.fastq.gz,4164482,T-200623-s-44D_S103_L002_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-44D_S103_L003_R1_001.fastq.gz,3662563,T-200623-s-44D_S103_L003_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-44D_S103_L003_R2_001.fastq.gz,3662563,T-200623-s-44D_S103_L003_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-44D_S103_L004_R1_001.fastq.gz,3854915,T-200623-s-44D_S103_L004_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-44D_S103_L004_R2_001.fastq.gz,3854915,T-200623-s-44D_S103_L004_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-51D_S104_L001_R1_001.fastq.gz,5152857,T-200623-s-51D_S104_L001_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-51D_S104_L001_R2_001.fastq.gz,5152857,T-200623-s-51D_S104_L001_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-51D_S104_L002_R1_001.fastq.gz,5412681,T-200623-s-51D_S104_L002_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-51D_S104_L002_R2_001.fastq.gz,5412681,T-200623-s-51D_S104_L002_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-51D_S104_L003_R1_001.fastq.gz,4967996,T-200623-s-51D_S104_L003_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-51D_S104_L003_R2_001.fastq.gz,4967996,T-200623-s-51D_S104_L003_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-51D_S104_L004_R1_001.fastq.gz,5199132,T-200623-s-51D_S104_L004_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-51D_S104_L004_R2_001.fastq.gz,5199132,T-200623-s-51D_S104_L004_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-53D_S105_L001_R1_001.fastq.gz,5973206,T-200623-s-53D_S105_L001_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-53D_S105_L001_R2_001.fastq.gz,5973206,T-200623-s-53D_S105_L001_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-53D_S105_L002_R1_001.fastq.gz,6232815,T-200623-s-53D_S105_L002_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-53D_S105_L002_R2_001.fastq.gz,6232815,T-200623-s-53D_S105_L002_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-53D_S105_L003_R1_001.fastq.gz,5797150,T-200623-s-53D_S105_L003_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-53D_S105_L003_R2_001.fastq.gz,5797150,T-200623-s-53D_S105_L003_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-53D_S105_L004_R1_001.fastq.gz,6015341,T-200623-s-53D_S105_L004_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-53D_S105_L004_R2_001.fastq.gz,6015341,T-200623-s-53D_S105_L004_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-55D_S106_L001_R1_001.fastq.gz,5102972,T-200623-s-55D_S106_L001_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-55D_S106_L001_R2_001.fastq.gz,5102972,T-200623-s-55D_S106_L001_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-55D_S106_L002_R1_001.fastq.gz,5330513,T-200623-s-55D_S106_L002_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-55D_S106_L002_R2_001.fastq.gz,5330513,T-200623-s-55D_S106_L002_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-55D_S106_L003_R1_001.fastq.gz,4938158,T-200623-s-55D_S106_L003_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-55D_S106_L003_R2_001.fastq.gz,4938158,T-200623-s-55D_S106_L003_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-55D_S106_L004_R1_001.fastq.gz,5149013,T-200623-s-55D_S106_L004_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-55D_S106_L004_R2_001.fastq.gz,5149013,T-200623-s-55D_S106_L004_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-59D_S107_L001_R1_001.fastq.gz,5558288,T-200623-s-59D_S107_L001_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-59D_S107_L001_R2_001.fastq.gz,5558288,T-200623-s-59D_S107_L001_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-59D_S107_L002_R1_001.fastq.gz,5807159,T-200623-s-59D_S107_L002_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-59D_S107_L002_R2_001.fastq.gz,5807159,T-200623-s-59D_S107_L002_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-59D_S107_L003_R1_001.fastq.gz,5375435,T-200623-s-59D_S107_L003_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-59D_S107_L003_R2_001.fastq.gz,5375435,T-200623-s-59D_S107_L003_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-59D_S107_L004_R1_001.fastq.gz,5597260,T-200623-s-59D_S107_L004_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-59D_S107_L004_R2_001.fastq.gz,5597260,T-200623-s-59D_S107_L004_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-5D_S89_L001_R1_001.fastq.gz,6136030,T-200623-s-5D_S89_L001_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-5D_S89_L001_R2_001.fastq.gz,6136030,T-200623-s-5D_S89_L001_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-5D_S89_L002_R1_001.fastq.gz,6410493,T-200623-s-5D_S89_L002_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-5D_S89_L002_R2_001.fastq.gz,6410493,T-200623-s-5D_S89_L002_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-5D_S89_L003_R1_001.fastq.gz,5942709,T-200623-s-5D_S89_L003_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-5D_S89_L003_R2_001.fastq.gz,5942709,T-200623-s-5D_S89_L003_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-5D_S89_L004_R1_001.fastq.gz,6220002,T-200623-s-5D_S89_L004_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-5D_S89_L004_R2_001.fastq.gz,6220002,T-200623-s-5D_S89_L004_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-61D_S108_L001_R1_001.fastq.gz,4544164,T-200623-s-61D_S108_L001_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-61D_S108_L001_R2_001.fastq.gz,4544164,T-200623-s-61D_S108_L001_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-61D_S108_L002_R1_001.fastq.gz,4795667,T-200623-s-61D_S108_L002_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-61D_S108_L002_R2_001.fastq.gz,4795667,T-200623-s-61D_S108_L002_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-61D_S108_L003_R1_001.fastq.gz,4384442,T-200623-s-61D_S108_L003_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-61D_S108_L003_R2_001.fastq.gz,4384442,T-200623-s-61D_S108_L003_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-61D_S108_L004_R1_001.fastq.gz,4592664,T-200623-s-61D_S108_L004_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-61D_S108_L004_R2_001.fastq.gz,4592664,T-200623-s-61D_S108_L004_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-66D_S109_L001_R1_001.fastq.gz,5191313,T-200623-s-66D_S109_L001_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-66D_S109_L001_R2_001.fastq.gz,5191313,T-200623-s-66D_S109_L001_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-66D_S109_L002_R1_001.fastq.gz,5489663,T-200623-s-66D_S109_L002_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-66D_S109_L002_R2_001.fastq.gz,5489663,T-200623-s-66D_S109_L002_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-66D_S109_L003_R1_001.fastq.gz,4995888,T-200623-s-66D_S109_L003_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-66D_S109_L003_R2_001.fastq.gz,4995888,T-200623-s-66D_S109_L003_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-66D_S109_L004_R1_001.fastq.gz,5278258,T-200623-s-66D_S109_L004_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-66D_S109_L004_R2_001.fastq.gz,5278258,T-200623-s-66D_S109_L004_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-68D_S110_L001_R1_001.fastq.gz,16229664,T-200623-s-68D_S110_L001_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-68D_S110_L001_R2_001.fastq.gz,16229664,T-200623-s-68D_S110_L001_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-68D_S110_L002_R1_001.fastq.gz,16647750,T-200623-s-68D_S110_L002_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240515_E8KTD/T-200623-s-68D_S110_L002_R2_001.fastq.gz,16647750,T-200623-s-68D_S110_L002_R2_001.fastq.gz
